Anom_ID,Accident_Date,Accident_Time,Location,Geo_ID,Accident_Location,Classification_of_Accident,Initial_Impact_Type,Environment_Condition,Light,Road_Surface_Condition,Traffic_Control,Traffic_Control_Condition,No__of_Vehicles,No__of_Bicycles,No__of_Motorcycles,No__of_Pedestrians,Max_Injury,No__of_Injuries,No__of_Minimal,No__of_Minor,No__of_Major,No__of_Fatal,X,Y,Latitude,Longitude,ObjectId
16--7012,2016/06/28,3:46 PM,ST. JOSEPH BLVD btwn MARENGER ST & JEANNE D'ARC BLVD S (__3ZA2BS),__3ZA2BS,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,3,0,0,0,,0,,,,,379780.2389,5036421.045,45.46369268,-75.5411784,10121
16--7013,2016/06/28,3:54 PM,BRONSON AVE @ LAURIER AVE (0006342),6342,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,1,0,0,01 - Minimal,1,1,,,,366804.0424,5030861.35,45.41494069,-75.70779629,10122
16--7014,2016/06/28,3:55 PM,ALPINE AVE @ CARLING AVE (0011382),11382,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,360495.5793,5024942.299,45.36221213,-75.7890587,10123
16--7015,2016/06/28,4:26 PM,HUNT CLUB RD @ RIVERSIDE DR (0002237),2237,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,368036.4835,5021944.401,45.33459803,-75.69319314,10124
16--6910,2016/06/25,11:56 AM,FALLOWFIELD RD btwn HWY416 IC66 RAMP62 & STRANDHERD DR (__3ZAZYX),__3ZAZYX,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,03 - Major,1,,,1,,360713.3664,5014959.739,45.27237145,-75.7874057,10125
16--6371,2016/06/10,7:55 PM,HAZELDEAN RD btwn IRWIN GT & EAGLESON RD (__3ZA41Q),__3ZA41Q,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,353654.7772,5018413.718,45.303977,-75.87701884,10126
16--7016,2016/06/28,4:32 PM,COLONIAL RD @ FRANK KENNY RD (0012888),12888,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,390200.1519,5032047.284,45.42314635,-75.408714,10127
16--7017,2016/06/28,4:35 PM,HIGHWAY 417 btwn HWY417 IC122 RAMP61 & HWY417 IC121B RAMP16 (__3ZA2Y4),__3ZA2Y4,01 - Non intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,02 - Minor,1,,1,,,366070.1556,5029344.616,45.40135816,-75.71736052,10128
16--7018,2016/06/28,5:00 PM,GREENFIELD AVE btwn MONTCALM ST & CONCORD ST N (__3ZA3CO),__3ZA3CO,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,1,0,0,,0,,,,,369031.9745,5031060.23,45.41652918,-75.67930776,10129
16--7019,2016/06/28,5:55 PM,JEANNE D'ARC BLVD  N btwn VINEYARD DR & OR174 IC105 RAMP36 (__3ZBN9Z),__3ZBN9Z,01 - Non intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,01 - Minimal,1,1,,,,379267.996,5037290.391,45.47156919,-75.54759615,10130
16--702,2016/01/16,1:20 PM,HIGHWAY 417 btwn HWY417 IC144 RAMP35 & HWY417 IC144 RAMP25 (__3ZA2QT),__3ZA2QT,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,01 - Daylight,04 - Slush,10 - No control,,1,0,0,0,,0,,,,,347410.0079,5015820.432,45.28104826,-75.95686915,10131
16--7020,2016/06/28,6:30 PM,WOODROFFE AVE @ HWY 417 WOODROFF IC127R26/HWY4 (0002355),2355,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,362082.3759,5024939.125,45.3620557,-75.76880561,10132
16--7021,2016/06/28,7:03 AM,ABBEYHILL DR @ EAGLESON RD (0003404),3404,03 - At intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,1,0,0,0,,0,,,,,353826.9431,5018034.91,45.30055641,-75.87486102,10133
16--7022,2016/06/28,8:18 AM,RIVER RD btwn TEWSLEY DR & RIVERSEDGE CRES (__7N307P),__7N307P,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,4,0,0,0,,0,,,,,368000.0502,5015843.041,45.27970219,-75.69443595,10134
16--7023,2016/06/28,8:35 AM,ORLEANS BLVD btwn ST. JOSEPH BLVD & NOTRE DAME ST (__3ZA2B1),__3ZA2B1,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,380640.0578,5036967.496,45.46851639,-75.53010059,10135
16--7024,2016/06/28,9:17 AM,RIDEAU VALLEY DR    N btwn SUTHERLAND DR & MARINA DR (__3ZA392),__3ZA392,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,372333.7537,5003388.481,45.1672349,-75.64089313,10136
16--7025,2016/06/28,9:18 AM,HAWTHORNE RD @ RUSSELL RD (0006430),6430,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,374835.3839,5028068.234,45.38905192,-75.6055912,10137
16--7026,2016/06/28,9:31 PM,BANK ST @ LEITRIM RD (0004125),4125,03 - At intersection,02 - Non-fatal injury,02 - Angle,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,02 - Not functioning,2,0,0,0,02 - Minor,1,,1,,,375358.8816,5021619.272,45.33097456,-75.59982717,10138
16--7027,2016/06/28,9:56 AM,MARCH RD @ DIAMONDVIEW RD (0010764),10764,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,340115.4184,5019866.815,45.31786383,-76.04955865,10139
16--7028,2016/06/29,1:12 PM,DWYER HILL RD @ FERNBANK RD (0000091),91,03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,342917.8426,5005064.75,45.18452082,-76.01495061,10140
16--7029,2016/06/29,1:37 PM,RICHMOND RD @ STONEHAVEN DR (0010370),10370,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,356781.4138,5015891.892,45.28106079,-75.83741581,10141
16--703,2016/01/16,1:36 PM,LESTER RD btwn ALBION RD & UPLANDS DR (__3ZA2SC),__3ZA2SC,01 - Non intersection,02 - Non-fatal injury,01 - Approaching,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,2,0,0,0,01 - Minimal,2,2,,,,372273.9828,5022065.671,45.3352945,-75.63911813,10142
16--7030,2016/06/29,10:00 PM,HIGHWAY 417 btwn HWY417 IC180 RAMP61 & HWY417 IC169 RAMP36 (__5DVYB1),__5DVYB1,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,321371.9136,5029304.49,45.40348226,-76.28830941,10143
16--7031,2016/06/29,10:30 AM,PAMILLA ST btwn PRESTON ST & ROCHESTER ST (__3ZA04K),__3ZA04K,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,366901.5397,5029189.216,45.39988666,-75.70676135,10144
16--7032,2016/06/29,10:35 AM,HUNT CLUB RD @ BRIDLE PATH DR/DAZE ST (0008214),8214,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,371289.0994,5023864.827,45.35157677,-75.65144077,10145
16--7033,2016/06/29,10:44 AM,REGIONAL ROAD 174 btwn OR174 IC109 RAMP86 & OR174 IC109 RAMP64 (__3ZA28U),__3ZA28U,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,376545.9255,5035193.657,45.45298911,-75.58271133,10146
16--7034,2016/06/29,10:47 PM,REGIONAL ROAD 174 btwn OR174 IC102 RAMP51 & REGIONAL ROAD 174 (__3ZA1I7),__3ZA1I7,01 - Non intersection,03 - P.D. only,99 - Other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,381571.8209,5038224.2,45.47972135,-75.51798989,10147
16--7035,2016/06/29,11:14 PM,BANK ST @ RIVERSIDE DR S (0002704),2704,02 - Intersection related,03 - P.D. only,02 - Angle,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,369305.3935,5027894.327,45.38801832,-75.67622875,10148
16--7036,2016/06/29,12:07 PM,CARP RD @ HAZELDEAN RD (0000086),86,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,348804.3564,5014361.095,45.26783072,-75.9392262,10149
16--7037,2016/06/29,12:07 PM,STRANDHERD DR @ LONGFIELDS DR (0010935),10935,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,364548.1287,5015173.325,45.27397794,-75.73851162,10150
16--7038,2016/06/29,12:12 PM,BANK ST @ CATHERINE ST (0002708),2708,02 - Intersection related,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,1,0,0,1,03 - Major,1,,,1,,368040.8418,5030267.117,45.40948329,-75.69207195,10151
16--7039,2016/06/29,12:15 AM,HIGHWAY 417 btwn Continuation of HIGHWAY 417 & HWY417 IC144 RAMP16 (__3ZA2Q6),__3ZA2Q6,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,347370.583,5015837.704,45.28120607,-75.95737018,10152
16--704,2016/01/16,1:38 AM,YORK ST btwn WILLIAM ST & DALHOUSIE ST (__3ZA817),__3ZA817,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,07 - Dark,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,368072.287,5032405.079,45.42871711,-75.69139572,10153
16--7040,2016/06/29,12:40 PM,HWY417 IC129 RAMP51 btwn HIGHWAY 417 & ASHLEY ST (__3ZAYBJ),__3ZAYBJ,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,3,0,0,0,,0,,,,,360229.1937,5023317.483,45.34761318,-75.79264096,10154
16--7041,2016/06/29,12:53 PM,TERMINAL AVE @ TRAINYARDS DR (0012245),12245,02 - Intersection related,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,371845.2209,5030816.756,45.4140746,-75.64339997,10155
16--7042,2016/06/29,12:55 PM,MCARTHUR AVE @ VANIER PKWY (0004626),4626,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,01 - Minimal,1,1,,,,370217.6073,5032691.684,45.4310985,-75.66394387,10156
16--7043,2016/06/29,2:06 PM,CARLING AVE @ KIRKWOOD AVE N (0002358),2358,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,364275.2631,5027492.904,45.38485159,-75.74050888,10157
16--7044,2016/06/29,2:24 PM,HIGHWAY 417 btwn HWY417 IC122 RAMP15 & HWY417 IC121B RAMP51 (__3ZA2RB),__3ZA2RB,01 - Non intersection,02 - Non-fatal injury,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,01 - Minimal,1,1,,,,365815.2669,5029188.592,45.39997655,-75.72063536,10158
16--7045,2016/06/29,2:25 PM,LYON ST @ WELLINGTON ST (0002388),2388,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,366935.2719,5031426.182,45.42001124,-75.70604856,10159
16--7046,2016/06/29,2:33 PM,MARCH RD btwn MARCHURST RD & SECOND LINE RD (__3ZA3FP),__3ZA3FP,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,346037.574,5025269.713,45.3661579,-75.97357529,10160
16--7047,2016/06/29,2:45 PM,STITTSVILLE MAIN ST @ ANDREW ALEXANDER CRT (0000047),47,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,350088.7398,5013542.944,45.26038718,-75.92293395,10161
16--7048,2016/06/29,3:00 PM,SECOND AVE btwn BANK ST & O'CONNOR ST (__3ZA93V),__3ZA93V,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,368347.87,5029653.138,45.40393109,-75.68822907,10162
16--7049,2016/06/29,3:03 PM,PRINCE OF WALES DR @ FALLOWFIELD RD (0000566),566,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367400.3686,5019166.69,45.30966166,-75.70165938,10163
16--705,2016/01/16,1:39 PM,BANK ST btwn BANK ST EXTENSION NB & JOHNSTON RD (__3ZA37U),__3ZA37U,01 - Non intersection,03 - P.D. only,04 - Sideswipe,02 - Rain,01 - Daylight,03 - Loose snow,10 - No control,,2,0,0,0,,0,,,,,370582.9263,5025406.543,45.36551525,-75.66024706,10164
16--7050,2016/06/29,3:31 PM,IRIS ST @ WOODROFFE AVE (0002736),2736,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,362283.8195,5024441.294,45.35755977,-75.76629234,10165
16--7051,2016/06/29,3:34 PM,WILLOW AVE btwn JUNIPER ST & FIR ST (__3ZA7KC),__3ZA7KC,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,381558.6811,5039003.921,45.48673805,-75.51803606,10166
16--7052,2016/06/29,3:52 PM,KANATA AVE @ TERRY FOX DR (0012691),12691,02 - Intersection related,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,349305.648,5019211.804,45.31144744,-75.93240306,10167
16--7053,2016/06/29,4:00 PM,HERON RD EB btwn RIVERSIDE DR & BRONSON AVE RAMP 35 (__5FD4WD),__5FD4WD,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,368403.4885,5026664.756,45.37703747,-75.68790384,10168
16--7054,2016/06/29,4:10 PM,WEST HUNT CLUB RD WB btwn ROYDON PL/SUNDERLAND ST & 545 E OF ROYDON PL (__3ZA3JSA),__3ZA3JSA,04 - At/near private drive,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,366015.2053,5022197.602,45.33705554,-75.71894798,10169
16--7055,2016/06/29,4:11 PM,JOHNSTON RD btwn BANK ST & BANK PL (__3ZA9FH),__3ZA9FH,04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,370861.0487,5024845.437,45.36044045,-75.65677208,10170
16--7056,2016/06/29,4:50 PM,BANK ST btwn SECOND AVE & THIRD AVE (__3ZA3O2),__3ZA3O2,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,368308.8621,5029621.345,45.40364857,-75.68873141,10171
16--7057,2016/06/29,4:50 PM,BLACKBURN BYPASS @ INNES RD E (0009245),9245,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,379791.3819,5033781.914,45.43994656,-75.54143829,10172
16--7058,2016/06/29,5:08 PM,MAITLAND AVE/GLENMOUNT AVE @ ERINDALE DR (0002724),2724,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,363697.9753,5025211.365,45.36437141,-75.74815222,10173
16--7059,2016/06/29,5:15 PM,CARP RD @ RICHARDSON SIDE RD (0005759),5759,02 - Intersection related,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,346210.6534,5017159.798,45.29317207,-75.97204433,10174
16--706,2016/01/16,1:46 PM,BASELINE RD btwn CONSTELLATION CRES & WOODROFFE AVE (__3ZA34J),__3ZA34J,01 - Non intersection,03 - P.D. only,03 - Rear end,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,2,0,0,0,,0,,,,,362464.8872,5023715.345,45.35101287,-75.76406611,10175
16--7060,2016/06/29,5:20 PM,ISABELLA ST/HWY417 IC119AR75 @ METCALFE ST (0011380),11380,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,368448.6672,5030399.643,45.41063874,-75.68684523,10176
16--7061,2016/06/29,5:50 PM,DONALD B. MUNRO DR @ MEADOWRIDGE CIR (0014619),14619,02 - Intersection related,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,1,0,0,0,,0,,,,,342360.1529,5022829.133,45.34440342,-76.02070368,10177
16--7062,2016/06/29,5:50 PM,ISABELLA ST btwn O'CONNOR ST & METCALFE ST (__3ZA3PW),__3ZA3PW,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,368361.6647,5030348.097,45.41018286,-75.68796328,10178
16--7063,2016/06/29,5:58 PM,CENTENNIAL BLVD @ MAIN ST (0007246),7246,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,1,0,0,02 - Minor,1,,1,,,369479.622,5029416.34,45.40169681,-75.67380444,10179
16--7064,2016/06/29,6:00 PM,PRINCE OF WALES DR @ WEST HUNT CLUB RD (0000567),567,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367458.4848,5021891.729,45.33417594,-75.70057352,10180
16--7065,2016/06/29,7:22 AM,LAURIER AVE @ O'CONNOR ST (0002224),2224,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,1,0,0,01 - Minimal,1,1,,,,367636.4812,5031358.358,45.41933835,-75.69709818,10181
16--7066,2016/06/29,7:30 PM,HOLLAND AVE @ ISLAND PARK DR/N.C.C. DRIVEWAY (0010787),10787,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,365426.2861,5027918.031,45.38857812,-75.72575959,10182
16--7067,2016/06/29,7:44 PM,RICHMOND RD @ WEST HUNT CLUB RD (0000598),598,02 - Intersection related,02 - Non-fatal injury,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,1,0,02 - Minor,1,,1,,,357145.4278,5018152.243,45.30137276,-75.83253767,10183
16--7068,2016/06/29,7:47 PM,PRINCE OF WALES DR btwn NATIONAL CAPITAL COMM DRWY & HARTWELL LOCKS/54 (__3ZA30ZA),__3ZA30ZA,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,4,0,0,0,,0,,,,,366922.3608,5027904.283,45.38832332,-75.70665721,10184
16--7069,2016/06/29,8:15 PM,ST. JOSEPH BLVD/OLD MONTREAL RD @ TRIM RD (0004118),4118,03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,05 - Dusk,01 - Dry,11 - Roundabout,01 - Functioning,2,0,1,0,01 - Minimal,1,1,,,,384683.0203,5039284.783,45.48891441,-75.47802737,10185
16--707,2016/01/16,1:58 PM,OLD WELLINGTON ST btwn LORD NELSON ST & WATERLOO ST (__3ZA0MY),__3ZA0MY,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,371948.8457,5001448.565,45.14981631,-75.64604984,10186
16--7070,2016/06/29,8:17 AM,ST. JOSEPH BLVD @ JEANNE D'ARC BLVD (0012421),12421,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,11 - Roundabout,01 - Functioning,2,0,0,0,,0,,,,,379861.661,5036470.892,45.46413242,-75.54012974,10187
16--7071,2016/06/29,8:32 AM,EAGLESON RD @ COPE DR/CADENCE GT (0011923),11923,03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,354620.9981,5016027.331,45.28243593,-75.86493835,10188
16--7072,2016/06/29,8:52 AM,BLAIR RD @ REGIONAL RD 174 N/OR174 IC112 RAMP61 (0003617),3617,03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,2,,2,,,374635.6499,5032991.288,45.43336696,-75.60744418,10189
16--7073,2016/06/29,8:59 PM,BESSERER ST btwn CUMBERLAND ST & KING EDWARD AVE (__3ZA8Z6),__3ZA8Z6,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,368458.7485,5032283.847,45.42759124,-75.68647301,10190
16--7074,2016/06/29,9:31 PM,CARLING AVE btwn BEDALE DR & NAUTICA PRIV (__30GWVN),__30GWVN,04 - At/near private drive,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,357418.391,5023632.938,45.35066817,-75.82847488,10191
16--7075,2016/06/29,9:45 AM,GLADSTONE AVE @ PRESTON ST (0002212),2212,02 - Intersection related,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,1,0,0,0,,0,,,,,366490.1652,5029712.788,45.40463399,-75.71194994,10192
16--7076,2016/06/29,9:59 AM,FAIRMONT AVE @ WELLINGTON ST (0006497),6497,02 - Intersection related,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,365556.1674,5029697.664,45.4045796,-75.72388188,10193
16--7077,2016/06/30,1:00 PM,BRONSON AVE @ IMPERIAL AVE/PLYMOUTH ST (0010859),10859,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,367319.3851,5029644.006,45.40394154,-75.70136697,10194
16--7078,2016/06/30,1:01 AM,LIMEBANK RD btwn RIDEAU RD & MITCH OWENS RD (__3ZA6LY),__3ZA6LY,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,370887.7771,5014004.285,45.26289187,-75.65787688,10195
16--7079,2016/06/30,1:14 PM,SMYTH RD btwn SOUTH HAVEN PL & HIGHLAND TER (__3ZA3OK),__3ZA3OK,04 - At/near private drive,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,02 - Minor,2,1,1,,,371201.8841,5029144.42,45.39908894,-75.65184385,10196
16--708,2016/01/16,10:03 AM,HAZELDEAN RD @ EDGEWATER ST (0003176),3176,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,04 - Slush,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,352323.3862,5017351.665,45.29451172,-75.89409716,10197
16--7080,2016/06/30,1:14 PM,BRONSON AVE btwn MCLEOD ST & FLORA ST (__3ZA300),__3ZA300,04 - At/near private drive,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,367189.4312,5029943.742,45.40665007,-75.70298893,10198
16--7081,2016/06/30,1:26 PM,HWY417 IC115 RAMP36 btwn HIGHWAY 417 & TRANSIT (__3ZAY67),__3ZAY67,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,372050.2332,5031480.998,45.42003148,-75.64069029,10199
16--7082,2016/06/30,1:32 PM,CAMPEAU DR btwn DIDSBURY RD & TERRY FOX DR (__3ZA2I3),__3ZA2I3,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,350451.8873,5019008.183,45.30954162,-75.91780416,10200
16--7083,2016/06/30,1:46 PM,ST. JOSEPH BLVD btwn ROCKCLIFFE PKWY & HART RD (__3ZA2AF),__3ZA2AF,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,1,0,,0,,,,,377167.6104,5035273.112,45.45363989,-75.57475229,10201
16--7084,2016/06/30,10:05 PM,RIVER RD btwn KILBY LANE & WATERFRONT CRT (__3ZA38T),__3ZA38T,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,371978.6582,5007800.355,45.20696651,-75.6448156,10202
