Anom_ID,Accident_Date,Accident_Time,Location,Geo_ID,Accident_Location,Classification_of_Accident,Initial_Impact_Type,Environment_Condition,Light,Road_Surface_Condition,Traffic_Control,Traffic_Control_Condition,No__of_Vehicles,No__of_Bicycles,No__of_Motorcycles,No__of_Pedestrians,Max_Injury,No__of_Injuries,No__of_Minimal,No__of_Minor,No__of_Major,No__of_Fatal,X,Y,Latitude,Longitude,ObjectId
18--5653,5/28/2018,11:44 PM,MERIVALE RD btwn CALDWELL AVE & CENTRAL PARK DR (__3ZA3GW),__3ZA3GW,04 - At/near private drive,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,364928.5258,5026065.333,45.37195079,-75.7323414,9889
18--5903,6/2/2018,1:16 PM,LIMEBANK RD @ RIDEAU RD (0004455),4455,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,370882.4366,5014019.53,45.26302954,-75.65794289,9890
18--5904,6/2/2018,1:28 PM,PARKDALE AVE @ GLADSTONE AVE (0002362),2362,03 - At intersection,02 - Non-fatal injury,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,1,0,0,01 - Minimal,1,1,,,,365216.8232,5029118.53,45.39939805,-75.72828732,9891
18--5905,6/2/2018,1:35 AM,LIPIZZANER ST btwn CAMPOLINA WAY & PARADE DR (e___2IWX),e___2IWX,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,351148.159,5011526.236,45.24217113,-75.90962366,9892
18--5906,6/2/2018,1:55 PM,TERRY FOX DR @ EDGEWATER ST/WALTER BAKER PL (0002699),2699,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,351777.6409,5017613.673,45.29690604,-75.90102997,9893
18--5907,6/2/2018,10:05 PM,HIGHWAY 416 btwn HWY416 IC66 RAMP62 & HWY416 IC72 RAMP24 (__3ZAZMZ),__3ZAZMZ,01 - Non intersection,02 - Non-fatal injury,04 - Sideswipe,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,02 - Minor,1,,1,,,359290.3653,5016370.294,45.28517551,-75.80538509,9894
18--5908,6/2/2018,10:16 PM,JEANNE D'ARC BLVD @ OR174 IC105 RAMP52 (0012417),12417,03 - At intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,1,0,0,0,,0,,,,,379455.7416,5036917.584,45.46819491,-75.54525197,9895
18--5909,6/2/2018,10:31 AM,CASTLEFRANK RD @ TERRY FOX DR (0011757),11757,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,352993.917,5016304.743,45.28504559,-75.88565038,9896
18--591,1/10/2018,12:42 PM,AIRPORT PKWY/BROOKFIELD RD @ FLANNERY DR/AIRPORT PKWY RAMPS 52A/53 (0006850),6850,03 - At intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,11 - Roundabout,01 - Functioning,2,0,0,0,,0,,,,,368694.7209,5026294.528,45.37367976,-75.68423363,9897
18--5910,6/2/2018,11:55 PM,WOODROFFE AVE @ KNOXDALE RD/MEDHURST DR (0000519),519,02 - Intersection related,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,363419.6873,5021826.466,45.33393773,-75.75210557,9898
18--5911,6/2/2018,11:57 AM,CARP RD btwn MCGEE SIDE RD & ARBOURBROOK BLVD (__5RGDMI),__5RGDMI,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,03 - Major,1,,,1,,344843.7392,5018712.266,45.30722101,-75.9893454,9899
18--5912,6/2/2018,Unknown,BAY ST btwn LAURIER AVE W & GLOUCESTER ST (__3ZA0XN),__3ZA0XN,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,367048.4898,5030975.4,45.41594518,-75.70465897,9900
18--5913,6/2/2018,12:02 PM,NORTOBA CRES btwn STIKINE DR & STIKINE DR (__4TZHEH),__4TZHEH,04 - At/near private drive,03 - P.D. only,99 - Other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,349926.1375,5020089.459,45.31930522,-75.92441019,9901
18--5914,6/2/2018,12:06 AM,RICHMOND RD @ STONEHAVEN DR (0010370),10370,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,356781.606,5015891.485,45.28105711,-75.83741341,9902
18--5915,6/2/2018,2:11 PM,VIEWMOUNT DR @ MERIVALE RD (0001528),1528,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,365193.761,5022948.643,45.3438845,-75.72933625,9903
18--5916,6/2/2018,2:31 PM,AIRPORT PKWY btwn RAMP & TO BE DETERMINED (__3ZA222),__3ZA222,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,370143.7928,5025422.415,45.36569914,-75.66585013,9904
18--5917,6/2/2018,2:57 PM,OGILVIE RD @ BATHGATE DR/CITYPARK DR W (0012430),12430,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,373828.7225,5032800.577,45.43173116,-75.61778286,9905
18--5918,6/2/2018,2:57 PM,DONNELLY DR btwn MERLYN WILSON RD & MCCORDICK RD (__3ZA30Q),__3ZA30Q,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,370271.8092,4991731.99,45.06254299,-75.66864501,9906
18--5654,5/28/2018,11:59 AM,FALLOWFIELD RD @ MERIVALE RD (0000587),587,03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,02 - Minor,2,1,1,,,366891.7125,5018844.469,45.30680751,-75.708186,9907
18--5655,5/28/2018,Unknown,AVE. PAUL EMILE LAMARCHE AVE btwn AVE. VINCENT MASSEY AVE & AVE. MONSE (__3ZA8LN),__3ZA8LN,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,371375.411,5032231.981,45.42685304,-75.64921057,9908
18--5656,5/28/2018,Unknown,DALHOUSIE ST btwn MURRAY ST & CLARENCE ST (__3ZA83M),__3ZA83M,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,368036.8645,5032512.742,45.42968903,-75.69183454,9909
18--5657,5/28/2018,12:27 PM,INNES RD @ 473 E OF PAGE RD/BUILDERS' WAREHOUS (0009781),9781,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,2,0,0,0,,0,,,,,381301.0054,5034781.288,45.44877459,-75.52198927,9910
18--5658,5/28/2018,12:31 PM,EVANS BLVD btwn BANK ST & WILLOWDALE AVE (__3ZA9PT),__3ZA9PT,04 - At/near private drive,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,369995.898,5027024.35,45.38012662,-75.66752644,9911
18--5659,5/28/2018,2:00 AM,HIGHWAY 417 btwn Continuation of HIGHWAY 417 & HWY417 IC134 RAMP51 (__3ZA29B),__3ZA29B,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,354254.3043,5020972.775,45.3269619,-75.86911885,9912
18--566,1/9/2018,7:12 PM,BEAUPARC PRIV btwn CYRVILLE RD & VILLENEUVE PRIV (__54PN1J),__54PN1J,04 - At/near private drive,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,373065.167,5031805.483,45.42285275,-75.62767821,9913
18--5660,5/28/2018,2:10 PM,COLONEL BY DR btwn CLEGG ST & ECHO DR N (__3ZA22H),__3ZA22H,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,5,0,0,0,,0,,,,,368954.2383,5029819.486,45.40537253,-75.68046237,9914
18--5661,5/28/2018,2:45 PM,BLAIR RD btwn MOWAT ST & APPLEFORD ST (__3ZA2E3),__3ZA2E3,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,374243.6866,5033874.092,45.44134898,-75.61232864,9915
18--5662,5/28/2018,3:10 PM,BRONSON AVE btwn FOURTH AVE & MADAWASKA DR (__3ZA3NE),__3ZA3NE,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,367585.665,5029004.888,45.39816711,-75.69804716,9916
18--5663,5/28/2018,3:20 PM,HIGHWAY 417 btwn HWY417 IC117 RAMP25 & HWY417 IC115 RAMP51 (__3ZA2R3),__3ZA2R3,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,371659.8923,5031411.29,45.41944169,-75.64568689,9917
18--5664,5/28/2018,3:40 PM,RIVERSIDE DR @ PLEASANT PARK RD (0007296),7296,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,369561.351,5028414.964,45.39267922,-75.67289204,9918
18--5665,5/28/2018,3:40 PM,RIVERSIDE DR @ HERON RD (0002236),2236,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,368121.1518,5026647.214,45.3769052,-75.69151063,9919
18--5666,5/28/2018,3:58 PM,ALPINE AVE @ CARLING AVE (0011382),11382,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,360496.6656,5024942.501,45.36221386,-75.78904481,9920
18--5667,5/28/2018,4:08 PM,BALSAM DR @ JEANNE D'ARC BLVD (0004534),4534,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,2,0,0,0,,0,,,,,381488.8145,5038765.48,45.48460045,-75.51896697,9921
18--5668,5/28/2018,4:18 PM,275 E OF HAWTHORNE RD/OC TRANSPO TURNAROUND @ HUNT CLUB RD (0016285),16285,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,375721.2322,5026539.337,45.37520653,-75.59449924,9922
18--5669,5/28/2018,4:30 PM,HIGHWAY 416 btwn HWY416 IC57 RAMP53 & HWY416 IC49 RAMP34 (__3ZAZJC),__3ZAZJC,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,365344.6274,5006982.78,45.200211,-75.72935806,9923
18--567,1/9/2018,7:19 AM,HIGHWAY 417 btwn HWY417 IC122 RAMP15 & HWY417 IC121B RAMP51 (__3ZA2RB),__3ZA2RB,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,03 - Dawn,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,365790.2944,5029175.285,45.399859,-75.72095596,9924
18--5670,5/28/2018,4:35 PM,LAURIER AVE @ O'CONNOR ST (0002224),2224,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,1,0,0,02 - Minor,1,,1,,,367636.8799,5031358.398,45.41933868,-75.69709308,9925
18--5671,5/28/2018,4:58 PM,CLARENCE ST @ KING EDWARD AVE (0008243),8243,03 - At intersection,02 - Non-fatal injury,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,2,1,0,0,01 - Minimal,2,2,,,,368337.7741,5032681.715,45.43118212,-75.68796751,9926
18--5672,5/28/2018,5:05 PM,PALLADIUM DR @ SILVER SEVEN RD (0011839),11839,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,351051.6441,5017887.487,45.29941806,-75.91026047,9927
18--5673,5/28/2018,5:20 PM,EARL ARMSTRONG RD @ LIMEBANK RD (0004456),4456,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,370155.6016,5015960.632,45.28056318,-75.66694813,9928
18--5674,5/28/2018,5:30 AM,BOOTH ST btwn 148 N OF MIDDLE ST/E.B. EDDY S & MIDDLE ST (__3ZBPMPC),__3ZBPMPC,07 - Overpass or bridge,03 - P.D. only,07 - SMV other,02 - Rain,03 - Dawn,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,366075.1822,5031344.406,45.4193513,-75.71704773,9929
18--5675,5/28/2018,5:42 PM,MACKENZIE AVE @ RIDEAU ST (0002136),2136,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367869.7682,5032009.5,45.42517612,-75.69403426,9930
18--5676,5/28/2018,5:43 PM,DONALD ST @ ST. LAURENT BLVD (0008630),8630,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,372093.7526,5032472.672,45.42894992,-75.63999879,9931
18--5677,5/28/2018,5:49 PM,BLAKE BLVD btwn LAFONTAINE AVE & JEAN TALON ST (__3ZA7D4),__3ZA7D4,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,371015.5706,5033045.861,45.43421013,-75.65369915,9932
18--5678,5/28/2018,5:55 PM,BANK ST @ RIVERSIDE DR S (0002704),2704,02 - Intersection related,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,1,0,1,0,01 - Minimal,1,1,,,,369304.7167,5027894.553,45.38802041,-75.67623736,9933
18--5679,5/28/2018,6:02 PM,DALMENY RD @ DALMENY RD EXTENSION (0015506),15506,02 - Intersection related,02 - Non-fatal injury,01 - Approaching,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,2,0,1,0,02 - Minor,1,,1,,,377405.7249,4998957.308,45.12686045,-75.57702365,9934
18--568,1/9/2018,7:45 AM,GILLIGAN RD @ LEITRIM RD (0013707),13707,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,03 - Dawn,02 - Wet,01 - Traffic signal,01 - Functioning,3,0,0,0,02 - Minor,2,,2,,,372980.2,5020083.566,45.31739191,-75.63038168,9935
18--5680,5/28/2018,6:40 PM,BRONSON AVE @ HOLMWOOD AVE (0007215),7215,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367700.3018,5028729.703,45.39568078,-75.69661816,9936
18--5681,5/28/2018,6:41 PM,ALBION RD btwn 210 S OF HIGH RD/EARL ARMSTRONG RD/RIDEAU CARLETON RACE (__3ZA3S0B),__3ZA3S0B,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,374933.0335,5017041.507,45.28982818,-75.60590725,9937
18--5682,5/28/2018,6:47 AM,SLATER ST btwn METCALFE ST & ELGIN ST (__3ZA35Y),__3ZA35Y,04 - At/near private drive,03 - P.D. only,99 - Other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,367811.3505,5031597.039,45.4214702,-75.69483346,9938
18--5683,5/28/2018,6:51 AM,CEDARVIEW RD @ WEST HUNT CLUB RD (0010267),10267,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,359718.8514,5019554.483,45.31379374,-75.79957069,9939
18--5684,5/28/2018,6:52 PM,WALKLEY RD btwn RUSSELL RD & LANCASTER RD (__3ZA1UN),__3ZA1UN,04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,374862.1901,5028582.054,45.39367234,-75.60517595,9940
18--5685,5/28/2018,7:18 AM,CHALMERS RD btwn NEIL WAY & END (__3ZA9TQ),__3ZA9TQ,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,1,0,0,0,01 - Minimal,1,1,,,,369484.2667,5028072.789,45.38960756,-75.67392128,9941
18--5686,5/28/2018,7:37 PM,MICHAEL COWPLAND DR btwn TERENCE MATTHEWS CRES & TERENCE MATTHEWS CRES (__3ZABGF),__3ZABGF,04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,354226.0491,5016487.894,45.28660806,-75.86992653,9942
18--5687,5/28/2018,7:50 AM,HIGHWAY 417 btwn HWY417 IC124 RAMP76 & HWY417 IC124 RAMP67 (__3ZA2R7),__3ZA2R7,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,364456.6792,5027571.225,45.38554088,-75.73818296,9943
18--5688,5/28/2018,7:55 AM,HERON RD EB btwn RIVERSIDE DR & BRONSON AVE RAMP 35 (__5FD4WD),__5FD4WD,01 - Non intersection,02 - Non-fatal injury,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,01 - Minimal,1,1,,,,368234.9841,5026644.295,45.37686864,-75.69005774,9944
18--5689,5/28/2018,8:30 AM,BYRON AVE @ KIRKWOOD AVE (0006296),6296,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,363866.6599,5028431.398,45.39333057,-75.74561391,9945
18--569,1/9/2018,7:57 AM,HUNT CLUB RD @ RIVERSIDE DR (0002237),2237,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,368035.6577,5021947.589,45.33462678,-75.69320327,9946
18--5690,5/28/2018,8:33 PM,PHILNOR ST btwn MAYRENE CRES & BANK ST (__3ZBO2Y),__3ZBO2Y,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,379181.5019,5013816.25,45.26037195,-75.552236,9947
18--5691,5/28/2018,8:34 AM,HIGHWAY 417 btwn HWY417 IC124 RAMP57 & HWY417 IC124 RAMP55 (__3ZA2Y1),__3ZA2Y1,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,364459.5312,5027545.688,45.38531086,-75.73814963,9948
18--5692,5/28/2018,8:50 PM,MARCH RD @ SOLANDT RD (0003172),3172,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,350489.6562,5022710.463,45.34285318,-75.91698087,9949
18--5693,5/28/2018,8:56 PM,OGILVIE RD btwn MATHESON RD & CADBORO RD (__3ZA2DM),__3ZA2DM,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,373467.1065,5032586.83,45.42984357,-75.62243373,9950
18--5694,5/28/2018,9:04 AM,NEPEAN ST @ O'CONNOR ST (0006942),6942,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,2,0,0,0,,0,,,,,367720.7248,5031226.869,45.41814769,-75.69603865,9951
18--5695,5/28/2018,9:07 AM,CARLING AVE @ BROADVIEW AVE (0006707),6707,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,1,0,0,02 - Minor,1,,1,,,363180.5839,5026638.914,45.3772596,-75.75458757,9952
18--5696,5/28/2018,9:16 AM,INDUSTRIAL AVE/INNES RD @ ST. LAURENT BLVD (0002203),2203,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,373099.72,5030005.592,45.40665481,-75.62748617,9953
18--5697,5/28/2018,9:19 AM,HIGHWAY 417 btwn HWY417 IC145 RAMP55 & HWY417 IC144 RAMP51 (__3ZA2Q4),__3ZA2Q4,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,346709.7822,5015178.583,45.27531474,-75.96584842,9954
18--5698,5/28/2018,9:23 PM,PRINCE OF WALES DR @ WEST HUNT CLUB RD (0000567),567,03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,03 - Major,2,,1,1,,367458.7099,5021891.503,45.33417389,-75.70057068,9955
18--5699,5/28/2018,9:37 AM,MEADOWLANDS DR/TALLWOOD DR @ WOODROFFE AVE (0000095),95,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,01 - Minimal,1,1,,,,363056.347,5022730.739,45.34210458,-75.75663436,9956
18--57,1/2/2018,10:30 AM,CAMPEAU DR/HWY 417 MARCH IC138R63 @ MARCH RD (0009710),9710,02 - Intersection related,03 - P.D. only,07 - SMV other,03 - Snow,01 - Daylight,03 - Loose snow,01 - Traffic signal,01 - Functioning,1,0,0,0,,0,,,,,352843.1644,5020474.972,45.32258059,-75.8871678,9957
18--570,1/9/2018,8:10 AM,REGIONAL ROAD 174 btwn OR174 IC105 RAMP25 & OR174 IC102 RAMP51 (__3ZA27G),__3ZA27G,01 - Non intersection,03 - P.D. only,04 - Sideswipe,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,2,0,0,0,,0,,,,,380839.2678,5037811.511,45.47608848,-75.5274227,9958
18--5700,5/29/2018,1:15 PM,ALTA VISTA DR @ EDGE HILL PL (0006849),6849,03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,370371.5721,5026294.568,45.37352522,-75.66282695,9959
18--5701,5/29/2018,1:40 PM,DOVER CRES @ MERIVALE RD (0011310),11310,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,364849.6495,5026995.016,45.38032268,-75.73323527,9960
18--5702,5/29/2018,10:16 PM,CAMBRIAN RD @ GREENBANK RD (0001095),1095,03 - At intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,11 - Roundabout,01 - Functioning,1,0,0,0,,0,,,,,364764.6861,5012872.423,45.25325597,-75.7360296,9961
18--5703,5/29/2018,10:51 AM,SMYTH RD btwn MAIN ST & RAMP (__3ZA3OL),__3ZA3OL,07 - Overpass or bridge,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,01 - Minimal,1,1,,,,369814.5434,5029147.195,45.39924412,-75.6695622,9962
18--5704,5/29/2018,10:51 AM,PRINCE OF WALES DR @ WEST HUNT CLUB RD (0000567),567,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367458.7635,5021891.556,45.33417436,-75.70056998,9963
18--5705,5/29/2018,11:00 AM,STRANDHERD DR btwn CEDARVIEW RD & MADRID AVE (__6O5O8S),__6O5O8S,01 - Non intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,01 - Minimal,1,1,,,,362326.9547,5013553.513,45.25958799,-75.76700567,9964
18--5706,5/29/2018,11:04 AM,HWY417 IC112 RAMP54 btwn HIGHWAY 417 & HWY417 IC112 RAMP58 (__3ZAYAR),__3ZAYAR,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,374253.6035,5030809.895,45.41377798,-75.612634,9965
18--5707,5/29/2018,11:44 AM,ELGIN ST @ SLATER ST (0002228),2228,03 - At intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,1,0,0,0,,0,,,,,367890.7074,5031646.575,45.42190876,-75.69381319,9966
18--5708,5/29/2018,11:54 AM,HWY417 IC124 RAMP67 btwn CARLING AVE & HIGHWAY 417 (__3ZAYA7),__3ZAYA7,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,364583.1568,5027747.864,45.38711946,-75.73654659,9967
18--5709,5/29/2018,Unknown,LLOYDALEX CRES btwn ECHOWOODS AVE & END (__4WKBR0),__4WKBR0,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,348776.5914,5014562.764,45.26964715,-75.93956215,9968
18--571,1/9/2018,8:10 PM,MONTREAL RD @ GRANVILLE ST/LAFONTAINE AVE (0009348),9348,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,370826.5288,5033473.42,45.438075,-75.65605768,9969
18--5710,5/29/2018,12:33 PM,HAWTHORNE RD/RUSSELL RD @ WALKLEY RD (0002618),2618,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,374674.5971,5028499.587,45.39294908,-75.60758324,9970
