Anom_ID,Accident_Date,Accident_Time,Location,Geo_ID,Accident_Location,Classification_of_Accident,Initial_Impact_Type,Environment_Condition,Light,Road_Surface_Condition,Traffic_Control,Traffic_Control_Condition,No__of_Vehicles,No__of_Bicycles,No__of_Motorcycles,No__of_Pedestrians,Max_Injury,No__of_Injuries,No__of_Minimal,No__of_Minor,No__of_Major,No__of_Fatal,X,Y,Latitude,Longitude,ObjectId
15--8453,2015/07/07,8:24 AM,PLEASANT PARK RD @ ALTA VISTA DR (0008005),8005,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,1,0,0,02 - Minor,1,,1,,,370365.7231,5028468.992,45.39309049,-75.66261281,13616
15--8454,2015/07/07,8:30 PM,HIGHWAY 416 btwn HWY416 IC66 RAMP53 & HWY416 IC57 RAMP34 (__3ZAZLC),__3ZAZLC,01 - Non intersection,03 - P.D. only,07 - SMV other,02 - Rain,05 - Dusk,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,363761.885,5009905.043,45.22664001,-75.74915629,13617
15--8455,2015/07/07,8:58 AM,CEDARVIEW RD @ WEST HUNT CLUB RD (0010267),10267,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,359719.3981,5019553.397,45.31378393,-75.79956383,13618
15--8456,2015/07/07,9:00 AM,ALBION RD @ HUNT CLUB RD (0006974),6974,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,371868.4544,5024320.157,45.35561851,-75.64398588,13619
15--8457,2015/07/07,9:46 PM,HUNT CLUB RD btwn RIVERSIDE DR & LINDBERGH PRIV (__4B3PLN),__4B3PLN,01 - Non intersection,03 - P.D. only,04 - Sideswipe,02 - Rain,07 - Dark,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,368222.649,5022047.48,45.33550871,-75.69080496,13620
15--8458,2015/07/08,1:15 PM,GRENFELL CRES @ WOODROFFE AVE (0001103),1103,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,364534.4099,5019236.492,45.31053935,-75.73819712,13621
15--8459,2015/07/08,1:40 PM,CARLING AVE @ CHURCHILL AVE (0002149),2149,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,363776.4163,5027012.457,45.38057078,-75.74693593,13622
15--846,2015/01/14,10:21 PM,HIGHWAY 417 btwn HWY417 IC118 RAMP67 & HWY417 IC117 RAMP36 (__3ZA2YO),__3ZA2YO,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,370390.1471,5031141.204,45.41713176,-75.66194545,13623
15--8460,2015/07/08,1:55 AM,RIVER RD btwn LORNE BRIDGE RD & ROGER STEVENS DR (__3ZA2LX),__3ZA2LX,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,02 - Rain,07 - Dark,02 - Wet,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,373132.2286,5002675.058,45.16073871,-75.6308344,13624
15--8461,2015/07/08,10:25 PM,CARLING AVE @ BAYSHORE DR/BIRCHDALE AVE (0000021),21,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,359004.1503,5023990.252,45.35376251,-75.80819943,13625
15--8462,2015/07/08,11:00 AM,HAMPTON AVE btwn WELLINGTON ST W & END (__3ZA013),__3ZA013,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,364466.9921,5028966.286,45.3980925,-75.73788258,13626
15--8463,2015/07/08,11:08 AM,INNES RD @ TENTH LINE RD (0004633),4633,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,383951.7603,5036160.642,45.46088961,-75.4878845,13627
15--8464,2015/07/08,Unknown,IONA ST @ ISLAND PARK DR (0006683),6683,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,00 - Unknown,01 - Dry,01 - Traffic signal,01 - Functioning,4,0,0,0,,0,,,,,364343.5539,5028385.071,45.39287334,-75.73952925,13628
15--8465,2015/07/08,12:25 PM,HIGHWAY 7 btwn HAZELDEAN IC RAMP 53 & HIGHWAY 7 (__7JQ7LK),__7JQ7LK,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,342355.7711,5008437.959,45.21490512,-76.02184854,13629
15--8466,2015/07/08,12:38 PM,HIGHWAY 417 btwn HWY417 IC122 RAMP61 & HWY417 IC121B RAMP16 (__3ZA2Y4),__3ZA2Y4,01 - Non intersection,02 - Non-fatal injury,99 - Other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,01 - Minimal,1,1,,,,365794.4599,5029198.623,45.40006862,-75.72089987,13630
15--8467,2015/07/08,12:50 PM,KENT ST btwn GLADSTONE AVE & MCLEOD ST (__3ZA3P4),__3ZA3P4,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,367756.9565,5030440.832,45.41107192,-75.69567616,13631
15--8468,2015/07/08,12:52 PM,CARLING AVE/STATION RD @ MARCH RD (0002681),2681,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,350907.6168,5022246.868,45.33865431,-75.91169101,13632
15--8469,2015/07/08,3:05 PM,CARLING AVE @ CONNAUGHT AVE (0002143),2143,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,360771.3969,5025117.875,45.36376998,-75.78551834,13633
15--847,2015/01/14,10:28 AM,MACLAREN ST @ PERCY ST (0005100),5100,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,05 - Packed snow,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,367158.7024,5030494.082,45.41160461,-75.70331183,13634
15--8470,2015/07/08,3:12 PM,EARL MULLIGAN DR @ WOODROFFE AVE (0000591),591,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,365250.7012,5017506.82,45.29491459,-75.72927388,13635
15--8471,2015/07/08,3:15 PM,CUMBERLAND ST @ GEORGE ST (0008508),8508,02 - Intersection related,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,1,0,0,0,,0,,,,,368327.149,5032416.229,45.42879434,-75.68813754,13636
15--8472,2015/07/08,3:24 PM,MERIVALE RD @ WEST HUNT CLUB RD (0000584),584,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,365612.6952,5021942.138,45.33479191,-75.72411457,13637
15--8473,2015/07/08,3:40 PM,MONTREAL RD btwn MONTGOMERY ST & PALACE ST (__3ZA3KD),__3ZA3KD,04 - At/near private drive,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,02 - Minor,1,,1,,,369884.0706,5032959.002,45.43353484,-75.66817078,13638
15--8474,2015/07/08,3:43 PM,MOODIE DR @ RICHMOND RD N (0001487),1487,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,357395.0909,5019689.11,45.31518303,-75.82919131,13639
15--8475,2015/07/08,3:46 PM,INNES RD btwn HWY417 IC112 RAMP57 & HWY417 IC112 RAMP65 (__3ZAZE9),__3ZAZE9,01 - Non intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,4,0,0,0,01 - Minimal,1,1,,,,374345.1709,5030780.462,45.41350406,-75.6114684,13640
15--8476,2015/07/08,3:57 PM,GLADSTONE AVE @ LEBRETON ST (0005746),5746,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,366854.259,5029921.488,45.40647963,-75.70727307,13641
15--8477,2015/07/08,4:00 PM,MONTREAL RD @ SHEFFORD RD (0012423),12423,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,376125.7305,5034852.494,45.44996255,-75.58813241,13642
15--8478,2015/07/08,4:10 AM,STEVENAGE DR btwn SWANSEA CRES & SWANSEA CRES (__3ZA1DT),__3ZA1DT,04 - At/near private drive,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,374683.4533,5027102.47,45.38037761,-75.60766797,13643
15--8479,2015/07/08,4:11 PM,PARKDALE AVE @ WELLINGTON ST (0002260),2260,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,365150.4213,5029269.475,45.40076195,-75.72911694,13644
15--848,2015/01/14,10:35 AM,RUSSELL RD btwn RUSSELL RD & WALKLEY RD (__3ZBPKX),__3ZBPKX,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,374683.4186,5028488.457,45.39284806,-75.60747217,13645
15--8480,2015/07/08,4:13 PM,GREENBANK RD @ 207 S OF BELLMAN DR/GREENBANK S (0004604),4604,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,2,,2,,,361338.4003,5020827.119,45.3251164,-75.77877148,13646
15--8481,2015/07/08,4:31 PM,ST. LAURENT BLVD btwn CONNERY AVE & NERTA ST (__3ZA75S),__3ZA75S,01 - Non intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,01 - Minimal,2,2,,,,373654.6648,5028658.253,45.39447772,-75.62058581,13647
15--8482,2015/07/08,4:45 PM,REGIONAL ROAD 174 btwn OR174 IC109 RAMP54 & OR174 IC109 RAMP55 (__3ZA28X),__3ZA28X,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,376428.4332,5034889.971,45.45026879,-75.58425753,13648
15--8483,2015/07/08,4:45 PM,DES EPINETTES AVE btwn PRESTWICK DR & DUVAL LANE (__3ZA6SQ),__3ZA6SQ,04 - At/near private drive,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,383400.1347,5036730.631,45.46608014,-75.49484592,13649
15--8484,2015/07/08,5:20 PM,HIGHWAY 417 btwn HWY417 IC124 RAMP76 & HWY417 IC124 RAMP67 (__3ZA2R7),__3ZA2R7,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,364350.8813,5027432.753,45.38430394,-75.73955059,13650
15--8485,2015/07/08,5:23 PM,WEST HUNT CLUB RD WB btwn MERIVALE RD & ROYDON PL (__3ZA3JR),__3ZA3JR,01 - Non intersection,02 - Non-fatal injury,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,01 - Minimal,1,1,,,,365718.5725,5022011.292,45.33540496,-75.72275534,13651
15--8486,2015/07/08,5:27 PM,KING EDWARD AVE @ GEORGE ST (0008239),8239,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,3,0,0,0,02 - Minor,3,1,2,,,368463.4329,5032481.235,45.42936684,-75.68638763,13652
15--8487,2015/07/08,5:31 PM,MURRAY ST btwn DALHOUSIE ST & CUMBERLAND ST (__3ZA3WO),__3ZA3WO,01 - Non intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,1,0,0,02 - Minor,2,1,1,,,368086.2765,5032628.02,45.43072179,-75.69118831,13653
15--8488,2015/07/08,5:41 PM,QUEEN ELIZABETH DRWY @ WAVERLEY ST (0007134),7134,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,2,0,0,0,,0,,,,,368869.797,5031273.661,45.41846443,-75.68135194,13654
15--8771,2015/07/16,12:51 PM,CARLING AVE/STATION RD @ MARCH RD (0002681),2681,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,350907.6168,5022245.427,45.33864134,-75.91169114,13655
15--8499,2015/07/08,8:13 PM,CHARLEMAGNE BLVD btwn MARINOFF WAY & WATTERS RD (__3ZA5SG),__3ZA5SG,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,384330.4861,5038160.538,45.47883979,-75.48271883,13656
15--85,2015/01/03,4:10 PM,MONTREAL RD btwn GATESTONE PRIV & SINCLAIR ST (__3ZA2D9),__3ZA2D9,04 - At/near private drive,03 - P.D. only,02 - Angle,04 - Freezing Rain,05 - Dusk,03 - Loose snow,10 - No control,,2,0,0,0,,0,,,,,375949.0292,5034746.177,45.44902399,-75.59040654,13657
15--850,2015/01/14,11:45 AM,PERTH ST btwn OAK LEAF PRIV & MCBEAN ST (__3ZA422),__3ZA422,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,1,0,0,0,01 - Minimal,1,1,,,,356710.7784,5006223.983,45.19407174,-75.83932504,13658
15--8136,2015/06/29,2:30 PM,REGIONAL RD 174 @ TRIM RD (0012835),12835,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,384352.574,5039990.701,45.49530332,-75.48213981,13659
15--8772,2015/07/16,2:45 PM,CARLING AVE @ HOLLAND AVE (0002146),2146,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,365417.1799,5028037.055,45.38964986,-75.72586125,13660
15--8500,2015/07/08,8:20 AM,BLAIR RD @ INNES RD (0004165),4165,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,375579.4556,5031437.753,45.41929425,-75.59560633,13661
15--8501,2015/07/08,8:25 PM,BLAIR RD @ REGIONAL RD 174 N/OR174 IC112 RAMP61 (0003617),3617,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,2,,2,,,374634.8018,5032991.505,45.433369,-75.60745498,13662
15--8687,2015/07/14,12:20 PM,HIGHWAY 417 btwn HWY417 IC113 RAMP85 & HWY417 IC112 RAMP54 (__3ZA287),__3ZA287,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,374035.3132,5031604.57,45.42094969,-75.61531098,13663
15--8773,2015/07/16,3:35 AM,HWY417 IC130 RAMP26 btwn RICHMOND RD & HIGHWAY 417 (__3ZAYAG),__3ZAYAG,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,359355.3245,5023111.368,45.34582707,-75.80381473,13664
15--8137,2015/06/29,2:49 PM,STIRLING AVE btwn LADOUCEUR ST & ARMSTRONG ST (__3ZAAHS),__3ZAAHS,04 - At/near private drive,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,365322.097,5029636.363,45.4040483,-75.72687922,13665
15--8502,2015/07/08,8:30 AM,INNES RD @ 215 W OF CYRVILLE RD/HOME DEPOT W (0012457),12457,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,2,0,0,0,,0,,,,,374865.1469,5031001.414,45.4154402,-75.60479442,13666
15--8688,2015/07/14,2:01 PM,CENTER ST @ MONTREAL RD (0002691),2691,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,371821.7081,5033951.227,45.44227939,-75.64327379,13667
15--8774,2015/07/16,4:18 PM,CARLING AVE EB btwn HWY417 IC124 RAMP57 & KIRKWOOD AVE (__3ZA30Y),__3ZA30Y,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,364279.6355,5027242.433,45.38259752,-75.74048323,13668
15--8689,2015/07/14,2:52 PM,BRONSON AVE btwn RENFREW AVE & POWELL AVE (__3ZA3BZ),__3ZA3BZ,04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,367371.8906,5029514.186,45.40276876,-75.70071279,13669
15--8138,2015/06/29,3:02 PM,LAURIER AVE   E btwn RUSSELL AVE & CHAPEL ST (__3ZA3V3),__3ZA3V3,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,1,02 - Minor,1,,1,,,369102.8533,5032257.017,45.42729092,-75.67824602,13670
15--8503,2015/07/08,8:48 PM,EAGLESON RD @ FALLOWFIELD RD (0000118),118,02 - Intersection related,03 - P.D. only,99 - Other,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,355961.6341,5012594.045,45.25144617,-75.8482042,13671
15--8775,2015/07/16,4:28 PM,CONROY RD @ HUNT CLUB RD (0002257),2257,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,373763.0193,5025404.162,45.36518817,-75.61965658,13672
15--869,2015/01/14,4:07 PM,SOMERSET ST @ PERCY ST (0006762),6762,02 - Intersection related,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367114.69,5030569.838,45.41229016,-75.7038645,13673
15--8139,2015/06/29,3:17 PM,ROCKCLIFFE PKWY btwn ACACIA AVE & HILLSDALE RD (__3ZA21Z),__3ZA21Z,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,369186.2358,5035501.967,45.45648,-75.67675601,13674
15--8504,2015/07/08,9:16 AM,CAMBRIDGE ST @ CARLING AVE (0007138),7138,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,367354.4299,5029273.475,45.40060448,-75.70096634,13675
15--8776,2015/07/16,4:30 PM,CUMBERLAND ST @ MURRAY ST (0008237),8237,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,368170.6969,5032678.504,45.43116839,-75.69010301,13676
15--8690,2015/07/14,3:01 PM,KING EDWARD AVE btwn RIDEAU ST & BESSERER ST (__3ZA3VA),__3ZA3VA,04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,368521.7973,5032398.094,45.42861346,-75.68565258,13677
15--8691,2015/07/14,3:10 PM,MAJESTIC DR btwn PRITCHARD DR & CHERYL RD (__3ZA53Q),__3ZA53Q,01 - Non intersection,03 - P.D. only,99 - Other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,363439.0361,5021551.689,45.33146369,-75.75189128,13678
15--8692,2015/07/14,3:15 PM,BARRETTE ST btwn ST. CHARLES ST & MARIER AVE (__3ZA8YI),__3ZA8YI,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,369492.7256,5033752.015,45.44070636,-75.67306775,13679
15--8693,2015/07/14,3:25 PM,INDUSTRIAL AVE @ RIVERSIDE DR (0011905),11905,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,370683.9979,5030592.193,45.41216437,-75.65826468,13680
15--8694,2015/07/14,3:35 PM,DALHOUSIE ST @ RIDEAU ST (0007646),7646,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,368205.9884,5032228.032,45.427112,-75.68971002,13681
15--8695,2015/07/14,4:33 PM,FISHER AVE btwn MCCOOEY LANE & BASELINE RD (__3ZA4JS),__3ZA4JS,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,3,0,0,0,,0,,,,,366011.7387,5026395.82,45.37483067,-75.71847238,13682
15--8696,2015/07/14,5:00 PM,BASELINE RD btwn 207 E OF CLYDE AVE & LOBLAWS SC (__3ZA4ISB),__3ZA4ISB,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,364640.4553,5025064.889,45.36297361,-75.73614003,13683
15--8697,2015/07/14,5:13 PM,ALPINE AVE @ CARLING AVE (0011382),11382,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,4,0,0,0,01 - Minimal,3,3,,,,360498.1184,5024940.717,45.36219769,-75.78902647,13684
15--8698,2015/07/14,5:19 PM,BRECHIN CRES btwn EALING ST & PENRITH ST (__4OEJLS),__4OEJLS,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,348727.2203,5023662.76,45.35153477,-75.93938461,13685
15--8699,2015/07/14,5:30 PM,GLADSTONE AVE @ LYON ST (0002705),2705,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367583.7135,5030361.931,45.41037755,-75.6978993,13686
15--87,2015/01/03,4:20 PM,HIGHWAY 416 btwn HWY416 IC66 RAMP34 & HWY416 IC66 RAMP63 (__3ZAZM2),__3ZAZM2,01 - Non intersection,03 - P.D. only,07 - SMV other,04 - Freezing Rain,05 - Dusk,05 - Packed snow,10 - No control,,1,0,0,0,,0,,,,,359876.8898,5015034.973,45.27311443,-75.79805711,13687
15--870,2015/01/14,4:09 PM,REVELSTOKE DR @ RIVERSIDE DR (0006918),6918,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,368216.7484,5024424,45.35689264,-75.69057553,13688
15--8700,2015/07/14,5:36 PM,NORWOOD AVE btwn ROGER RD & HEATH ST (__3ZA9KD),__3ZA9KD,04 - At/near private drive,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,370095.2154,5028892.293,45.39692448,-75.66601127,13689
15--8701,2015/07/14,5:43 PM,OTHELLO AVE btwn HAMLET RD & WINGATE DR (__3ZA77G),__3ZA77G,04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,373265.6629,5029249.037,45.39983147,-75.62547157,13690
15--8702,2015/07/14,6:45 AM,HIGHWAY 417 btwn HWY417 IC96 RAMP61 & HWY417 IC88 RAMP16 (__3ZA27Z),__3ZA27Z,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,5,0,0,0,,0,,,,,392450.7565,5022909.438,45.34065567,-75.38158242,13691
15--8703,2015/07/14,6:54 PM,OLMSTEAD ST btwn MONTREAL RD & LEVIS AVE (__3ZA8RF),__3ZA8RF,01 - Non intersection,02 - Non-fatal injury,99 - Other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,01 - Minimal,1,1,,,,370343.8667,5033186.97,45.43554305,-75.66226448,13692
15--8704,2015/07/14,6:58 PM,INNES RD @ PAGE RD (0012476),12476,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,380888.4697,5034539.473,45.44664396,-75.52729988,13693
15--8705,2015/07/14,7:17 AM,BASELINE RD @ GREENBANK RD (0002357),2357,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,360597.6843,5022584.14,45.34098535,-75.78802156,13694
15--8706,2015/07/14,7:34 AM,MACDONALD-CARTIER BR RAMP NB-3 btwn MACDONALD-CARTIER BR RAMP NB-1/NB- (__7TTQA0),__7TTQA0,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,367915.7824,5033297.2,45.43675825,-75.69328125,13695
15--8707,2015/07/14,7:36 PM,HOG'S BACK RD btwn COLONEL BY DR & RIVERSIDE DR (__3ZA22W),__3ZA22W,01 - Non intersection,03 - P.D. only,99 - Other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,368064.5638,5026209.392,45.37297091,-75.69228917,13696
15--8708,2015/07/14,8:02 AM,BLAIR RD btwn LAURA PRIV & BEAVERPOND DR (__3ZBN93),__3ZBN93,01 - Non intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,3,0,0,0,02 - Minor,1,,1,,,375398.2885,5031885.018,45.42333679,-75.59785684,13697
15--8709,2015/07/14,8:10 AM,INNES RD @ ORLEANS BLVD (0003611),3611,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,380462.2365,5034296.043,45.44450003,-75.53278541,13698
