X,Y,Location,Geo_ID,Total_Collisions,F2015_Total,F2016_Total,F2017_Total,F2018_Total,F2019_Total,Total_Cyclists_Collisions,F2015_Cyclist,F2016_Cyclists,F2017_Cyclists,F2018_Cyclists,F2019_Cyclists,Total_Pedestrians,F2015_Pedestrians,F2016_Pedestrians,F2017_Pedestrians,F2018_Pedestrians,F2019_Pedestrians,Xcoord,Ycoord,Longitude,Latitude,ObjectId
-75.7533502152598,45.393248526772,PICTON AVE @ WINONA AVE (0006297),6297,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363261.0101,5028416.631,-75.7533502152598,45.393248526772,10957
-75.7442797711318,45.3937460477539,HILSON AVE @ BYRON AVE (0006298),6298,5,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,363970.6859,5028478.549,-75.7442797711318,45.3937460477539,10958
-75.7283906505696,45.3938018037886,HOLLAND AVE @ KENILWORTH ST (0006299),6299,13,4,1,5,2,1,2,0,0,1,1,0,1,1,0,0,0,0,365214.6973,5028496.551,-75.7283906505696,45.3938018037886,10959
-75.7168855409259,45.3936335039063,CARLING AVE @ FAIRMONT AVE (0006303),6303,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366115.6942,5028486.55,-75.7168855409259,45.3936335039063,10960
-75.7524610965962,45.3960944878277,ATHLONE AVE @ SCOTT ST (0006305),6305,3,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,363327.6881,5028733.544,-75.7524610965962,45.3960944878277,10961
-75.739585644297,45.3951907185227,BYRON AVE @ PICCADILLY AVE (0006308),6308,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,364336.705,5028642.555,-75.739585644297,45.3951907185227,10962
-75.7230259215508,45.3779907637818,KINGSTON AVE @ CHEVRIER ST (0006311),6311,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365651.7015,5026743.542,-75.7230259215508,45.3779907637818,10963
-75.7366036846875,45.3795130609249,KIRKWOOD AVE @ WOODWARD AVE (0006312),6312,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,364586.7033,5026902.537,-75.7366036846875,45.3795130609249,10964
-75.7043293848912,45.415566523627,BAY ST @ GLOUCESTER ST (0006315),6315,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,367074.7015,5030933.576,-75.7043293848912,45.415566523627,10965
-75.7330862431187,45.381847183617,MERIVALE RD @ ANNA AVE/LAPERRIERE AVE (0006316),6316,8,3,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,364859.7062,5027164.542,-75.7330862431187,45.381847183617,10966
-75.7326356834517,45.4085432784348,FORWARD AVE @ BURNSIDE AVE (0006319),6319,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,364866.7008,5030131.569,-75.7326356834517,45.4085432784348,10967
-75.7116216525596,45.4084541542449,ECCLES ST @ ROCHESTER ST (0006320),6320,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,366511.7043,5030137.569,-75.7116216525596,45.4084541542449,10968
-75.7119967290804,45.4090416239602,ROCHESTER ST @ SOMERSET ST (0006321),6321,10,4,2,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,366481.7051,5030202.566,-75.7119967290804,45.4090416239602,10969
-75.7336499049237,45.4100708134692,EMMERSON AVE @ FORWARD AVE (0006323),6323,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,364785.694,5030300.565,-75.7336499049237,45.4100708134692,10970
-75.7345604483681,45.4098069345871,EMMERSON AVE @ PARKDALE AVE (0006324),6324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364714.7007,5030270.562,-75.7345604483681,45.4098069345871,10971
-75.7317121775539,45.4088159634381,BURNSIDE AVE @ HINCHEY AVE (0006325),6325,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364938.7003,5030162.562,-75.7317121775539,45.4088159634381,10972
-75.7045704096976,45.4074964166775,GLADSTONE AVE @ CAMBRIDGE ST (0006328),6328,15,4,4,3,1,3,3,2,0,0,0,1,0,0,0,0,0,0,367064.7046,5030036.57,-75.7045704096976,45.4074964166775,10973
-75.7056307915756,45.4093215028756,CAMBRIDGE ST @ CHRISTIE ST (0006329),6329,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,366979.6974,5030238.569,-75.7056307915756,45.4093215028756,10974
-75.706561082882,45.4076631579252,BELL ST @ WILLOW ST (0006330),6330,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366908.6959,5030053.561,-75.706561082882,45.4076631579252,10975
-75.711335287312,45.4079212153832,ROCHESTER ST @ ANDERSON ST (0006332),6332,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,366534.7006,5030078.564,-75.711335287312,45.4079212153832,10976
-75.7298526302323,45.4093434092766,BURNSIDE AVE @ STONEHURST AVE (0006334),6334,3,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,365083.6975,5030222.568,-75.7298526302323,45.4093434092766,10977
-75.7113845470085,45.4108101116754,BOOTH ST @ ELM ST (0006336),6336,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366527.6977,5030399.565,-75.7113845470085,45.4108101116754,10978
-75.7053549665613,45.410768320936,BRONSON AVE @ MACLAREN ST (0006338),6338,13,4,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,366999.6996,5030399.565,-75.7053549665613,45.410768320936,10979
-75.7066409135762,45.4110832394358,CAMBRIDGE ST @ SOMERSET ST (0006339),6339,7,2,1,1,2,1,1,0,0,1,0,0,1,0,0,0,1,0,366898.6989,5030433.568,-75.7066409135762,45.4110832394358,10980
-75.7076767236565,45.4128361461326,CAMBRIDGE ST @ PRIMROSE AVE (0006340),6340,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366815.7043,5030627.567,-75.7076767236565,45.4128361461326,10981
-75.7117587576185,45.411460656041,BOOTH ST @ PRIMROSE AVE (0006341),6341,3,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,366497.6986,5030471.572,-75.7117587576185,45.411460656041,10982
-75.7077878510618,45.4149426032449,BRONSON AVE @ LAURIER AVE (0006342),6342,14,4,6,2,2,0,2,0,1,1,0,0,4,2,1,1,0,0,366804.701,5030861.569,-75.7077878510618,45.4149426032449,10983
-75.7067772480653,45.413207879429,BRONSON AVE @ PRIMROSE AVE (0006344),6344,6,2,3,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,366885.6995,5030669.571,-75.7067772480653,45.413207879429,10984
-75.7186983423434,45.4103654896753,ALBERT ST @ CITY CENTRE AVE (0006346),6346,5,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,365955.7016,5030344.569,-75.7186983423434,45.4103654896753,10985
-75.7094273661864,45.4100767124248,LEBRETON ST @ SOMERSET ST (0006348),6348,5,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,366681.6939,5030319.567,-75.7094273661864,45.4100767124248,10986
-75.7047185054495,45.4096930410917,BRONSON AVE @ CHRISTIE ST (0006349),6349,5,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,367050.6989,5030280.563,-75.7047185054495,45.4096930410917,10987
-75.7076469245985,45.409488501185,BELL ST @ ECCLES ST (0006350),6350,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366821.7008,5030255.571,-75.7076469245985,45.409488501185,10988
-75.7109596157369,45.4101323098495,SPRUCE ST @ BOOTH ST (0006351),6351,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366561.6973,5030324.568,-75.7109596157369,45.4101323098495,10989
-75.7086826782665,45.410332541544,SOMERSET ST @ EMPRESS AVE (0006352),6352,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366739.7043,5030348.57,-75.7086826782665,45.410332541544,10990
-75.7066403147369,45.4129549410219,BRONSON AVE @ LISGAR ST (0006356),6356,6,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,366896.6945,5030641.568,-75.7066403147369,45.4129549410219,10991
-75.705989352333,45.4174678758499,ALBERT ST @ BAY ST (0006357),6357,14,3,2,2,3,4,0,0,0,0,0,0,2,0,1,1,0,0,366942.6954,5031143.587,-75.705989352333,45.4174678758499,10992
-75.7089850457348,45.4170476866539,BRONSON AVE @ QUEEN ST (0006358),6358,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366708.6989,5031094.582,-75.7089850457348,45.4170476866539,10993
-75.7065300051804,45.4180924988388,BAY ST @ QUEEN ST (0006360),6360,9,4,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,366899.6969,5031212.583,-75.7065300051804,45.4180924988388,10994
-75.7406249927568,45.3948466516258,BYRON AVE @ ISLAND PARK DR (0006365),6365,28,7,1,7,4,9,0,0,0,0,0,0,0,0,0,0,0,0,364255.69,5028603.551,-75.7406249927568,45.3948466516258,10995
-75.7254284152624,45.3946726159915,PARKDALE AVE @ KENILWORTH ST (0006366),6366,29,5,3,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,365445.6998,5028595.551,-75.7254284152624,45.3946726159915,10996
-75.7515748031645,45.3964757498059,TWEEDSMUIR AVE @ SCOTT ST (0006371),6371,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363396.6853,5028776.558,-75.7515748031645,45.3964757498059,10997
-75.7408752595774,45.3952353005267,BASSETT LANE @ ISLAND PARK DR (0006377),6377,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364235.6878,5028646.556,-75.7408752595774,45.3952353005267,10998
-75.7121313781192,45.3956795056383,CARLING AVE @ SHERWOOD DR (0006380),6380,8,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,366485.7056,5028717.552,-75.7121313781192,45.3956795056383,10999
-75.726240064233,45.3960278550329,PARKDALE AVE @ SHERWOOD DR (0006383),6383,25,6,1,3,4,11,0,0,0,0,0,0,0,0,0,0,0,0,365380.703,5028745.545,-75.726240064233,45.3960278550329,11000
-75.6221343245626,45.4404033137397,BATHGATE DR @ DES PIONNIERS PRIV (0009134),9134,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373477.7231,5033760.579,-75.6221343245626,45.4404033137397,11001
-75.6356408568497,45.4212082063137,ST. LAURENT BLVD @ TRANSITWAY (0009137),9137,7,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,372444,5031616,-75.6356408568497,45.4212082063137,11002
-75.8729560476112,45.2763428463844,COPE DR @ TERRY FOX (0009143),9143,27,2,10,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,353997.2701,5015345.308,-75.8729560476112,45.2763428463844,11003
-75.8679546045904,45.2804821136421,AKERSON RD/CARRONBRIDGE CIR @ COPE DR (0009144),9144,4,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,354386.0729,5015808.352,-75.8679546045904,45.2804821136421,11004
-75.66190025259,45.4369677224218,DESCHAMPS AVE @ MARIER AVE (0009150),9150,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,370370.7133,5033345.589,-75.66190025259,45.4369677224218,11005
-75.4675015532256,45.4693090385486,PORTOBELLO BLVD @ CELESTE WAY/NESTING WAY (0009152),9152,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,385533.7714,5037116.563,-75.4675015532256,45.4693090385486,11006
-75.5010506427341,45.4835540640381,ST. JOSEPH BLVD @ TENTH LINE RD (0009163),9163,97,23,19,24,18,13,0,0,0,0,0,0,0,0,0,0,0,0,382890.8038,5038666.453,-75.5010506427341,45.4835540640381,11007
-75.5026573303249,45.4860271194798,TENTH LINE RD @ OR174 IC101 RAMP26 (0009164),9164,6,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,382761.7929,5038939.723,-75.5026573303249,45.4860271194798,11008
-75.5036055943508,45.4903265164031,NORTH SERVICE RD @ ROSSIGNOL CRES W (0009166),9166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382681.7419,5039416.595,-75.5036055943508,45.4903265164031,11009
-75.6030126952085,45.4268435325455,MEADOWBROOK RD @ TELESAT CRT (0009167),9167,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,374990.4648,5032270.205,-75.6030126952085,45.4268435325455,11010
-75.6258828867479,45.4319103372583,MATHESON RD @ SILVESTRI CRES N (0009169),9169,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,373194.7233,5032813.568,-75.6258828867479,45.4319103372583,11011
-75.4708332791159,45.4745763799803,HENNESSY CRES E @ VALIN ST E (0009170),9170,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,385265.7588,5037698.579,-75.4708332791159,45.4745763799803,11012
-75.4694774225393,45.4710635853307,GARDENWAY DR @ PORTOBELLO BLVD (0009174),9174,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,385376.7729,5037309.562,-75.4694774225393,45.4710635853307,11013
-75.4662853088673,45.4672822728307,INNES RD @ PORTOBELLO BLVD (0009187),9187,20,5,3,4,4,4,4,2,0,1,0,1,0,0,0,0,0,0,385631.7697,5036892.552,-75.4662853088673,45.4672822728307,11014
-75.6658872600409,45.4309588347552,MAYFIELD ST @ MCARTHUR AVE (0009190),9190,10,0,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,370065.707,5032674.584,-75.6658872600409,45.4309588347552,11015
-75.667051406214,45.430877335846,DUNDAS ST @ MCARTHUR AVE (0009192),9192,6,2,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,369974.7115,5032664.583,-75.667051406214,45.430877335846,11016
-75.6750488371925,45.438107286815,CHARLEVOIX ST @ LANDRY ST (0009194),9194,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369340.7045,5033461.59,-75.6750488371925,45.438107286815,11017
-75.5050503589041,45.4896552539158,JEANNE D'ARC BLVD/NORTH SERVICE RD @ TENTH LIN (0009197),9197,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,382569.738,5039340.598,-75.5050503589041,45.4896552539158,11018
-75.6701945384204,45.4448840452973,BEECHWOOD AVE @ OAKHILL RD (0009198),9198,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369712.7119,5034218.593,-75.6701945384204,45.4448840452973,11019
-75.6632356276886,45.4330991288107,JEANNE MANCE ST @ SAVARD AVE (0009200),9200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,370270.7107,5032914.588,-75.6632356276886,45.4330991288107,11020
-75.6663350207228,45.4309261095816,MARGUERITE AVE @ MCARTHUR AVE (0009201),9201,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370030.7094,5032670.584,-75.6663350207228,45.4309261095816,11021
-75.6690217868592,45.4307297051441,MCARTHUR AVE @ NORTH RIVER RD (0009202),9202,13,4,2,1,4,2,1,0,0,0,1,0,0,0,0,0,0,0,369820.7072,5032646.582,-75.6690217868592,45.4307297051441,11022
-75.8847380102544,45.3184174560364,EAGLESON RD @ HWY 417 EAGLESO IC138R51/PARK AN (0009698),9698,35,5,5,8,6,11,0,0,0,0,0,0,3,0,0,0,2,1,353037.1811,5020013.788,-75.8847380102544,45.3184174560364,11023
-75.6974708697741,45.4045491065811,PERCY ST @ RENFREW AVE (0007409),7409,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,367623.7096,5029714.559,-75.6974708697741,45.4045491065811,11024
-75.6466419565978,45.446105323271,BRITTANY DR @ BANGS ST (0007938),7938,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,371553.7037,5034373.598,-75.6466419565978,45.446105323271,11025
-75.597258054936,45.4429089607327,OGILVIE RD @ ELMRIDGE DR/JASMINE CRES N (0008801),8801,13,4,1,3,2,3,0,0,0,0,0,0,2,0,1,0,0,1,375420.7301,5034060.578,-75.597258054936,45.4429089607327,11026
-75.5033931416591,45.4871390770774,TENTH LINE RD @ OR174 IC101 RAMP61 (0009217),9217,8,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,382702.7421,5039062.581,-75.5033931416591,45.4871390770774,11027
-75.6623688469193,45.4312120683481,ENFIELD AVE @ MCARTHUR AVE (0009218),9218,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370340.7142,5032705.587,-75.6623688469193,45.4312120683481,11028
-75.5140253251187,45.4807868118948,OR174 IC102 RAMP15 @ PLACE D'ORLEANS DR (0009219),9219,5,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,381880.3101,5038346.4,-75.5140253251187,45.4807868118948,11029
-75.4974113983306,45.4773260800096,TENTH LINE RD @ CHARLEMAGNE BLVD N/TOMPKINS AV (0009222),9222,77,26,19,15,10,7,0,0,0,0,0,0,1,0,0,1,0,0,383183.9299,5037977.882,-75.4974113983306,45.4773260800096,11030
-75.499165608472,45.4807707620095,OLD TENTH LINE RD @ TENTH LINE RD (0009223),9223,25,9,3,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,383042.0151,5038358.979,-75.499165608472,45.4807707620095,11031
-75.504277701032,45.4884876096685,TENTH LINE RD @ OR174 IC101 RAMP36 (0009224),9224,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382631.7406,5039211.586,-75.504277701032,45.4884876096685,11032
-75.5156488715351,45.4759290332877,ST. JOSEPH BLVD @ 193 E OF PLACE D'ORLEAN-W/PL (0009226),9226,6,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,381760,5037805,-75.5156488715351,45.4759290332877,11033
-75.5189577624718,45.4760675716386,PLACE D'ORLEANS DR @ PLACE D'ORLEANS SC S (0009227),9227,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381501.1118,5037817.232,-75.5189577624718,45.4760675716386,11034
-75.6175518313884,45.4301456549158,TONILEE DR @ WILBURY RD (0009231),9231,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373848.7325,5032624.58,-75.6175518313884,45.4301456549158,11035
-75.4952255768786,45.4860147782685,ST. JOSEPH BLVD @ OR174 IC101 RAMP25 (0009232),9232,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383342.7457,5038945.59,-75.4952255768786,45.4860147782685,11036
-75.4981034516268,45.4846003379389,OLD TENTH LINE RD/OR174 IC101 RAMP63 @ ST. JOS (0009233),9233,24,0,5,9,8,2,0,0,0,0,0,0,0,0,0,0,0,0,383119.7441,5038785.594,-75.4981034516268,45.4846003379389,11037
-75.5200523719257,45.4771821630262,PLACE D'ORLEANS DR @ PLACE D'ORLEANS SC N (0009234),9234,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,381414.0212,5037940.052,-75.5200523719257,45.4771821630262,11038
-75.627026126184,45.3485643657643,BANK ST @ ROSEBELLA AVE (0009238),9238,12,3,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,373205.7431,5023550.514,-75.627026126184,45.3485643657643,11039
-75.6277471555593,45.3489837602274,GRAND AVE @ BANK ST (0009239),9239,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,373148.7389,5023596.508,-75.6277471555593,45.3489837602274,11040
-75.6665626694864,45.4319536153749,MONTGOMERY ST @ SELKIRK ST (0009240),9240,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370011.7135,5032784.585,-75.6665626694864,45.4319536153749,11041
-75.6685435222481,45.43631441603,DESCHAMPS AVE @ VANIER PKWY (0009243),9243,14,3,1,3,3,4,2,0,0,1,0,1,1,0,0,0,1,0,369851.7126,5033267.592,-75.6685435222481,45.43631441603,11042
-75.460136405439,45.4689488426558,INNES RD @ PROVENCE AVE (0009244),9244,10,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,386110.1887,5037083.96,-75.460136405439,45.4689488426558,11043
-75.5414336646592,45.4399433822597,BLACKBURN BYPASS @ INNES RD E (0009245),9245,56,5,9,16,13,13,0,0,0,0,0,0,0,0,0,0,0,0,379791.7479,5033781.565,-75.5414336646592,45.4399433822597,11044
-75.4880794330235,45.457858083657,VANGUARD DR @ VANTAGE DR (0009246),9246,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383940.7571,5035823.558,-75.4880794330235,45.457858083657,11045
-75.6096274288945,45.4362556974463,BLAIR RD @ CROWNHILL ST (0009247),9247,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,374461.2729,5033310.417,-75.6096274288945,45.4362556974463,11046
-75.6101791457235,45.4373772659611,BLAIR RD @ CLAVER ST (0009248),9248,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374416.7283,5033434.578,-75.6101791457235,45.4373772659611,11047
-75.6016417314694,45.3341224627496,BANK ST @ ORVILLE KEMP ST (0009254),9254,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375212.7488,5021967.501,-75.6016417314694,45.3341224627496,11048
-75.616504425429,45.3407534646829,BANK ST @ PARK LANE (0009257),9257,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,374039.7388,5022691.501,-75.616504425429,45.3407534646829,11049
-75.6253690921249,45.3476068170818,BANK ST @ QUEENSDALE AVE (0009260),9260,29,8,5,6,1,9,0,0,0,0,0,0,5,0,1,0,1,3,373336.7429,5023445.513,-75.6253690921249,45.3476068170818,11050
-75.6262291466165,45.3481083819402,BANK ST @ KINGSDALE AVE (0009261),9261,7,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,373268.7437,5023500.519,-75.6262291466165,45.3481083819402,11051
-75.5800197942426,45.2968482910378,BANK ST @ RIDEAU RD (0009263),9263,33,10,6,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,376954.7525,5017844.473,-75.5800197942426,45.2968482910378,11052
-75.5899474579398,45.3138724919957,BLAIS RD @ BANK ST (0009264),9264,9,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,376154.7563,5019727.474,-75.5899474579398,45.3138724919957,11053
-75.5956199019048,45.3236903096844,ANALDEA DR/ WHITE ALDER AVE @ BANK ST (0009265),9265,18,2,4,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,375697.7499,5020813.489,-75.5956199019048,45.3236903096844,11054
-75.5656938718782,45.4337914978541,BEARBROOK RD @ 43 OF CENTREPARK DR S (0009267),9267,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,377901.7392,5033075.572,-75.5656938718782,45.4337914978541,11055
-75.578239290013,45.3406130316091,HAWTHORNE RD @ LEITRIM RD (0009269),9269,27,2,5,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,377038.7617,5022709.502,-75.578239290013,45.3406130316091,11056
-75.5818732557291,45.3960203404482,RAMSAYVILLE RD @ RIDGE RD (0009270),9270,23,0,1,4,9,9,0,0,0,0,0,0,0,0,0,0,0,0,376683.7458,5028863.536,-75.5818732557291,45.3960203404482,11057
-75.5636678976448,45.4587518579998,ST. JOSEPH BLVD @ 500 E OF HART RD (0009271),9271,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,378027.95,5035851.24,-75.5636678976448,45.4587518579998,11058
-75.7022852645469,45.4155612639336,LYON ST @ NEPEAN ST (0007697),7697,7,2,1,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,367234.6942,5030934.576,-75.7022852645469,45.4155612639336,11059
-75.6039233295605,45.2865096585479,ALBION RD @ RIDEAU RD (0009356),9356,18,4,6,4,2,2,1,0,1,0,0,0,0,0,0,0,0,0,375092.7522,5016674.46,-75.6039233295605,45.2865096585479,11060
-75.5336756211905,45.2951787064124,JOHN QUINN RD @ MITCH OWENS RD (0009274),9274,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,380591.7828,5017701.469,-75.5336756211905,45.2951787064124,11061
-75.5786458878047,45.2761758124459,MITCH OWENS RD @ OLD PRESCOTT RD (0009275),9275,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,377088.763,5015548.451,-75.5786458878047,45.2761758124459,11062
-75.6151116212315,45.4464591840875,BLAIR RD @ MONTREAL RD (0009277),9277,37,5,7,11,6,8,0,0,0,0,0,0,0,0,0,0,0,0,374019.7202,5034439.585,-75.6151116212315,45.4464591840875,11063
-75.5941957308522,45.4473480624494,MONTREAL RD @ OGILVIE RD (0009279),9279,62,13,9,13,10,17,0,0,0,0,0,0,2,0,1,0,0,1,375654.735,5034556.586,-75.5941957308522,45.4473480624494,11064
-75.5904704108739,45.3831941176959,BELGREEN DR @ RUSSELL RD (0009280),9280,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376026.7506,5027430.538,-75.5904704108739,45.3831941176959,11065
-75.6062968491221,45.4363571048985,DUNHAM ST @ OGILVIE RD (0009281),9281,6,0,3,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,374721.7264,5033324.577,-75.6062968491221,45.4363571048985,11066
-75.5981503001993,45.4398565676277,JASMINE CRES S @ OGILVIE RD (0009282),9282,15,1,4,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,375354.7353,5033720.585,-75.5981503001993,45.4398565676277,11067
-75.6103623043413,45.4460624030405,ELWOOD ST @ MONTREAL RD (0009283),9283,4,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,374391.7194,5034399.591,-75.6103623043413,45.4460624030405,11068
-75.6143665344069,45.4450586810925,SEGUIN ST @ BLAIR RD (0009284),9284,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,374079.7184,5034284.59,-75.6143665344069,45.4450586810925,11069
-75.6128749175075,45.4423565512429,BLAIR RD @ MOWAT ST (0009286),9286,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,374199.715,5033985.591,-75.6128749175075,45.4423565512429,11070
-75.6115460895701,45.4398715601212,BLAIR RD @ DUNHAM ST (0009287),9287,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374306.7204,5033710.584,-75.6115460895701,45.4398715601212,11071
-75.6059650314631,45.4320570056125,BLAIR RD @ OR174 IC112 RAMP26 (0009288),9288,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374753,5032847,-75.6059650314631,45.4320570056125,11072
-75.6570057934212,45.43776855918,MONA AVE @ MONTREAL RD (0009291),9291,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,370752.7095,5033438.588,-75.6570057934212,45.43776855918,11073
-75.9407121397334,45.2615777509664,WEST RIDGE DR @ WHALINGS CIRC (0009296),9296,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348692.5719,5013665.419,-75.9407121397334,45.2615777509664,11074
-75.9413407093019,45.2620966034021,DELAMERE DR @ WEST RIDGE DR (0009297),9297,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348642.8428,5013722.735,-75.9413407093019,45.2620966034021,11075
-75.6553330761962,45.4299454212812,EVE ST @ STEVENS AVE (0009298),9298,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,370892.7082,5032570.584,-75.6553330761962,45.4299454212812,11076
-75.6436658808962,45.3495181107397,BRIDLE PATH DR @ CAROUSEL CRES (0009307),9307,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,371900.7353,5023642.502,-75.6436658808962,45.3495181107397,11077
-75.6685796796411,45.4425597317127,GENEST ST @ MARQUETTE AVE (0009310),9310,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369841.7074,5033961.599,-75.6685796796411,45.4425597317127,11078
