Anom_ID,Accident_Date,Accident_Time,Location,Geo_ID,Accident_Location,Classification_of_Accident,Initial_Impact_Type,Environment_Condition,Light,Road_Surface_Condition,Traffic_Control,Traffic_Control_Condition,No__of_Vehicles,No__of_Bicycles,No__of_Motorcycles,No__of_Pedestrians,Max_Injury,No__of_Injuries,No__of_Minimal,No__of_Minor,No__of_Major,No__of_Fatal,X,Y,Latitude,Longitude,ObjectId
17--8769,8/30/2017,2:24 PM,AGES DR btwn LEGACY RD & HAWTHORNE RD (__3ZA10R),__3ZA10R,04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,374675.3343,5027551.301,45.38441679,-75.60770809,13043
17--877,1/21/2017,12:59 PM,BASELINE RD/HERON RD @ PRINCE OF WALES DR (0002345),2345,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,366873.8212,5026439.487,45.37514774,-75.70746121,13044
17--8770,8/30/2017,3:15 PM,BANK ST @ CAHILL DR/DAZE ST (0012178),12178,03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,1,0,0,02 - Minor,1,,1,,,371307.3114,5024317.615,45.35564909,-75.65114746,13045
17--8771,8/30/2017,3:52 PM,HUNT CLUB RD @ RIVERSIDE DR (0002237),2237,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,368037.1764,5021946.682,45.33461849,-75.69318401,13046
17--8772,8/30/2017,4:03 PM,ISABELLA ST/HWY417 IC119AR75 @ METCALFE ST (0011380),11380,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,368448.9161,5030399.675,45.41063901,-75.68684204,13047
17--8773,8/30/2017,4:15 PM,HWY417 IC129 RAMP51 btwn HIGHWAY 417 & ASHLEY ST (__3ZAYBJ),__3ZAYBJ,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,360155.1426,5023278.814,45.34727109,-75.79359022,13048
17--8774,8/30/2017,4:21 PM,CLEARVIEW AVE @ ISLAND PARK DR (0006144),6144,02 - Intersection related,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,2,1,0,0,02 - Minor,1,,1,,,363546.6891,5029364.565,45.40175396,-75.74958901,13049
17--8775,8/30/2017,4:39 PM,AIRPORT PKWY btwn RAMP & RAMP (4) (__3ZA22T),__3ZA22T,01 - Non intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,02 - Minor,1,,1,,,371331.4663,5021757.876,45.33261505,-75.65118348,13050
17--8776,8/30/2017,6:34 PM,ST. LAURENT BLVD btwn HWY417 IC115 RAMP35 & HWY417 IC115 RAMP26 (__3ZAZEA),__3ZAZEA,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,372497.7058,5031492.246,45.42008953,-75.63497168,13051
17--8777,8/30/2017,6:42 PM,MCCARTHY RD btwn PAUL ANKA DR & HUNTVIEW PRIV (__3ZA9C4),__3ZA9C4,04 - At/near private drive,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,02 - Minor,2,1,1,,,369751.6055,5023848.785,45.35157652,-75.67106287,13052
17--8778,8/30/2017,6:48 PM,FALLOWFIELD RD @ WOODROFFE AVE (0010372),10372,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,365084.928,5017902.08,45.29848536,-75.7313392,13053
17--8779,8/30/2017,7:04 PM,MITCH OWENS RD/BRIDGE ST @ RIVER RD (0003573),3573,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,369499.8764,5010770.731,45.23392569,-75.67598115,13054
17--878,1/21/2017,2:04 PM,ALERT RD/AIRPORT PKWY/UPLANDS DR RAMP 62 @ LES (0003652),3652,02 - Intersection related,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,00 - Unknown,2,0,0,0,,0,,,,,371306.1651,5021355.138,45.32899373,-75.65156035,13055
17--8780,8/30/2017,7:05 PM,MERIVALE RD @ FAMILY BROWN LANE (0010933),10933,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,365005.5757,5023384.906,45.34782611,-75.7316843,13056
17--8781,8/30/2017,7:16 PM,GREENBANK RD @ HALF MOON BAY (0014465),14465,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,364651.5955,5013125.004,45.25553833,-75.73743986,13057
17--8782,8/30/2017,7:25 AM,BOOTH ST @ NORMAN ST (0006159),6159,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,366999.9794,5029319.659,45.40105161,-75.70548762,13058
17--8783,8/30/2017,7:56 AM,TRIM RD btwn INNES RD & 150 S OF INNES RD (__6XCIF6A),__6XCIF6A,01 - Non intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,03 - Major,2,1,,1,,386615.9929,5037153.654,45.46951681,-75.45365723,13059
17--8784,8/30/2017,8:01 PM,CARP RD btwn KITTIWAKE DR & HAZELDEAN RD (__3ZA3DY),__3ZA3DY,04 - At/near private drive,02 - Non-fatal injury,02 - Angle,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,2,0,0,0,02 - Minor,1,,1,,,348766.6866,5014395.775,45.26814514,-75.93970315,13060
17--8785,8/30/2017,8:07 PM,WALLER ST btwn DALY AVE & STEWART ST (__3ZA3VP),__3ZA3VP,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,05 - Dusk,09 - Spilled liquid,10 - No control,,1,0,1,0,01 - Minimal,1,1,,,,368351.5942,5032098.911,45.425937,-75.68786611,13061
17--8786,8/30/2017,8:10 AM,AYLMER AVE @ BANK ST (0007222),7222,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,368675.0532,5028728.873,45.39558507,-75.6841697,13062
17--8787,8/30/2017,8:21 PM,MONTREAL RD btwn BETHAMY LANE & OGILVIE RD (__3ZA2DX),__3ZA2DX,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,375635.3267,5034544.515,45.44724142,-75.59444555,13063
17--8788,8/30/2017,8:30 AM,CYRVILLE RD @ MEADOWBROOK RD (0012477),12477,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,374629.7329,5031242.793,45.41763554,-75.60776767,13064
17--8789,8/30/2017,8:30 PM,STITTSVILLE MAIN ST @ ORVILLE ST (0000085),85,03 - At intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,350312.395,5013247.563,45.2577148,-75.92011135,13065
17--879,1/21/2017,2:05 AM,HAMILTON ST @ MCBEAN ST (0000123),123,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,07 - Dark,02 - Wet,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,356880.2647,5006102.601,45.19296701,-75.83718079,13066
17--8790,8/30/2017,9:38 AM,MONTREAL RD @ FOXVIEW PL/DESLOGES PRIV (0008207),8207,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,372908.617,5034446.731,45.44663263,-75.62931305,13067
17--8791,8/30/2017,9:43 AM,HERON RD @ ALTA VISTA DR (0007188),7188,02 - Intersection related,02 - Non-fatal injury,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,370492.7224,5026901.42,45.37897413,-75.66119962,13068
17--8792,8/31/2017,1:40 PM,ISABELLA ST/HWY417 IC119AR75 @ METCALFE ST (0011380),11380,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,2,0,0,0,,0,,,,,368448.9243,5030398.968,45.41063265,-75.68684203,13069
17--8793,8/31/2017,1:48 PM,CEDARWOOD DR btwn WALKLEY RD & BAYCREST DR (__3ZA9YT),__3ZA9YT,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,371135.4693,5026561.378,45.37585399,-75.65303926,13070
17--8794,8/31/2017,1:55 PM,TERRY FOX DR @ PALLADIUM DR/KATIMAVIK RD (0011858),11858,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,351269.94,5018181.553,45.30204974,-75.90744964,13071
17--8795,8/31/2017,1:59 PM,DATA CENTRE RD @ RIVERSIDE DR (0010863),10863,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,1,0,02 - Minor,1,,1,,,368897.449,5027671.668,45.38605235,-75.68146681,13072
17--8796,8/31/2017,10:15 AM,BRONSON AVE @ IMPERIAL AVE/PLYMOUTH ST (0010859),10859,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,00 - Unknown,2,0,0,0,,0,,,,,367318.706,5029643.698,45.40393883,-75.70137568,13073
17--8797,8/31/2017,11:02 AM,FOREST VALLEY DR @ ORLEANS BLVD (0003627),3627,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,380260.1688,5034820.282,45.44923857,-75.53528773,13074
17--8798,8/31/2017,11:26 AM,TENTH LINE RD @ CHARLEMAGNE BLVD N/TOMPKINS AV (0009222),9222,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,2,0,0,0,,0,,,,,383183.483,5037977.658,45.47732411,-75.49741715,13075
17--8799,8/31/2017,11:56 PM,FALLOWFIELD RD btwn EAGLESON RD & RICHMOND RD (__3ZA4Y2),__3ZA4Y2,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,356850.1411,5013021.8,45.25523005,-75.83684064,13076
17--88,1/3/2017,7:40 PM,AVIATION PKWY NB @ LA CITE PRIV (0009078),9078,02 - Intersection related,03 - P.D. only,99 - Other,04 - Freezing Rain,07 - Dark,06 - Ice,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,372501.244,5033247.756,45.43588443,-75.63468516,13077
17--880,1/21/2017,2:10 PM,MOHRS RD btwn GALETTA SIDE RD & RIDDLEDALE RD (__3ZAC1T),__3ZAC1T,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,324092.8303,5031481.343,45.42300094,-76.25346735,13078
17--8800,8/31/2017,Unknown,HARKNESS AVE @ WEXFORD WAY (0006636),6636,02 - Intersection related,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,02 - Stop sign,00 - Unknown,1,0,0,0,,0,,,,,369305.3334,5025430.431,45.36584893,-75.67655137,13079
17--8801,8/31/2017,12:39 AM,STRANDHERD DR @ LONGFIELDS DR (0010935),10935,02 - Intersection related,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,1,0,0,0,,0,,,,,364548.3371,5015172.615,45.27397153,-75.73850905,13080
17--8802,8/31/2017,12:47 AM,BOOTH ST btwn PROVINCIAL BOUNDARY & 208 N OF MIDDLE ST/E.B. EDDY N (__3ZBPMPA),__3ZBPMPA,07 - Overpass or bridge,03 - P.D. only,07 - SMV other,02 - Rain,07 - Dark,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,365991.8125,5031514.814,45.42089188,-75.71809174,13081
17--8803,8/31/2017,12:54 PM,CARLING AVE @ MAITLAND AVE/SHERBOURNE RD (0002641),2641,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,2,0,0,0,,0,,,,,362942.7488,5026488.549,45.37592641,-75.75764174,13082
17--8804,8/31/2017,2:02 PM,EAGLESON RD @ HAZELDEAN RD/ROBERTSON RD (0002715),2715,03 - At intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,353674.2908,5018424.238,45.3040703,-75.87676898,13083
17--8805,8/31/2017,2:06 PM,EAGLESON RD @ PALOMINO DR S/ROTHESAY DR (0003134),3134,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,354123.152,5017289.776,45.2938308,-75.87115843,13084
17--8806,8/31/2017,2:57 PM,BASELINE RD @ WOODROFFE AVE (0002225),2225,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,2,0,0,0,,0,,,,,362551.0465,5023771.592,45.35151188,-75.76296005,13085
17--8807,8/31/2017,2:58 PM,LAURIER AVE @ NICHOLAS ST (0010711),10711,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,2,0,0,0,,0,,,,,368372.9711,5031797.16,45.42322001,-75.68763191,13086
17--8808,8/31/2017,3:19 PM,KENT ST @ LAURIER AVE (0002222),2222,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,1,0,0,02 - Minor,1,,1,,,367316.2211,5031164.828,45.41762572,-75.7012145,13087
17--8809,8/31/2017,3:23 PM,BESSERER ST @ WALLER ST (0008859),8859,03 - At intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,368315.6221,5032192.28,45.42678037,-75.68831372,13088
17--881,1/21/2017,2:52 PM,PINEWOOD CRES btwn HARWOOD AVE & HENLEY ST (__3ZABU1),__3ZABU1,04 - At/near private drive,03 - P.D. only,99 - Other,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,360396.5153,5024107.416,45.35470774,-75.79041704,13089
17--8810,8/31/2017,3:55 PM,BANK ST @ RIVERSIDE DR N (0010778),10778,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,369226.1938,5027983.785,45.38883052,-75.67722839,13090
17--8811,8/31/2017,4:04 PM,UPLANDS DR @ AIRPORT PKWY RAMP 35 (0009397),9397,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,1,0,02 - Minor,1,,1,,,371124.3946,5021374.51,45.32918523,-75.6538764,13091
17--8812,8/31/2017,4:31 PM,SHAWONDASEE ST btwn TEMPEST DR & TEMPEST DR (__6XLDFH),__6XLDFH,04 - At/near private drive,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,350406.2006,5016187.011,45.28415886,-75.91864623,13092
17--8813,8/31/2017,4:45 PM,CATHCART ST @ KING EDWARD AVE NB (0013340),13340,02 - Intersection related,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,2,0,0,0,,0,,,,,368093.703,5033120.829,45.43515524,-75.69103005,13093
17--8814,8/31/2017,4:52 PM,CEDARWOOD DR @ WALKLEY RD (0002235),2235,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,371194.7286,5026454.814,45.37488955,-75.65229705,13094
17--8815,8/31/2017,5:09 PM,HIGHWAY 417 btwn HWY417 IC121A RAMP16 & HWY417 IC121A RAMP61 (__3ZA2YY),__3ZA2YY,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,367450.2612,5029843.781,45.40572735,-75.69966992,13095
17--8816,8/31/2017,5:12 PM,BANK ST btwn CAHILL DR & TURN LANE (1) (__3ZA3HV),__3ZA3HV,04 - At/near private drive,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,371534.1311,5024118.734,45.35383807,-75.64827966,13096
17--8817,8/31/2017,5:24 PM,ST. JOSEPH BLVD @ JEANNE D'ARC BLVD (0012421),12421,03 - At intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,11 - Roundabout,01 - Functioning,2,0,0,0,,0,,,,,379860.2691,5036471.818,45.4641409,-75.5401474,13097
17--8818,8/31/2017,5:46 PM,CATHERINE ST @ KENT ST (0002707),2707,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,367907.2296,5030187.848,45.40878211,-75.69378888,13098
17--8819,8/31/2017,6:32 PM,MARCH RD @ TALL FOREST DR E (0005758),5758,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,343831.1002,5023266.753,45.34826096,-76.00189943,13099
17--882,1/21/2017,3:01 PM,BORRISOKANE RD/TARTAN DR @ STRANDHERD DR (0010634),10634,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,362291.2126,5013545.408,45.25951798,-75.76746199,13100
17--8820,8/31/2017,6:35 PM,MONTREAL RD btwn BLAIR RD & CLOVELLY RD (__3ZA2D1),__3ZA2D1,04 - At/near private drive,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,374068.7768,5034433.591,45.44640039,-75.61448541,13101
17--8821,8/31/2017,6:45 PM,JEANNE D'ARC BLVD  S btwn SAPINIER ST & INNES RD (__3ZA3Y3),__3ZA3Y3,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,382632.1491,5035584.877,45.45585763,-75.50484695,13102
17--8822,8/31/2017,6:46 PM,VANIER PKWY/CRICHTON ST @ BEECHWOOD AVE/ST. PA (0001604),1604,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,369127.6262,5033487.324,45.43835847,-75.67776873,13103
17--8823,8/31/2017,6:59 AM,PARKDALE AVE @ KENILWORTH ST (0006366),6366,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,365446.6466,5028594.367,45.39466188,-75.72541647,13104
17--8824,8/31/2017,7:14 PM,STRANDHERD BRIDGE (VIMY MEMORIAL BRIDGE) btwn PRINCE OF WALES DR & RIVER RD (e___2H44),e___2H44,01 - Non intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,01 - Minimal,3,3,,,,367272.058,5014790.149,45.27029342,-75.70384671,13105
17--8825,8/31/2017,7:15 PM,INNES RD btwn BELCOURT BLVD & 260 E OF BELCOURT BLVD/WALMART SC (__3ZA3JWA),__3ZA3JWA,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,382321.9435,5035386.365,45.45410607,-75.5088439,13106
17--8826,8/31/2017,7:40 AM,KING EDWARD AVE @ ST. PATRICK ST (0002714),2714,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,1,0,0,,0,,,,,368248.7443,5032823.65,45.43246728,-75.68908694,13107
17--8827,8/31/2017,7:51 PM,RIVERSIDE DR @ SMYTH RD SOUTH SIDE RAMP (0011480),11480,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,3,,3,,,369789.4482,5028997.307,45.39789781,-75.66990246,13108
17--8828,8/31/2017,8:21 AM,ATHLONE AVE btwn SCOTT ST & RICHMOND RD (__3ZA0KB),__3ZA0KB,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,1,01 - Minimal,1,1,,,,363445.1688,5028460.727,45.3936299,-75.75099315,13109
17--8829,8/31/2017,8:50 AM,HIGHWAY 417 btwn HWY417 IC138 RAMP61 & HWY417 IC134 RAMP36 (__3ZA20I),__3ZA20I,01 - Non intersection,02 - Non-fatal injury,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,01 - Minimal,1,1,,,,355460.5994,5021717.705,45.33357885,-75.85365506,13110
17--938,1/23/2017,7:34 PM,GLADSTONE AVE @ KENT ST (0002251),2251,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367744.7042,5030459.299,45.41123918,-75.69583032,13111
17--9380,9/15/2017,11:16 AM,REGIONAL ROAD 174 EB btwn HWY417 IC113 RAMP65 & OR174 BLAIR IC112 RAMP51 (__3ZAZFJ),__3ZAZFJ,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,374140.9506,5032323.78,45.4274103,-75.61386006,13112
17--9381,9/15/2017,11:39 PM,MISS OTTAWA ST @ MONTREAL RD (0012424),12424,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,375797.7278,5034649.78,45.44817206,-75.5923545,13113
17--9382,9/15/2017,11:41 AM,HIGHWAY 417 btwn HWY417 IC117 RAMP61 & HWY417 IC115 RAMP36 (__3ZA2RZ),__3ZA2RZ,01 - Non intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,01 - Minimal,1,1,,,,371860.3709,5031453.757,45.4198046,-75.64311975,13114
17--9383,9/15/2017,Unknown,GOLDENEYE WAY btwn NAKINA WAY & NORTH BLUFF DR (__4CPJI3),__4CPJI3,04 - At/near private drive,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,369426.9437,5016265.659,45.28337513,-75.67619524,13115
17--9384,9/15/2017,Unknown,TERREBONNE DR btwn MARYGROVE CIRC & MAITLAND AVE (__3ZBOKK),__3ZBOKK,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,364011.5135,5025059.843,45.36298162,-75.74416833,13116
17--9385,9/15/2017,12:05 PM,CYR AVE @ MCARTHUR AVE (0009813),9813,03 - At intersection,03 - P.D. only,99 - Other,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,370355.6584,5032708.351,45.43123554,-75.66217751,13117
17--9386,9/15/2017,12:09 AM,BANK ST btwn ORVILLE KEMP ST & LEITRIM RD (__3ZA28B),__3ZA28B,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,375261.7155,5021853.553,45.33309229,-75.60103329,13118
17--9387,9/15/2017,12:14 PM,DWYER HILL RD @ ROGER STEVENS DR (0003690),3690,03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,02 - Minor,3,,3,,,354336.0686,4989351.035,45.04241144,-75.87121622,13119
17--9388,9/15/2017,12:25 PM,MCARTHUR AVE @ OLMSTEAD ST (0009808),9808,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,370483.6648,5032724.306,45.43136708,-75.66053959,13120
17--9389,9/15/2017,12:28 PM,KING EDWARD AVE @ ST. PATRICK ST (0002714),2714,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,368250.135,5032823.828,45.43246876,-75.68906914,13121
17--939,1/23/2017,7:45 AM,JEANNE D'ARC BLVD  N btwn VINEYARD DR & VOYAGEUR DR (__3ZA68P),__3ZA68P,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,379216.7823,5037448.017,45.47299284,-75.54822718,13122
17--9390,9/15/2017,12:54 PM,MAIN ST btwn LEES AVE & EVELYN AVE (__3ZA3P9),__3ZA3P9,04 - At/near private drive,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,369003.1153,5030555.205,45.41198779,-75.67974224,13123
17--9391,9/15/2017,2:06 PM,BRONSON AVE @ POWELL AVE (0007212),7212,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,2,0,0,0,,0,,,,,367386.9231,5029476.497,45.4024283,-75.70052557,13124
