Datetime,Tweet Id,Text,Username,Dates,Time,Collision,Slow,Accident,Closure,Lane Reduction,Ramp
2020-02-28 13:35:23+00:00,1.23E+18,Ottawa - westbound Hwy-174 at Montreal Rd stalled vehicle in the center lane #Otttraffic,CNOttawaTraffic,2020-02-28,13:35,no,no,no,no,no,no
2020-02-28 13:31:19+00:00,1.23E+18,Ottawa - bothways March Rd near Maxwell Bridge Rd vehicle in ditch #Otttraffic,CNOttawaTraffic,2020-02-28,13:31,no,no,yes,no,no,no
2020-02-28 13:15:56+00:00,1.23E+18,Ottawa - bothways St Laurent Blvd at Innes Rd/Industrial Ave collision #Otttraffic,CNOttawaTraffic,2020-02-28,13:15,yes,no,no,no,no,no
2020-02-28 13:08:25+00:00,1.23E+18,Gatineau - bothways Boulevard Du Plateau at Boulevard De L'amﾃｩrique-Franﾃｧaise collision #Otttraffic,CNOttawaTraffic,2020-02-28,13:08,yes,no,no,no,no,no
2020-02-28 12:42:44+00:00,1.23E+18,Ottawa - bothways Russell Rd at Saumure Rd vehicle roll-over #Otttraffic,CNOttawaTraffic,2020-02-28,12:42,no,no,yes,no,no,no
2020-02-28 12:42:07+00:00,1.23E+18,Ottawa - bothways Hawthorne Rd at Leitrim Rd vehicle in ditch #Otttraffic,CNOttawaTraffic,2020-02-28,12:42,no,no,yes,no,no,no
2020-02-28 12:29:10+00:00,1.23E+18,Ottawa - bothways Brophy Dr at William Mcewen Dr vehicle roll-over #Otttraffic,CNOttawaTraffic,2020-02-28,12:29,no,no,yes,no,no,no
2020-02-28 12:26:15+00:00,1.23E+18,Gatineau - westbound Aut-50 at Boul Lorrain/Exit 150 spun out vehicle #Otttraffic,CNOttawaTraffic,2020-02-28,12:26,no,no,no,no,no,no
2020-02-28 12:25:16+00:00,1.23E+18,Ottawa - westbound Hwy-174 after Jeanne D'arc Blvd collision #Otttraffic,CNOttawaTraffic,2020-02-28,12:25,yes,no,no,no,no,no
2020-02-28 11:50:19+00:00,1.23E+18,Ottawa - bothways River Rd at Leitrim Rd multi-vehicle collision #Otttraffic,CNOttawaTraffic,2020-02-28,11:50,yes,no,no,no,no,no
2020-02-28 11:28:38+00:00,1.23E+18,Ottawa - northbound Hwy-416 at Hwy-417/Queensway collision #Otttraffic,CNOttawaTraffic,2020-02-28,11:28,yes,no,no,no,no,no
2020-02-28 10:33:40+00:00,1.23E+18,Ottawa - westbound Hwy-417 near Devine Rd collision in the right hand lane #Otttraffic,CNOttawaTraffic,2020-02-28,10:33,yes,no,no,no,no,no
2020-02-28 10:32:48+00:00,1.23E+18,Ottawa - bothways Montreal Rd between Vanier Pkwy and N River Rd closed for a fire #Otttraffic,CNOttawaTraffic,2020-02-28,10:32,no,no,yes,yes,no,no
2020-02-27 22:55:16+00:00,1.23E+18,Ottawa - eastbound Queensway on ramp Terry Fox Dr disabled vehicle #Otttraffic,CNOttawaTraffic,2020-02-27,22:55,no,no,no,no,no,yes
2020-02-27 22:46:09+00:00,1.23E+18,Gatineau - northbound Portage Brg at Rue Laurier/Confederation Blvd collision #Otttraffic,CNOttawaTraffic,2020-02-27,22:46,yes,no,no,no,no,no
2020-02-27 22:43:48+00:00,1.23E+18,Ottawa - westbound Hwy-417 near Galetta Side Rd vehicle in ditch #Otttraffic,CNOttawaTraffic,2020-02-27,22:43,no,no,yes,no,no,no
2020-02-27 22:33:53+00:00,1.23E+18,Ottawa - bothways Prince Of Wales Dr at Ncc Scenic Driveway/Traffic Circle spun out vehicle #Otttraffic,CNOttawaTraffic,2020-02-27,22:33,no,no,no,no,no,no
2020-02-27 22:17:21+00:00,1.23E+18,Gatineau - bothways Boulevard Wilfrid-Lavigne at Boulevard Des Allumettieres collision #Otttraffic,CNOttawaTraffic,2020-02-27,22:17,yes,no,no,no,no,no
2020-02-27 22:12:55+00:00,1.23E+18,Ottawa - bothways Huntmar Dr south of Palladium Dr collision #Otttraffic,CNOttawaTraffic,2020-02-27,22:12,yes,no,no,no,no,no
2020-02-27 21:50:03+00:00,1.23E+18,Ottawa - bothways Laurier Ave between O'connor St and Metcalfe St collision #Otttraffic,CNOttawaTraffic,2020-02-27,21:50,yes,no,no,no,no,no
2020-02-27 21:34:16+00:00,1.23E+18,Ottawa - bothways Ridge Rd at Anderson Rd collision #Otttraffic,CNOttawaTraffic,2020-02-27,21:34,yes,no,no,no,no,no
2020-02-27 21:33:47+00:00,1.23E+18,Ottawa - southbound Terry Fox Dr at Palladium disabled vehicle #Otttraffic,CNOttawaTraffic,2020-02-27,21:33,no,no,no,no,no,no
2020-02-27 21:16:30+00:00,1.23E+18,Ottawa - bothways Bank St at Heron Rd collision #Otttraffic,CNOttawaTraffic,2020-02-27,21:16,yes,no,no,no,no,no
2020-02-27 21:04:44+00:00,1.23E+18,Gatineau - eastbound Aut-50 between Boul La Gappe/Exit 40 and Boul De La Vﾃｩrendrye/Exit 141 collision #Otttraffic,CNOttawaTraffic,2020-02-27,21:04,yes,no,no,no,no,no
2020-02-27 20:53:43+00:00,1.23E+18,Ottawa - bothways Albion Rd at Lester Rd collision #Otttraffic,CNOttawaTraffic,2020-02-27,20:53,yes,no,no,no,no,no
2020-02-27 20:49:20+00:00,1.23E+18,Gatineau - eastbound Aut-50 before Montﾃｩe Paiement/Exit 145 stalled vehicle in the right hand lane #Otttraffic,CNOttawaTraffic,2020-02-27,20:49,no,no,no,no,no,no
2020-02-27 20:33:21+00:00,1.23E+18,Ottawa - southbound Oconnor St at Sparks St disabled bus #Otttraffic,CNOttawaTraffic,2020-02-27,20:33,no,no,no,no,no,no
2020-02-27 20:25:07+00:00,1.23E+18,Ottawa - bothways Albion Rd north of Rideau Rd vehicle in ditch #Otttraffic,CNOttawaTraffic,2020-02-27,20:25,no,no,yes,no,no,no
2020-02-27 20:21:24+00:00,1.23E+18,Ottawa - northbound Greenbank Rd at Baseline Rd collision #Otttraffic,CNOttawaTraffic,2020-02-27,20:21,yes,no,no,no,no,no
2020-02-27 20:21:03+00:00,1.23E+18,Ottawa - bothways Elgin St at Albert St collision #Otttraffic,CNOttawaTraffic,2020-02-27,20:21,yes,no,no,no,no,no
2020-02-27 20:18:14+00:00,1.23E+18,Ottawa - westbound Ogilvie Rd at Aviation Pky collision #Otttraffic,CNOttawaTraffic,2020-02-27,20:18,yes,no,no,no,no,no
2020-02-27 19:58:45+00:00,1.23E+18,Ottawa - westbound Hwy-174 near Jeanne D'arc Blvd collision #Otttraffic,CNOttawaTraffic,2020-02-27,19:58,yes,no,no,no,no,no
2020-02-27 19:58:16+00:00,1.23E+18,Ottawa - bothways King Edward Ave at St Patrick St collision #Otttraffic,CNOttawaTraffic,2020-02-27,19:58,yes,no,no,no,no,no
2020-02-27 19:57:48+00:00,1.23E+18,Ottawa - bothways Hazeldean Rd at Hartin St collision #Otttraffic,CNOttawaTraffic,2020-02-27,19:57,yes,no,no,no,no,no
2020-02-27 19:45:01+00:00,1.23E+18,Ottawa - eastbound Hwy-417 at Ramsayville/Russell Rd collision in the left hand lane #Otttraffic,CNOttawaTraffic,2020-02-27,19:45,yes,no,no,no,no,no
2020-02-27 19:40:55+00:00,1.23E+18,Ottawa - westbound Hwy-417 at Walkley Rd collision #Otttraffic,CNOttawaTraffic,2020-02-27,19:40,yes,no,no,no,no,no
2020-02-27 19:36:07+00:00,1.23E+18,Gatineau - eastbound Aut-50 before Pont Des Draveurs stalled vehicle in the right hand lane #Otttraffic,CNOttawaTraffic,2020-02-27,19:36,no,no,no,no,no,no
2020-02-27 14:41:08+00:00,1.23E+18,Ottawa - bothways March Rd at Carp Rd vehicle in ditch #Otttraffic,CNOttawaTraffic,2020-02-27,14:41,no,no,yes,no,no,no
2020-02-27 14:40:33+00:00,1.23E+18,Ottawa - bothways Leitrim Rd near Farmers Way vehicle in ditch #Otttraffic,CNOttawaTraffic,2020-02-27,14:40,no,no,yes,no,no,no
2020-02-27 14:39:43+00:00,1.23E+18,Ottawa - bothways Prince Of Wales Dr at Waterbridge Dr vehicle into pole #Otttraffic,CNOttawaTraffic,2020-02-27,14:39,no,no,no,no,no,no
2020-02-27 14:38:14+00:00,1.23E+18,Ottawa - bothways Russell Rd at Industrial Ave collision involving bus #Otttraffic,CNOttawaTraffic,2020-02-27,14:38,yes,no,no,no,no,no
2020-02-27 14:37:19+00:00,1.23E+18,Ottawa - bothways Albion Rd at Findlay Creek Dr collision involving bus #Otttraffic,CNOttawaTraffic,2020-02-27,14:37,yes,no,no,no,no,no
2020-02-27 14:36:40+00:00,1.23E+18,Ottawa - bothways Heron Rd at Bank St disabled bus #Otttraffic,CNOttawaTraffic,2020-02-27,14:36,no,no,no,no,no,no
2020-02-27 14:05:51+00:00,1.23E+18,Ottawa - northbound Hwy-7 at Rr-36/Hazeldean Rd vehicle in ditch #Otttraffic,CNOttawaTraffic,2020-02-27,14:05,no,no,yes,no,no,no
2020-02-27 13:53:27+00:00,1.23E+18,Ottawa - bothways Albion Rd at Hunt Club Rd collision involving bus #Otttraffic,CNOttawaTraffic,2020-02-27,13:53,yes,no,no,no,no,no
2020-02-27 13:52:11+00:00,1.23E+18,Ottawa - bothways Woodroffe Ave between Slack Rd and W Hunt Club Rd spun out vehicle #Otttraffic,CNOttawaTraffic,2020-02-27,13:52,no,no,no,no,no,no
2020-02-27 13:42:26+00:00,1.23E+18,Ottawa - northbound St Laurent Blvd before Hwy-417/Queensway multi-vehicle collision #Otttraffic,CNOttawaTraffic,2020-02-27,13:42,yes,no,no,no,no,no
2020-02-27 13:37:35+00:00,1.23E+18,Ottawa - bothways Jeanne Darc Blvd at Hunters Run Dr vehicle into pole #Otttraffic,CNOttawaTraffic,2020-02-27,13:37,no,no,no,no,no,no
2020-02-27 13:36:31+00:00,1.23E+18,Ottawa - bothways Navan Rd at Blackburn Byps collision #Otttraffic,CNOttawaTraffic,2020-02-27,13:36,yes,no,no,no,no,no
2020-02-27 13:36:06+00:00,1.23E+18,Ottawa - eastbound Hwy-174 at Montreal Rd collision #Otttraffic,CNOttawaTraffic,2020-02-27,13:36,yes,no,no,no,no,no
2020-02-27 13:35:51+00:00,1.23E+18,Ottawa - bothways St Laurent Blvd at Belfast Rd collision #Otttraffic,CNOttawaTraffic,2020-02-27,13:35,yes,no,no,no,no,no
2020-02-27 13:35:09+00:00,1.23E+18,Ottawa - bothways Richmond Rd at Magwood Ave collision #Otttraffic,CNOttawaTraffic,2020-02-27,13:35,yes,no,no,no,no,no
2020-02-27 13:32:50+00:00,1.23E+18,Ottawa - bothways St Joseph Blvd at Old Tenth Line Rd multi-vehicle collision #Otttraffic,CNOttawaTraffic,2020-02-27,13:32,yes,no,no,no,no,no
2020-02-27 13:32:25+00:00,1.23E+18,Ottawa - bothways Lees Ave at Chapel Cres collision #Otttraffic,CNOttawaTraffic,2020-02-27,13:32,yes,no,no,no,no,no
2020-02-27 13:15:08+00:00,1.23E+18,Ottawa - eastbound Hwy-417 between Anderson Rd and Boundary Rd collision in the left hand lane #Otttraffic,CNOttawaTraffic,2020-02-27,13:15,yes,no,no,no,no,no
2020-02-27 13:09:11+00:00,1.23E+18,Ottawa - westbound Queensway off ramp Moodie Dr disabled bus #Otttraffic,CNOttawaTraffic,2020-02-27,13:09,no,no,no,no,no,yes
2020-02-27 12:56:04+00:00,1.23E+18,Ottawa - northbound Greenbank Rd north of Baseline Rd collision in the right hand lane #Otttraffic,CNOttawaTraffic,2020-02-27,12:56,yes,no,no,no,no,no
2020-02-27 12:54:49+00:00,1.23E+18,Ottawa - westbound Queensway near Aviation Pky collision #Otttraffic,CNOttawaTraffic,2020-02-27,12:54,yes,no,no,no,no,no
2020-02-27 12:50:12+00:00,1.23E+18,Ottawa - bothways Riverside Dr at Industrial Ave collision #Otttraffic,CNOttawaTraffic,2020-02-27,12:50,yes,no,no,no,no,no
2020-02-27 12:49:40+00:00,1.23E+18,Ottawa - bothways Carp Rd at Hwy-417 collision #Otttraffic,CNOttawaTraffic,2020-02-27,12:49,yes,no,no,no,no,no
2020-02-27 12:49:26+00:00,1.23E+18,Ottawa - bothways Hunt Club Rd at Cleopatra Dr collision #Otttraffic,CNOttawaTraffic,2020-02-27,12:49,yes,no,no,no,no,no
2020-02-27 12:49:00+00:00,1.23E+18,Ottawa - bothways Carling Ave at Merivale Rd collision #Otttraffic,CNOttawaTraffic,2020-02-27,12:49,yes,no,no,no,no,no
2020-02-27 12:46:54+00:00,1.23E+18,Val-Des-Monts - bothways Route 366 at Chemin Blackburn collision #Otttraffic,CNOttawaTraffic,2020-02-27,12:46,yes,no,no,no,no,no
2020-02-27 12:41:41+00:00,1.23E+18,Ottawa - bothways Leitrim Rd near Farmers Way collision #Otttraffic,CNOttawaTraffic,2020-02-27,12:41,yes,no,no,no,no,no
2020-02-27 12:36:17+00:00,1.23E+18,Ottawa - westbound Heron Rd before Riverside Dr stalled bus #Otttraffic,CNOttawaTraffic,2020-02-27,12:36,no,no,no,no,no,no
2020-02-27 12:35:27+00:00,1.23E+18,Ottawa - northbound Woodroffe Ave north of Baseline Rd spun out vehicle #Otttraffic,CNOttawaTraffic,2020-02-27,12:35,no,no,no,no,no,no
2020-02-27 12:31:59+00:00,1.23E+18,Ottawa - bothways Bank St at Marvelville Rd collision #Otttraffic,CNOttawaTraffic,2020-02-27,12:31,yes,no,no,no,no,no
2020-02-27 12:30:46+00:00,1.23E+18,Ottawa - bothways Maitland Ave at Garfield Ave collision #Otttraffic,CNOttawaTraffic,2020-02-27,12:30,yes,no,no,no,no,no
2020-02-27 12:29:43+00:00,1.23E+18,Ottawa - eastbound Hwy-417 at Boundary Rd tractor trailer into ditch #Otttraffic,CNOttawaTraffic,2020-02-27,12:29,no,no,yes,no,no,no
2020-02-27 12:28:54+00:00,1.23E+18,Ottawa - bothways Montreal Rd at Hochelaga St collision #Otttraffic,CNOttawaTraffic,2020-02-27,12:28,yes,no,no,no,no,no
2020-02-27 12:25:09+00:00,1.23E+18,Carleton Place - northbound Hwy-7 after Ashton Station Rd spun out vehicle #Otttraffic,CNOttawaTraffic,2020-02-27,12:25,no,no,no,no,no,no
2020-02-27 12:09:23+00:00,1.23E+18,Ottawa - eastbound Wellington St at Holland Ave disabled vehicle #Otttraffic,CNOttawaTraffic,2020-02-27,12:09,no,no,no,no,no,no
2020-02-27 12:08:06+00:00,1.23E+18,Ottawa - eastbound Hwy-417 at Vaughan Side Rd collision in the right hand lane #Otttraffic,CNOttawaTraffic,2020-02-27,12:08,yes,no,no,no,no,no
2020-02-27 12:06:06+00:00,1.23E+18,Ottawa - bothways Conroy Rd at Johnston Rd collision #Otttraffic,CNOttawaTraffic,2020-02-27,12:06,yes,no,no,no,no,no
2020-02-27 12:05:14+00:00,1.23E+18,Gatineau - eastbound Aut-50 before Montﾃｩe Paiement/Exit 145 spun out vehicle #Otttraffic,CNOttawaTraffic,2020-02-27,12:05,no,no,no,no,no,no
2020-02-27 12:00:51+00:00,1.23E+18,Ottawa - bothways Smyth Rd at Riverside collision #Otttraffic,CNOttawaTraffic,2020-02-27,12:00,yes,no,no,no,no,no
2020-02-27 11:55:34+00:00,1.23E+18,Ottawa - eastbound Hwy-417 near Hunt Club collision #Otttraffic,CNOttawaTraffic,2020-02-27,11:55,yes,no,no,no,no,no
2020-02-27 11:50:23+00:00,1.23E+18,Gatineau - northbound Boulevard Fournier at Promenade Du Lac Leamy spun out vehicle #Otttraffic,CNOttawaTraffic,2020-02-27,11:50,no,no,no,no,no,no
2020-02-27 11:36:17+00:00,1.23E+18,Mountain - bothways Hwy-43 east of Boundary Rd vehicle roll-over #Otttraffic,CNOttawaTraffic,2020-02-27,11:36,no,no,yes,no,no,no
2020-02-27 11:24:20+00:00,1.23E+18,Ottawa - westbound Hwy-174 after Blair Rd spun out vehicle #Otttraffic,CNOttawaTraffic,2020-02-27,11:24,no,no,no,no,no,no
2020-02-27 11:20:29+00:00,1.23E+18,Ottawa - westbound Hwy-417 approaching Cr-29/Arnprior vehicle in ditch #Otttraffic,CNOttawaTraffic,2020-02-27,11:20,no,no,yes,no,no,no
2020-02-27 11:19:05+00:00,1.23E+18,Ottawa - bothways St Laurent Blvd at Walkley Rd collision involving bus #Otttraffic,CNOttawaTraffic,2020-02-27,11:19,yes,no,no,no,no,no
2020-02-27 10:59:55+00:00,1.23E+18,Gatineau - westbound Aut-50 at Boul Lorrain/Exit 150 spun out vehicle #Otttraffic,CNOttawaTraffic,2020-02-27,10:59,no,no,no,no,no,no
2020-02-27 10:44:47+00:00,1.23E+18,Gatineau - westbound Aut-50 at Boul De L'aﾃｩroport/Exit 154 spun out vehicle #Otttraffic,CNOttawaTraffic,2020-02-27,10:44,no,no,no,no,no,no
2020-02-27 10:39:36+00:00,1.23E+18,Ottawa - westbound Queensway after Carling Ave/Kirkwood Ave collision #Otttraffic,CNOttawaTraffic,2020-02-27,10:39,yes,no,no,no,no,no
2020-02-27 10:37:37+00:00,1.23E+18,Ottawa - eastbound Queensway near Maitland Ave collision #Otttraffic,CNOttawaTraffic,2020-02-27,10:37,yes,no,no,no,no,no
2020-02-27 10:37:36+00:00,1.23E+18,Ottawa - eastbound Queensway at Palladium Dr collision in the right hand lane #Otttraffic,CNOttawaTraffic,2020-02-27,10:37,yes,no,no,no,no,no
2020-02-27 10:37:09+00:00,1.23E+18,Ottawa - southbound Hwy-416 between Cr-44/Oxford Mills and Oxford Station Rd vehicle roll-over #Otttraffic,CNOttawaTraffic,2020-02-27,10:37,no,no,yes,no,no,no
2020-02-26 23:00:21+00:00,1.23E+18,Ottawa - bothways Hunt Club Rd at Uplands Dr collision #Otttraffic,CNOttawaTraffic,2020-02-26,23:00,yes,no,no,no,no,no
2020-02-26 22:59:54+00:00,1.23E+18,Ottawa - westbound Queensway at Hwy-7 debris #Otttraffic,CNOttawaTraffic,2020-02-26,22:59,no,no,no,no,no,no
2020-02-26 21:30:49+00:00,1.23E+18,Ottawa - bothways Main St at Hazel collision #Otttraffic,CNOttawaTraffic,2020-02-26,21:30,yes,no,no,no,no,no
2020-02-26 21:24:46+00:00,1.23E+18,Ottawa - eastbound Queensway after Bronson collision involving a truck #Otttraffic,CNOttawaTraffic,2020-02-26,21:24,yes,no,no,no,no,no
2020-02-26 21:16:36+00:00,1.23E+18,Gatineau - bothways Montﾃｩe Paiement at Boulevard St-Renﾃｩ stalled vehicle #Otttraffic,CNOttawaTraffic,2020-02-26,21:16,no,no,no,no,no,no
2020-02-26 21:16:24+00:00,1.23E+18,@IndieGoDesigns @Ottawa_Traffic @OttawaPolice @CapitalWard Thanks for the update!,CNOttawaTraffic,2020-02-26,21:16,no,no,no,no,no,no
2020-02-26 21:08:21+00:00,1.23E+18,Ottawa - southbound Woodroffe Ave at W Hunt Club Rd collision in the left hand lane #Otttraffic,CNOttawaTraffic,2020-02-26,21:08,yes,no,no,no,no,no
2020-02-26 21:06:34+00:00,1.23E+18,Ottawa - bothways St Laurent Blvd at Donald St collision #Otttraffic,CNOttawaTraffic,2020-02-26,21:06,yes,no,no,no,no,no
2020-02-26 20:52:40+00:00,1.23E+18,Ottawa - bothways Merivale Rd at Laperriere Ave vehicle into pole #Otttraffic,CNOttawaTraffic,2020-02-26,20:52,no,no,no,no,no,no
2020-02-26 20:51:26+00:00,1.23E+18,Ottawa - southbound Vanier Pkwy at Mcarthur Ave collision #Otttraffic,CNOttawaTraffic,2020-02-26,20:51,yes,no,no,no,no,no
2020-02-26 20:51:01+00:00,1.23E+18,Ottawa - bothways Woodroffe Ave at Fallowfield Rd collision #Otttraffic,CNOttawaTraffic,2020-02-26,20:51,yes,no,no,no,no,no
2020-02-26 20:50:38+00:00,1.23E+18,Ottawa - bothways Merivale Rd at Slack Rd collision #Otttraffic,CNOttawaTraffic,2020-02-26,20:50,yes,no,no,no,no,no
2020-02-26 20:34:47+00:00,1.23E+18,Ottawa - northbound Sussex Dr before Rue Murray collision #Otttraffic,CNOttawaTraffic,2020-02-26,20:34,yes,no,no,no,no,no
2020-02-26 20:06:21+00:00,1.23E+18,Ottawa - westbound Queensway near Island Park Dr collision #Otttraffic,CNOttawaTraffic,2020-02-26,20:06,yes,no,no,no,no,no
2020-02-26 19:39:40+00:00,1.23E+18,Ottawa - bothways Riverdale between Glenview and Avenue Rd closed for repairs #Otttraffic,CNOttawaTraffic,2020-02-26,19:39,no,no,no,yes,no,no
2020-02-26 14:57:11+00:00,1.23E+18,Ottawa - eastbound Queensway at St Laurent Blvd disabled vehicle #Otttraffic,CNOttawaTraffic,2020-02-26,14:57,no,no,no,no,no,no
2020-02-26 14:19:24+00:00,1.23E+18,Ottawa - bothways Bank St at Laurier Ave collision #Otttraffic,CNOttawaTraffic,2020-02-26,14:19,yes,no,no,no,no,no
2020-02-26 13:49:25+00:00,1.23E+18,Ottawa - bothways Fallowfield Rd west of Woodroffe Ave collision involving bus #Otttraffic,CNOttawaTraffic,2020-02-26,13:49,yes,no,no,no,no,no
2020-02-26 13:49:02+00:00,1.23E+18,Ottawa - bothways Riverside Dr at Heron Rd collision #Otttraffic,CNOttawaTraffic,2020-02-26,13:49,yes,no,no,no,no,no
2020-02-26 13:48:35+00:00,1.23E+18,Ottawa - bothways Smyth Rd at Main St/Alta Vista Dr collision #Otttraffic,CNOttawaTraffic,2020-02-26,13:48,yes,no,no,no,no,no
2020-02-26 13:15:34+00:00,1.23E+18,Ottawa - bothways Leitrim Rd at Hawthorne collision #Otttraffic,CNOttawaTraffic,2020-02-26,13:15,yes,no,no,no,no,no
2020-02-26 13:05:21+00:00,1.23E+18,Gatineau - westbound Aut-50 at Boul Lorrain/Exit 150 vehicle in ditch #Otttraffic,CNOttawaTraffic,2020-02-26,13:05,no,no,yes,no,no,no
2020-02-26 12:15:27+00:00,1.23E+18,Thurso - westbound Aut-50 before Thurso collision off to right shoulder #Otttraffic,CNOttawaTraffic,2020-02-26,12:15,yes,no,no,no,no,no
2020-02-26 12:11:23+00:00,1.23E+18,Gatineau - westbound Aut-50 before Boul De La Vﾃｩrendrye/Exit 141 collision #Otttraffic,CNOttawaTraffic,2020-02-26,12:11,yes,no,no,no,no,no
2020-02-26 11:09:15+00:00,1.23E+18,Ottawa - northbound St Laurent Blvd approaching Montreal Rd reduced to one lane #Otttraffic,CNOttawaTraffic,2020-02-26,11:09,no,no,no,no,yes,no
2020-02-25 22:37:45+00:00,1.23E+18,Ottawa - westbound Queensway near Parkdale Ave collision #Otttraffic,CNOttawaTraffic,2020-02-25,22:37,yes,no,no,no,no,no
2020-02-25 21:26:29+00:00,1.23E+18,Ottawa - bothways Terry Fox Dr south of Hazeldean Rd collision #Otttraffic,CNOttawaTraffic,2020-02-25,21:26,yes,no,no,no,no,no
2020-02-25 21:10:53+00:00,1.23E+18,Ottawa - bothways Montreal Rd at Aviation Pky medical emergency #Otttraffic,CNOttawaTraffic,2020-02-25,21:10,no,no,yes,no,no,no
2020-02-25 20:50:32+00:00,1.23E+18,Ottawa - bothways Bronson Ave at Somerset St collision #Otttraffic,CNOttawaTraffic,2020-02-25,20:50,yes,no,no,no,no,no
2020-02-25 20:41:29+00:00,1.23E+18,Ottawa - eastbound Queensway between Vanier Pkwy/Riverside Dr and St Laurent Blvd collision #Otttraffic,CNOttawaTraffic,2020-02-25,20:41,yes,no,no,no,no,no
2020-02-25 20:39:17+00:00,1.23E+18,Ottawa - bothways Coventry Rd at Belfast Rd collision #Otttraffic,CNOttawaTraffic,2020-02-25,20:39,yes,no,no,no,no,no
2020-02-25 20:21:12+00:00,1.23E+18,Ottawa - bothways Russell Rd near Southvale Cres collision #Otttraffic,CNOttawaTraffic,2020-02-25,20:21,yes,no,no,no,no,no
2020-02-25 20:19:41+00:00,1.23E+18,Ottawa - bothways March Rd at Corkstown Rd collision #Otttraffic,CNOttawaTraffic,2020-02-25,20:19,yes,no,no,no,no,no
2020-02-25 19:52:06+00:00,1.23E+18,Ottawa - bothways Walkley Rd at Conroy Rd collision #Otttraffic,CNOttawaTraffic,2020-02-25,19:52,yes,no,no,no,no,no
2020-02-25 14:57:59+00:00,1.23E+18,Ottawa - bothways Montreal Rd at Vanier Pkwy traffic lights out #Otttraffic,CNOttawaTraffic,2020-02-25,14:57,no,no,no,no,no,no
2020-02-25 14:52:43+00:00,1.23E+18,Ottawa - bothways Montreal Rd at Vanier Pkwy collision #Otttraffic,CNOttawaTraffic,2020-02-25,14:52,yes,no,no,no,no,no
2020-02-25 14:44:18+00:00,1.23E+18,Ottawa - bothways Rideau St at Cumberland  St collision involving a truck #Otttraffic,CNOttawaTraffic,2020-02-25,14:44,yes,no,no,no,no,no
2020-02-25 13:57:11+00:00,1.23E+18,Ottawa - eastbound Queensway at Nicholas St/Lees Ave stalled vehicle in the right hand lane #Otttraffic,CNOttawaTraffic,2020-02-25,13:57,no,no,no,no,no,no
2020-02-25 13:47:44+00:00,1.23E+18,Ottawa - bothways Brian Coburn at Esprit Dr collision #Otttraffic,CNOttawaTraffic,2020-02-25,13:47,yes,no,no,no,no,no
2020-02-25 13:41:49+00:00,1.23E+18,Gatineau - bothways Boulevard De La Gappe at Boulevard De La Citﾃｩ collision #Otttraffic,CNOttawaTraffic,2020-02-25,13:41,yes,no,no,no,no,no
2020-02-25 13:35:21+00:00,1.23E+18,Ottawa - eastbound Queensway near Carling Ave/Kirkwood Ave vehicle with flat tire #Otttraffic,CNOttawaTraffic,2020-02-25,13:35,no,no,yes,no,no,no
2020-02-25 13:18:38+00:00,1.23E+18,Ottawa - eastbound Baseline Rd at Sandcastle Dr collision #Otttraffic,CNOttawaTraffic,2020-02-25,13:18,yes,no,no,no,no,no
2020-02-25 13:00:06+00:00,1.23E+18,Gatineau - westbound Aut-50 at Pont Des Draveurs/St-Louis/Rte-307/Exit 138 stalled vehicle #Otttraffic,CNOttawaTraffic,2020-02-25,13:00,no,no,no,no,no,no
2020-02-25 12:56:32+00:00,1.23E+18,Ottawa - bothways Empress between Somerset and Primrose closed for broken water main #Otttraffic,CNOttawaTraffic,2020-02-25,12:56,no,no,yes,yes,no,no
2020-02-25 12:44:39+00:00,1.23E+18,Ottawa - southbound Portage Brg before Sir John A Macdonald Pkwy stalled vehicle in the right hand lane #Otttraffic,CNOttawaTraffic,2020-02-25,12:44,no,no,no,no,no,no
2020-02-25 12:39:02+00:00,1.23E+18,Ottawa - northbound Woodroffe Ave at Stoneway Dr disabled bus #Otttraffic,CNOttawaTraffic,2020-02-25,12:39,no,no,no,no,no,no
2020-02-25 12:08:27+00:00,1.23E+18,Ottawa - bothways Strandherd Dr at Woodroffe Ave collision #Otttraffic,CNOttawaTraffic,2020-02-25,12:08,yes,no,no,no,no,no
2020-02-25 12:01:34+00:00,1.23E+18,Ottawa - northbound Parkdale Ave at Gladstone Ave disabled vehicle #Otttraffic,CNOttawaTraffic,2020-02-25,12:01,no,no,no,no,no,no
2020-02-25 11:03:14+00:00,1.23E+18,Gatineau - bothways Blvd Des Allumettieres at Boulevard Des Grives stalled vehicle #Otttraffic,CNOttawaTraffic,2020-02-25,11:03,no,no,no,no,no,no
2020-02-25 10:27:59+00:00,1.23E+18,TRAFFIC UPDATE | #Hwy138 - OPEN btwn CR 43 and CR 18 following a fatal collision investigation north of #Cornwall #Otttraffic #ONHwys,CNOttawaTraffic,2020-02-25,10:27,yes,no,no,no,no,no
2020-02-24 23:13:31+00:00,1.23E+18,Ottawa - bothways Baseline Rd at John Sutherland Dr collision #Otttraffic,CNOttawaTraffic,2020-02-24,23:13,yes,no,no,no,no,no
2020-02-24 22:48:25+00:00,1.23E+18,Ottawa - bothways Bronson Ave at Gladstone pedestrian struck #Otttraffic,CNOttawaTraffic,2020-02-24,22:48,no,no,no,no,no,no
