Datetime,Tweet Id,Text,Username,Dates,Time,Type,Slow,Accident,Closure,Lane Reduction,Ramp
2020-07-08 02:40:03+00:00,1280693096687325185,"174 E/B reduced to 1 lane from 417 to Blair - construction. From 11pm Tuesday, July 7 to 5am Wednesday, July 8. #otttraffic",Ottawa_Traffic,2020-07-08,02:40:03,,,,,Lane Reduction,
2020-07-08 02:40:02+00:00,1280693095349260289,"Ramp closed from 174 E/B to Blair - construction. From 11pm Tuesday, July 7 to 5am Wednesday, July 8. #otttraffic",Ottawa_Traffic,2020-07-08,02:40:02,,,,Closure,,Ramp
2020-07-08 01:40:02+00:00,1280677995687096321,"Ramp closed from Blair to 174 E/B - construction. From 10pm Tuesday, July 7 to 5am Wednesday, July 8.  #otttraffic",Ottawa_Traffic,2020-07-08,01:40:02,,,,Closure,Lane Reduction,Ramp
2020-07-07 21:00:03+00:00,1280607532906668035,(MTO) Incident Cleared: Highway 417 Eastbound  at PARKDALE AVE (IC 122),Ottawa_Traffic,2020-07-07,21:00:03,,,,,,
2020-07-07 20:38:03+00:00,1280601997499039750,(MTO) Incident Cleared: Highway 417 Westbound  at PARKDALE AVE (IC 122),Ottawa_Traffic,2020-07-07,20:38:03,,,,,,
2020-07-07 20:38:02+00:00,1280601995443949568,(MTO) Highway 417 Eastbound  at PARKDALE AVE (IC 122) - Collision. 1 right lane blocked.,Ottawa_Traffic,2020-07-07,20:38:02,Collision,,,Closure,,
2020-07-07 20:32:03+00:00,1280600487549681668,(MTO) Highway 417 Westbound  at PARKDALE AVE (IC 122) - Collision. 1 right lane blocked.,Ottawa_Traffic,2020-07-07,20:32:03,Collision,,,Closure,,
2020-07-07 18:16:03+00:00,1280566260888150021,(MTO) Incident Cleared: Highway 417 Eastbound  at MAITLAND AVE (IC 126),Ottawa_Traffic,2020-07-07,18:16:03,,,,,,
2020-07-07 18:00:03+00:00,1280562235706834944,(MTO) Highway 417 Eastbound  at MAITLAND AVE (IC 126) - Disabled Vehicle. right lane blocked.,Ottawa_Traffic,2020-07-07,18:00:03,,,,Closure,,
2020-07-07 02:40:03+00:00,1280330711216594945,"174 E/B reduced to 1 lane from 417 to Blair - construction. From 11pm Monday, July 6 to 5am Tuesday, July 7. #otttraffic",Ottawa_Traffic,2020-07-07,02:40:03,,,,,Lane Reduction,
2020-07-07 02:40:03+00:00,1280330709643808768,"Ramp closed from 174 E/B to Blair - construction. From 11pm Monday, July 6 to 5am Tuesday, July 7. #otttraffic",Ottawa_Traffic,2020-07-07,02:40:03,,,,Closure,,Ramp
2020-07-07 01:40:02+00:00,1280315607993417729,"Ramp closed from Blair to 174 E/B - construction. From 10pm Monday, July 6 to 5am Tuesday, July 7.  #otttraffic",Ottawa_Traffic,2020-07-07,01:40:02,,,,Closure,Lane Reduction,Ramp
2020-07-06 22:43:15+00:00,1280271117962354688,Ramp now open from O’Connor to 417 W/B. #otttraffic,Ottawa_Traffic,2020-07-06,22:43:15,,,,,,Ramp
2020-07-06 22:41:40+00:00,1280270717561581568,417 W/B now open from Bronson to Carling/Kirkwood. #otttraffic,Ottawa_Traffic,2020-07-06,22:41:40,,,,,,
2020-07-06 22:41:12+00:00,1280270603015139332,417 E/B now open from Carling/Kirkwood to Bronson. #otttraffic,Ottawa_Traffic,2020-07-06,22:41:12,,,,,,
2020-07-06 22:12:03+00:00,1280263268448325632,(MTO) Incident Cleared: Highway 417 Eastbound  from CARLING AVE / KIRKWOOD AVE (IC 124) to METCALFE (IC 119A),Ottawa_Traffic,2020-07-06,22:12:03,,,,,,
2020-07-06 21:56:04+00:00,1280259242038091778,(MTO) Incident Cleared: Highway 417 Westbound  from BRONSON AVE (IC 121A) to CARLING AVE / KIRKWOOD AVE (IC 124),Ottawa_Traffic,2020-07-06,21:56:04,,,,,,
2020-07-06 21:27:42+00:00,1280252103894548480,Kirkwood N/B reduced to 1 lane at Carling N - disabled vehicle. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-07-06,21:27:42,,Slow,,,Lane Reduction,
2020-07-06 19:32:56+00:00,1280223224467505154,St-Laurent N/B reduced to 1 lane between Clarke &amp; Noranda - broken watermain. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-07-06,19:32:56,,Slow,Accident,,Lane Reduction,
2020-07-06 19:28:39+00:00,1280222145600278529,Carling W/B reduced to 1 lane between Rochester &amp; Norfolk - disabled vehicle. Duration unknown. Avoid area. #otttraffic,Ottawa_Traffic,2020-07-06,19:28:39,,,,,Lane Reduction,
2020-07-06 18:52:31+00:00,1280213050306564096,"#OttTraffic update: Hwy 417, between Bronson and Carling, will remain closed in both directions during this afternoon's commute. Plan ahead and use an alternate route. Signed detours are in place. https://t.co/DAjEqspyEP",Ottawa_Traffic,2020-07-06,18:52:31,,,,Closure,,
2020-07-06 18:29:46+00:00,1280207327048671232,Fallowfield closed from Woodroffe to Merivale - collision. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2020-07-06,18:29:46,Collision,,,Closure,,
2020-07-06 16:03:27+00:00,1280170506260566016,Update: Bank S/B reduced to 1 lane at Catherine - collision. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-07-06,16:03:27,Collision,Slow,,,Lane Reduction,
2020-07-06 15:39:04+00:00,1280164369368670209,Bank reduced to 1 lane in each direction at Catherine - collision. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-07-06,15:39:04,Collision,Slow,,,Lane Reduction,
2020-07-06 15:38:11+00:00,1280164147565662208,Catherine W/B reduced to 1 lane at Bank - collision. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-07-06,15:38:11,Collision,Slow,,,Lane Reduction,
2020-07-06 15:33:58+00:00,1280163086473797633,"UPDATE: a section of HWY 417, between Bronson and Carling, remains closed in both directions. Signed detours are in place. #OttTraffic. https://t.co/hJJSFRveON",Ottawa_Traffic,2020-07-06,15:33:58,,,,Closure,,
2020-07-06 09:10:03+00:00,1280066469502607361,(MTO) Highway 417 Westbound  from BRONSON AVE (IC 121A) to CARLING AVE / KIRKWOOD AVE (IC 124) - Other. All lanes closed.,Ottawa_Traffic,2020-07-06,09:10:03,,,,Closure,,
2020-07-06 09:08:03+00:00,1280065965364056064,(MTO) Highway 417 Eastbound  from CARLING AVE / KIRKWOOD AVE (IC 124) to METCALFE (IC 119A) - Other. All lanes closed.,Ottawa_Traffic,2020-07-06,09:08:03,,,,Closure,,
2020-07-05 22:36:40+00:00,1279907071597649920,"(MTO) New 417 bridges at O-Train are in place. Final work is being done to get highway open. However, due to unforeseen challenges, the 417 may still be closed at 6am tomorrow. Updates to follow. #otttraffic",Ottawa_Traffic,2020-07-05,22:36:40,,,,Closure,,
2020-07-04 05:02:03+00:00,1279279281928048640,(MTO) Incident Cleared: Highway 417 Eastbound  at PINECREST AVE / GREENBANK (IC 129),Ottawa_Traffic,2020-07-04,05:02:03,,,,,,
2020-07-04 04:50:03+00:00,1279276261383249922,(MTO) Highway 417 Eastbound  at PINECREST AVE / GREENBANK (IC 129) - Police Investigation. left shoulder and 2 left lanes blocked.,Ottawa_Traffic,2020-07-04,04:50:03,,,,Closure,,
2020-07-03 01:40:03+00:00,1278866061589348352,"174 lane reduction in both directions between Blair and Montreal/St-Joseph - construction. From 10pm Thursday, July 2 to 5am Friday, July 3. #otttraffic",Ottawa_Traffic,2020-07-03,01:40:03,,,,,Lane Reduction,
2020-07-03 00:31:10+00:00,1278848724282859520,417 E/B closed from Carling/Kirkwood to Bronson – construction. Follow signed detour. Until Monday morning. Updates to follow. #otttraffic,Ottawa_Traffic,2020-07-03,00:31:10,,,,Closure,,
2020-07-03 00:17:00+00:00,1278845159728447494,417 W/B closed from Carling/Kirkwood to Bronson – construction. Follow signed detour. Until Monday morning. Updates to follow. #otttraffic,Ottawa_Traffic,2020-07-03,00:17:00,,,,Closure,,
2020-07-02 23:55:14+00:00,1278839683800281088,Ramp closed from Parkdale to 417 E/B – construction. Follow signed detour. Until Monday morning. Updates to follow. #otttraffic,Ottawa_Traffic,2020-07-02,23:55:14,,,,Closure,,Ramp
2020-07-02 23:53:55+00:00,1278839351598895105,Ramp closed from Carling/Kirkwood to 417 E/B – construction. Follow signed detour. Until Monday morning. Updates to follow. #otttraffic,Ottawa_Traffic,2020-07-02,23:53:55,,,,Closure,,Ramp
2020-07-02 23:52:29+00:00,1278838987965292544,Ramp closed from Parkdale to 417 W/B – construction. Follow signed detour. Until Monday morning. Updates to follow. #otttraffic,Ottawa_Traffic,2020-07-02,23:52:29,,,,Closure,,Ramp
2020-07-02 23:51:19+00:00,1278838694825398274,Ramp closed from Rochester to 417 W/B – construction. Follow signed detour. Until Monday morning. Updates to follow. #otttraffic,Ottawa_Traffic,2020-07-02,23:51:19,,,,Closure,,Ramp
2020-07-02 23:22:07+00:00,1278831349038800898,Ramp closed from Bronson to 417 W/B – construction. Follow signed detour. Until Monday morning. Updates to follow. #otttraffic,Ottawa_Traffic,2020-07-02,23:22:07,,,,Closure,,Ramp
2020-07-02 23:11:47+00:00,1278828745923661824,Ramp closed from Lyon to 417 W/B – construction. Follow signed detour. Until Monday morning. Updates to follow. #otttraffic,Ottawa_Traffic,2020-07-02,23:11:47,,,,Closure,,Ramp
2020-07-02 23:04:48+00:00,1278826988652855299,Ramp closed from O’Connor to 417 W/B – construction. Follow signed detour. Until Monday morning. Updates to follow. #otttraffic,Ottawa_Traffic,2020-07-02,23:04:48,,,,Closure,,Ramp
2020-07-02 21:00:23+00:00,1278795680425926662,"REMINDER: (MTO) Ramp closed between Rochester and 417 W/B - construction. From 7pm Tuesday, June 30 to 6am Monday, July 6. #otttraffic",Ottawa_Traffic,2020-07-02,21:00:23,,,,Closure,,Ramp
2020-07-02 16:16:43+00:00,1278724294097453056,Wellington W/B reduced to 1 lane between Lyon &amp; Bay - collision. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-07-02,16:16:43,Collision,Slow,,,Lane Reduction,
2020-07-02 12:14:54+00:00,1278663437959249927,Sussex E/B closed at King Edward - police activity. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2020-07-02,12:14:54,,,,Closure,,
2020-07-02 02:50:41+00:00,1278521448496345089,McArthur closed from Brant to Lafontaine - structural fire. Duration unknown. #otttraffic,Ottawa_Traffic,2020-07-02,02:50:41,,,Accident,Closure,,
2020-07-01 20:01:55+00:00,1278418576534315008,"Canadian summer construction reminder, eh? Signed detours will be in place while a section of Hwy 417 is closed in both directions beginning tomorrow at 8 pm until 6 am on July 6. A number of on-ramps will also close. 
For full details: https://t.co/6qT7NPZ2rI #OttTraffic https://t.co/w9ceItaHwe",Ottawa_Traffic,2020-07-01,20:01:55,,,,Closure,,Ramp
2020-06-30 22:30:25+00:00,1278093563000217602,"(MTO) Ramp closed between Rochester and 417 W/B - construction. From 7pm Tuesday, June 30 to 6am Monday, July 6. #otttraffic",Ottawa_Traffic,2020-06-30,22:30:25,,,,Closure,,Ramp
2020-06-30 22:03:59+00:00,1278086909672259588,"(NCC) Sir John A Macdonald W/B closed between Booth and Carling - COVID-19. From 8am to 4pm on weekends until Sunday, September 6. Also included are July 1, August 3 and September 7. #otttraffic",Ottawa_Traffic,2020-06-30,22:03:59,,,,Closure,,
2020-06-30 21:59:48+00:00,1278085855412920320,"(NCC) Sir George-Étienne Cartier closed between Aviation and St-Joseph - COVID-19. From 8am to 4pm on weekends until Sunday, September 6. Also included are July 1, August 3 and September 7. #otttraffic",Ottawa_Traffic,2020-06-30,21:59:48,,,,Closure,,
2020-06-30 21:53:11+00:00,1278084190119092225,"Update: (NCC) Queen Elizabeth closed between Fifth and Laurier - COVID-19. From 8am to 8pm every day until Monday, September 7. #otttraffic",Ottawa_Traffic,2020-06-30,21:53:11,,,,Closure,,
2020-06-30 16:30:21+00:00,1278002946593218560,"Pass it on, #OttCity. A section of HWY 417 will fully close in both directions from 8 pm on July 2 until 6 am on July 6. Significant traffic impacts are expected. Signed detours will be in place. https://t.co/6qT7NPZ2rI #OttTraffic. https://t.co/cbNfufiUW1",Ottawa_Traffic,2020-06-30,16:30:21,,,,Closure,,
2020-06-30 16:21:21+00:00,1278000682210136065,Update: Vanier Pkwy N/B reduced to 1 lane at Montreal Rd - collision. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-06-30,16:21:21,Collision,Slow,,,Lane Reduction,
2020-06-30 16:12:13+00:00,1277998384008302594,Montreal Rd W/B right-turn lane closed at Vanier Pkwy - collision. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2020-06-30,16:12:13,Collision,,,Closure,Lane Reduction,
2020-06-30 15:59:23+00:00,1277995152943054849,Vanier Pkwy reduced to 1 lane in each direction at Montreal Rd - collision. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-06-30,15:59:23,Collision,Slow,,,Lane Reduction,
2020-06-30 11:51:43+00:00,1277932827959603201,Traffic disruptions at March &amp; Terry Fox - traffic signals not working. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-06-30,11:51:43,,Slow,,,,
2020-06-30 09:30:34+00:00,1277897306243829762,(MTO) Ramp closed between Rochester and 417 W/B - construction. From 6am to 5pm today. #otttraffic,Ottawa_Traffic,2020-06-30,09:30:34,,,,Closure,,Ramp
2020-06-29 20:05:07+00:00,1277694606029860867,"Plan your travels, #OttCity! A section of HWY 417 will fully close in both directions from 8 pm on July 2 until 6 am on July 6. Significant traffic impacts are expected. The Rochester St to 417 West ramp will close at 7 pm on June 30. More: https://t.co/lBInNKAkdd #OttTraffic https://t.co/e7rOJnSjWs",Ottawa_Traffic,2020-06-29,20:05:07,,,,Closure,,Ramp
2020-06-29 09:30:49+00:00,1277534979556245506,(MTO) Ramp closed between Rochester and 417 W/B - construction. From 6am to 5pm today. #otttraffic,Ottawa_Traffic,2020-06-29,09:30:49,,,,Closure,,Ramp
2020-06-28 17:20:03+00:00,1277290678670802945,(MTO) Incident Cleared: Highway 417 Westbound  at WOODROFFE AVE (IC 127),Ottawa_Traffic,2020-06-28,17:20:03,,,,,,
2020-06-28 16:50:03+00:00,1277283129355653122,(MTO) Highway 417 Westbound  at WOODROFFE AVE (IC 127) - Collision. centre lane blocked.,Ottawa_Traffic,2020-06-28,16:50:03,Collision,,,Closure,,
2020-06-27 23:46:03+00:00,1277025432391557121,(MTO) Incident Cleared: Highway 417 Eastbound Off-ramp at WOODROFFE AVE (IC 127),Ottawa_Traffic,2020-06-27,23:46:03,,,,,,Ramp
2020-06-27 23:18:03+00:00,1277018384283115525,(MTO) Highway 417 Eastbound Off-ramp at WOODROFFE AVE (IC 127) - Disabled Vehicle. lane and right shoulder blocked.,Ottawa_Traffic,2020-06-27,23:18:03,,,,Closure,,Ramp
2020-06-27 01:40:03+00:00,1276691731627610114,"174 lane reduction in both directions between Blair and Montreal/St-Joseph - construction. From 10pm Friday, June 26 to 5am Saturday, June 27. #otttraffic",Ottawa_Traffic,2020-06-27,01:40:03,,,,,Lane Reduction,
2020-06-26 16:47:11+00:00,1276557631239454725,Bronson N/B reduced to 1 lane at First - collision. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-06-26,16:47:11,Collision,Slow,,,Lane Reduction,
2020-06-26 12:30:08+00:00,1276492944745410560,(MTO) 417 W/B  lane reduction between Carp Rd &amp; Hwy 7 - maintenance. From 9am to 3pm today. #otttraffic,Ottawa_Traffic,2020-06-26,12:30:08,,,,,Lane Reduction,
2020-06-26 01:40:02+00:00,1276329341987835904,"174 lane reduction in both directions between Blair and Montreal/St-Joseph - construction. From 10pm Thursday, June 25 to 5am Friday, June 26. #otttraffic",Ottawa_Traffic,2020-06-26,01:40:02,,,,,Lane Reduction,
2020-06-25 16:11:33+00:00,1276186278183264259,Russell reduced to 1 lane with alternating traffic at Southvale - collision. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-06-25,16:11:33,Collision,Slow,,,Lane Reduction,
2020-06-25 13:35:13+00:00,1276146935007784962,(MTO) 417 reduced to 2 lanes in each direction between O'Connor &amp;  Metcalfe - maintenance. From 10am to 3pm today. #otttraffic,Ottawa_Traffic,2020-06-25,13:35:13,,,,,Lane Reduction,
2020-06-25 10:30:41+00:00,1276100495996837894,(MTO) Ramp periodically closed between Richmond S/B and 417 W/B - construction. From 7am to 6pm today. #otttraffic,Ottawa_Traffic,2020-06-25,10:30:41,,,,Closure,,Ramp
2020-06-25 01:40:03+00:00,1275966956638810120,"174 W/B lane reduction from Montreal/St-Joseph to Blair - construction. From 10pm Wednesday, June 24 to 5am Thursday, June 25. #otttraffic",Ottawa_Traffic,2020-06-25,01:40:03,,,,,Lane Reduction,
2020-06-25 01:40:02+00:00,1275966954663104512,"174 E/B reduced to 1 lane from Blair to Sir George-Etienne Cartier - construction. From 10pm Wednesday, June 24 to 5am Thursday, June 25. #otttraffic",Ottawa_Traffic,2020-06-25,01:40:02,,,,,Lane Reduction,
2020-06-25 00:24:55+00:00,1275948048108175362,Trim N/B closed from Portobello to Watters - collision. OPS directing traffic. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2020-06-25,00:24:55,Collision,,,Closure,,
2020-06-24 22:40:03+00:00,1275921657400561665,"174 W/B reduced to 1 lane from Sir George-Étienne Cartier to Montreal/St-Joseph - construction. From 7pm Wednesday, June 24 to 5am Thursday, June 25. #otttraffic",Ottawa_Traffic,2020-06-24,22:40:03,,,,,Lane Reduction,
2020-06-24 20:29:49+00:00,1275888884451287044,Hunt Club W/B closed from Sunderland/Roydon to Merivale - collision. OPS directing traffic. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2020-06-24,20:29:49,Collision,,,Closure,,
2020-06-24 20:22:03+00:00,1275886929884700673,(MTO) Incident Cleared: Highway 417 Westbound  at BAYSWATER AVE,Ottawa_Traffic,2020-06-24,20:22:03,,,,,,
2020-06-24 19:54:03+00:00,1275879884556992514,(MTO) Highway 417 Westbound  at BAYSWATER AVE - Collision. 1 right lane and right shoulder blocked.,Ottawa_Traffic,2020-06-24,19:54:03,Collision,,,Closure,,
2020-06-24 16:31:18+00:00,1275828858143625216,Daly closed from Nicholas to Waller - structural fire. OPS directing traffic. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2020-06-24,16:31:18,,,Accident,Closure,,
2020-06-24 16:24:51+00:00,1275827235698728960,Update: Waller S/B reduced to 1 lane and N/B lane reduction between Mackenzie King Bridge and Besserer - structural fire. OPS directing traffic. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2020-06-24,16:24:51,,,Accident,,Lane Reduction,
2020-06-24 15:38:54+00:00,1275815670756892672,Waller S/B closed and N/B lane reduction between Mackensie King Bridge and Besserer - structural fire. OPS directing traffic. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2020-06-24,15:38:54,,,Accident,Closure,Lane Reduction,
2020-06-24 13:30:08+00:00,1275783265836773381,(MTO) 417 reduced to 2 lanes in each direction between O'Connor &amp;  Metcalfe - maintenance. From 10am to 3pm today. #otttraffic,Ottawa_Traffic,2020-06-24,13:30:08,,,,,Lane Reduction,
2020-06-24 10:30:34+00:00,1275738078049718273,(MTO) Ramp periodically closed between Richmond S/B and 417 W/B - construction. From 7am to 6pm today. #otttraffic,Ottawa_Traffic,2020-06-24,10:30:34,,,,Closure,,Ramp
2020-06-23 20:54:03+00:00,1275532595095371781,(MTO) Incident Cleared: Highway 417 Eastbound  at MAITLAND AVE (IC 126),Ottawa_Traffic,2020-06-23,20:54:03,,,,,,
2020-06-23 20:40:03+00:00,1275529071632449537,(MTO) Highway 417 Eastbound  at MAITLAND AVE (IC 126) - Collision. left shoulder and left lane blocked.,Ottawa_Traffic,2020-06-23,20:40:03,Collision,,,Closure,,
2020-06-23 19:00:20+00:00,1275503975220105216,#OttCity: A section of Hwy 417 will be CLOSED in both directions from 8 pm on Thurs. July 2 until 6 am on Mon. July 6 for @ONtransport's replacement of the bridges over the CPR and Trillium Line O-Train tracks. Signed detours will be in place. #OttTraffic. https://t.co/lBInNKAkdd https://t.co/iDwMdwZdAF,Ottawa_Traffic,2020-06-23,19:00:20,,,,Closure,,
2020-06-23 16:44:18+00:00,1275469744548786177,UPDATE: Bank St northbound reduced to 1 lane from Glen/Belmont to Sunnyside due to a gas leak. Duration is unknown. #otttraffic,Ottawa_Traffic,2020-06-23,16:44:18,,,,,Lane Reduction,
2020-06-23 16:14:03+00:00,1275462130695835648,(MTO) Incident Cleared: Highway 417 Eastbound  at CARLING AVE / KIRKWOOD AVE (IC 124),Ottawa_Traffic,2020-06-23,16:14:03,,,,,,
2020-06-23 15:52:03+00:00,1275456595678224384,(MTO) Highway 417 Eastbound  at CARLING AVE / KIRKWOOD AVE (IC 124) - Collision. left shoulder and left lane blocked.,Ottawa_Traffic,2020-06-23,15:52:03,Collision,,,Closure,,
2020-06-23 15:10:43+00:00,1275446193800114176,Bank St closed between Glen/Belmont and Sunnyside - gas leak. OPS directing traffic. Duration unknown. Use other routes. #otttraffic,Ottawa_Traffic,2020-06-23,15:10:43,,,,Closure,,
2020-06-23 12:40:03+00:00,1275408274377056256,(PSPC) Chaudiere Crossing reduced to 1 lane with alternating traffic - construction. Flagpersons present. From 9am to 3pm today. #otttraffic,Ottawa_Traffic,2020-06-23,12:40:03,,,,,Lane Reduction,
2020-06-23 10:30:35+00:00,1275375695489912832,(MTO) Ramp periodically closed between Richmond S/B and 417 W/B - construction. From 7am to 6pm today. #otttraffic,Ottawa_Traffic,2020-06-23,10:30:35,,,,Closure,,Ramp
2020-06-23 01:40:03+00:00,1275242181213728776,"Ramp closed from 174 E/B to Blair - construction. From From 10pm Monday, June 22 to 5am Tuesday, June 23. #otttraffic",Ottawa_Traffic,2020-06-23,01:40:03,,,,Closure,,Ramp
2020-06-23 01:40:03+00:00,1275242179783524353,"Ramp closed from Jeanne d'Arc northbound to 174 eastbound - construction. From 10pm Monday, June 22 to 5am Tuesday, June 23. #otttraffic",Ottawa_Traffic,2020-06-23,01:40:03,,,,Closure,Lane Reduction,Ramp
2020-06-22 21:08:11+00:00,1275173765442396160,Walkley W/B reduced to 1 lane at Conroy - unknown cause. OPS directing traffic. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-06-22,21:08:11,,Slow,,,Lane Reduction,
2020-06-22 12:18:47+00:00,1275040536185929731,St-Laurent N/B closed at Smyth/Lancaster - collision. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2020-06-22,12:18:47,Collision,,,Closure,,
2020-06-22 10:30:45+00:00,1275013346253824001,(MTO) Ramp periodically closed between Richmond S/B and 417 W/B - construction. From 7am to 6pm today. #otttraffic,Ottawa_Traffic,2020-06-22,10:30:45,,,,Closure,,Ramp
2020-06-22 08:30:55+00:00,1274983190126637056,"(MTO) 417 lane reduction in both direction between 416 and Woodroffe - maintenance. From 5am Monday, June 22 to 6pm Thursday, June 25. #otttraffic",Ottawa_Traffic,2020-06-22,08:30:55,,,,,Lane Reduction,
2020-06-22 01:48:03+00:00,1274881807570395139,(MTO) Incident Cleared: Highway 417 Westbound On-ramp at NICHOLAS (IC 118)/MANN AVE,Ottawa_Traffic,2020-06-22,01:48:03,,,,,,Ramp
2020-06-22 01:44:03+00:00,1274880800769683457,(MTO) Highway 417 Westbound On-ramp at NICHOLAS (IC 118)/MANN AVE - Other. lane and right shoulder blocked.,Ottawa_Traffic,2020-06-22,01:44:03,,,,Closure,,Ramp
2020-06-21 11:40:03+00:00,1274668399453450241,(PSPC) Macdonald-Cartier Bridge sidewalk west side closed - maintenance. Follow signed detour. From 8am to 9pm today. #otttraffic,Ottawa_Traffic,2020-06-21,11:40:03,,,,Closure,,
2020-06-21 10:40:03+00:00,1274653301947195392,(PSPC) Alexandra Bridge biking lanes closed - construction. Cyclists must walk with their bikes. Between 7am and 8am today (weather permitting). #otttraffic,Ottawa_Traffic,2020-06-21,10:40:03,,,,Closure,,
2020-06-20 11:40:03+00:00,1274306012187590657,(PSPC) Macdonald-Cartier Bridge sidewalk east side closed - maintenance. Follow signed detour. From 8am to 9pm today. #otttraffic,Ottawa_Traffic,2020-06-20,11:40:03,,,,Closure,,
2020-06-20 11:40:03+00:00,1274306010547617793,(PSPC) Macdonald-Cartier Bridge N/B reduced to 2 lanes - maintenance. From 8am to 9pm today. #otttraffic,Ottawa_Traffic,2020-06-20,11:40:03,,,,,Lane Reduction,
2020-06-20 02:40:03+00:00,1274170115504906247,"Update: Jack Purcell closed from Elgin to Frank - construction. Follow signed detour. Access for local traffic maintained. Until Friday, July 10. #otttraffic",Ottawa_Traffic,2020-06-20,02:40:03,,,,Closure,,
2020-06-20 01:40:02+00:00,1274155015075172354,"Ramp closed from 174 E/B to Blair - construction. From 10pm Friday, June 19 to 5am Saturday, June 20. #otttraffic",Ottawa_Traffic,2020-06-20,01:40:02,,,,Closure,,Ramp
2020-06-20 01:40:02+00:00,1274155013607174145,"Ramp closed from Jeanne d'Arc northbound to 174 eastbound - construction. From 10pm Friday, June 19 to 5am Saturday, June 20.#otttraffic",Ottawa_Traffic,2020-06-20,01:40:02,,,,Closure,Lane Reduction,Ramp
2020-06-19 22:40:03+00:00,1274109719012085760,"(PSPC) Macdonald-Cartier Bridge sidewalk east side closed - maintenance. Follow signed detour. From 7pm Friday, June 19 to 3am Saturday, June 20. #otttraffic",Ottawa_Traffic,2020-06-19,22:40:03,,,,Closure,Lane Reduction,
2020-06-19 22:40:03+00:00,1274109717581893632,"(PSPC) Macdonald-Cartier Bridge N/B reduced to 2 lanes - maintenance. From 7pm Friday, June 19 to 3am Saturday, June 20. #otttraffic",Ottawa_Traffic,2020-06-19,22:40:03,,,,,Lane Reduction,
2020-06-19 21:38:26+00:00,1274094210816380933,Traffic disruptions at Anderson &amp; Innes - traffic signals not working. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-06-19,21:38:26,,Slow,,,,
2020-06-19 20:10:03+00:00,1274071971194601473,(MTO) Incident Cleared: Highway 417 Eastbound On-ramp at WOODROFFE AVE (IC 127),Ottawa_Traffic,2020-06-19,20:10:03,,,,,,Ramp
2020-06-19 20:04:03+00:00,1274070459676594183,(MTO) Highway 417 Eastbound On-ramp at WOODROFFE AVE (IC 127) - Collision. lane and right shoulder blocked.,Ottawa_Traffic,2020-06-19,20:04:03,Collision,,,Closure,,Ramp
2020-06-19 18:13:59+00:00,1274042760358658051,CORRECTION: Merivale S/B closed from Basil Macdonald to Viewmount - collision. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2020-06-19,18:13:59,Collision,,,Closure,,
2020-06-19 18:10:03+00:00,1274041769710272513,(MTO) Incident Cleared: Highway 417 Westbound  at CARLING AVE / KIRKWOOD AVE (IC 124),Ottawa_Traffic,2020-06-19,18:10:03,,,,,,
2020-06-19 18:01:49+00:00,1274039698353270784,Merivale S/B closed from Roydon/Woodfield to Viewmount - collision. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2020-06-19,18:01:49,Collision,,,Closure,,
2020-06-19 17:42:03+00:00,1274034726022590465,(MTO) Highway 417 Westbound  at CARLING AVE / KIRKWOOD AVE (IC 124) - Collision. left shoulder and left lane blocked.,Ottawa_Traffic,2020-06-19,17:42:03,Collision,,,Closure,,
2020-06-19 14:29:07+00:00,1273986173287923713,"Update: Jack Purcell closed from Elgin to Frank - construction. Follow signed detour. Access for local traffic maintained. Until Friday, July 10. #otttraffic",Ottawa_Traffic,2020-06-19,14:29:07,,,,Closure,,
2020-06-19 13:18:02+00:00,1273968280869449740,Update: Local traffic permitted on Carling from Herzberg to Davidson and from Moodie to Grandview. #otttraffic,Ottawa_Traffic,2020-06-19,13:18:02,,,,,,
