Datetime,Tweet Id,Text,Username,Dates,Time,Type,Slow,Accident,Closure,Lane Reduction,Ramp
2020-03-24 21:06:55+00:00,1242558538372784128,OC TRANSPO: Says it has seen 70% to 90% reduction in ridership. Says schedule changes coming soon. #otttraffic #otttransit,cbcotttraffic,2020-03-24,21:06:55,,,,,Lane Reduction,
2020-03-24 11:15:28+00:00,1242409691990364167,"FOGGY: Upper Ottawa Valley, roads are wet. #otttraffic",cbcotttraffic,2020-03-24,11:15:28,,,,,,
2020-03-24 10:39:56+00:00,1242400751391068162,SLIPPERY: Island Park through Carling to Fisher. Icy. Be careful. #otttraffic,cbcotttraffic,2020-03-24,10:39:56,,,,,,
2020-03-24 09:59:35+00:00,1242390597933154311,"ONROUTES: All 23 ONroute travel plazas are open for fuel, take-out, grab and go, and drive-through services. All dining and seating areas are closed. #otttraffic",cbcotttraffic,2020-03-24,09:59:35,,,,Closure,,
2020-03-23 21:00:28+00:00,1242194526216884225,POLICE ACTIVITY: Apparently five cruisers out at the bus stop on eastbound Baseline after Greenbank. #Otttraffic,cbcotttraffic,2020-03-23,21:00:28,,,,,,
2020-03-20 21:01:02+00:00,1241107506820263936,WATER ON ROAD: Heatherington at Banner Hill. Large lake-like puddle. Near Prince Of Peace school. #otttraffic,cbcotttraffic,2020-03-20,21:01:02,,,,,,
2020-03-20 20:48:58+00:00,1241104470349660160,"RICHMOND ROAD LAKE: Lots of water on the road, covering right lane of eastbound Richmond rd headed from Woodroffe into Westboro. #Otttraffic",cbcotttraffic,2020-03-20,20:48:58,,,,,,
2020-03-20 19:33:41+00:00,1241085523785105408,VISUAL DISTRACTION (at best): Black tarp-like construction ground cover sheets blowing around the westbound Sir JAM Pkwy. 30-foot sections of stuff. People have been pulling it off the road in pairs. #Otttraffic,cbcotttraffic,2020-03-20,19:33:41,,,,,,
2020-03-20 19:10:47+00:00,1241079760945647616,POLICE/FIREFIGHTERS: May be a water rescue call along the Sir JAM Pkwy near Tunney's. #Otttraffic,cbcotttraffic,2020-03-20,19:10:47,,,,,,
2020-03-20 19:09:48+00:00,1241079511975890945,TRAFFIC SIGNALS OUT: Parkdale and Carling. Treat as an all-way stop #Otttraffic,cbcotttraffic,2020-03-20,19:09:48,,,,,,
2020-03-19 19:14:47+00:00,1240718378186276865,Had a call from a driver's test examiner in Ottawa. He says examiners like him are in 24 cars a day and are getting nervous about the continued exposure to strangers. Says nothing has been cancelled yet. #OttNews #Otttraffic,cbcotttraffic,2020-03-19,19:14:47,,,,,,
2020-03-19 12:21:02+00:00,1240614253561892864,"I'm seeing a lot of teens out in cars getting driving lessons this week, making the most of their time. I assume these lessons were booked much earlier. What's the drill for social distancing when you're sitting beside a paid tutor? #Otttraffic",cbcotttraffic,2020-03-19,12:21:02,,,,,,
2020-03-19 12:17:47+00:00,1240613437530681346,VENOSTA: Sullivan Rd and Pike Lake Rd. Bridge replacement underway. Big trucks going through. Old covered bridge destroyed by fire.  #Otttraffic,cbcotttraffic,2020-03-19,12:17:47,,,Accident,,,
2020-03-18 21:36:24+00:00,1240391628034134025,POLICE ACTIVITY: Northbound Vanier Pkwy at McArthur. Lots of police. Traffic affected. #Otttraffic #otttnews,cbcotttraffic,2020-03-18,21:36:24,,,,,,
2020-03-18 20:53:11+00:00,1240380752237416448,VISUAL DISTRACTION: Reports of a water rescue or related call near Westboro Beach off the Sir JAM Pkwy #Otttraffic,cbcotttraffic,2020-03-18,20:53:11,,,,,,
2020-03-17 21:33:54+00:00,1240028612818096140,COLLISION: Eastbound 417 at Nicholas. Very slow and then stop and go. #Otttraffic,cbcotttraffic,2020-03-17,21:33:54,Collision,Slow,,,,
2020-03-17 20:56:59+00:00,1240019320471764995,174 CLOSING: The 174 will close both directions between Place d'Orleans and Tenth Line to remove signage. The westbound closure 11 pm on Saturday until 6 am Sunday. Eastbound lanes will be closed from 2 am until 9 am. #Otttraffic,cbcotttraffic,2020-03-17,20:56:59,,,,Closure,,
2020-03-17 20:53:28+00:00,1240018437499498499,BROKEN-DOWN CAR: Northbound Bronson near Carleton University. Middle lane. #Otttraffic,cbcotttraffic,2020-03-17,20:53:28,,,,,,
2020-03-17 12:17:51+00:00,1239888676844380163,DITCHED: Westbound Innes at Navan Rd. Car in ditch. Police there #Otttraffic,cbcotttraffic,2020-03-17,12:17:51,,,Accident,,,
2020-03-17 11:43:57+00:00,1239880147421052928,COLLISION: Westbound Innes after Navan Rd. Right side. Right lane blocked. #Otttraffic,cbcotttraffic,2020-03-17,11:43:57,Collision,,,Closure,,
2020-03-17 11:04:36+00:00,1239870242756706305,COMING FROM THE EAST END? I'm told the westbound 417 is very slippery between Boundary and Anderson roads. #Otttraffic,cbcotttraffic,2020-03-17,11:04:36,,,,,,
2020-03-17 10:53:59+00:00,1239867570204934149,COLLISION: Eastbound 417 between Innes and Walkley #Otttraffic,cbcotttraffic,2020-03-17,10:53:59,Collision,,,,,
2020-03-17 10:34:23+00:00,1239862641671225344,COLLISION: Westbound 417. Four cars involved just before Bronson. Afterwards there's there's a broken down truck on the right. #Otttraffic,cbcotttraffic,2020-03-17,10:34:23,Collision,,Accident,,,
2020-03-17 09:47:42+00:00,1239850891601158145,REAR BOARDING: Both OC Transpo and STO are making riders board conventional buses from the rear doors. Customers with accessibility needs can use front doors. #Otttraffic #OttTransit,cbcotttraffic,2020-03-17,09:47:42,,,,,,
2020-03-16 20:54:44+00:00,1239656365997674502,"LANE REDXN: Southbound Bronson under the 417 overpass. Van in the left lane broken down. Passenger door open, too. #otttraffic",cbcotttraffic,2020-03-16,20:54:44,,,Accident,,Lane Reduction,
2020-03-16 20:39:46+00:00,1239652600942821378,COLLISION: Two vehicles involved on westbound Ogilvie at Blair. Fire and police there blocking southbound Blair #Otttraffic,cbcotttraffic,2020-03-16,20:39:46,Collision,,,,,
2020-03-16 18:39:27+00:00,1239622320815300609,"DON'T GO TO THE POLICE STATION: Ottawa police asking people to defer in-person visits. 
Any collision without injuries must be reported by calling (613) 236-1222 to obtain a report number and the telephone extension number of your nearest police station. #Otttraffic",cbcotttraffic,2020-03-16,18:39:27,Collision,,,,,
2020-03-16 18:35:44+00:00,1239621385489657859,"REAR BOARDING ON OC TRANSPO: Enter buses from back doors. No cash or paper transfers. Sometimes, Presto tap unavailable. Riders with accessibility needs can still board from front. #Otttraffic #OttTransit",cbcotttraffic,2020-03-16,18:35:44,,,,,,
2020-03-16 11:19:50+00:00,1239511689655128064,"BROKEN-DOWN VEHICLE: Voyageur bus, with cones out on Kent at Gloucester. Middle lane. #OttTraffic",cbcotttraffic,2020-03-16,11:19:50,,,,,,
2020-03-13 20:49:20+00:00,1238567846336172032,COLLISION: Westbound 417 at Parkdale. Two right lanes closed. #OttTraffic,cbcotttraffic,2020-03-13,20:49:20,Collision,,,Closure,,
2020-03-13 20:31:48+00:00,1238563433894891522,"COLLISION: Old Richmond at Fallowfield. In the intersection. Two vehicle crash. One vehicle into a pole, the other vehicle rear-ended it. Seems recent. #otttraffic",cbcotttraffic,2020-03-13,20:31:48,Collision,,,,,
2020-03-13 20:02:26+00:00,1238556044755861504,COLLISION: On eastbound Fallowfield at Greenbank. In left turn lane for Greenbank. #OttTraffic,cbcotttraffic,2020-03-13,20:02:26,Collision,,,,,
2020-03-13 19:41:06+00:00,1238550675291766784,NEED GAS? Computer problems at the Barrhaven Costco gas bar. Turning people away. Busy there. #OttTraffic,cbcotttraffic,2020-03-13,19:41:06,,,,,,
2020-03-13 19:39:51+00:00,1238550360542924801,COLLISION: Northbound Hwy. 5 after the ramp from the 50. Light standard in the middle of the road. Car struck it. #OttTraffic,cbcotttraffic,2020-03-13,19:39:51,Collision,,,,,Ramp
2020-03-13 19:33:29+00:00,1238548755391090688,"WEST WESTBORO LAKE: You know the big puddle that always forms on eastbound Richmond Rd before Golden across from Rogers? Yeah, it's taking up both lanes right now. #OttTraffic #ottwalk #ottbike",cbcotttraffic,2020-03-13,19:33:29,,,,,,
2020-03-13 11:59:28+00:00,1238434502042628096,COLLISION: Northbound Woodroffe under the Algonquin College overpass. Two cars involved. Police and fire on scene. #otttraffic,cbcotttraffic,2020-03-13,11:59:28,Collision,,Accident,,,
2020-03-13 11:19:12+00:00,1238424366016315395,TOWING OPERATION: Load came off a truck on the southbound 416 just before Hunt Club. Tow truck there. Fiberglass containers etc debris on the shoulder. Visual distraction for next half-hour of so. #otttraffic,cbcotttraffic,2020-03-13,11:19:12,,,,,,
2020-03-13 10:01:55+00:00,1238404917351636994,LANE REDXN: Bus stopped on the northbound Vanier Pkwy going over the 417. Middle lane. Police incident. #otttraffic,cbcotttraffic,2020-03-13,10:01:55,,,,,Lane Reduction,
2020-03-13 09:39:29+00:00,1238399273835864065,"GATINEAU SCHOOLS CLOSED: Commission Scolaire des Draveurs schools, Portage de l'Outaouais schools, Coeur de Valee schools. But, Western Quebec School Board schools still open. #otttraffic #ottnews",cbcotttraffic,2020-03-13,09:39:29,,,,Closure,,
2020-03-12 21:01:00+00:00,1238208392486928388,LANE REDXN: stalled OC Transpo bus in the right lane going over the 417 on southbound Eagleson headed towards the Park &amp; Ride #otttraffic,cbcotttraffic,2020-03-12,21:01:00,,,,,Lane Reduction,
2020-03-12 20:48:54+00:00,1238205350576259072,"COLLISION: Westbound Carling on the hill after Champagne, near the old Observatory approaching the Civic Hospital. Left lane. #otttraffic",cbcotttraffic,2020-03-12,20:48:54,Collision,,,,,
2020-03-12 20:13:26+00:00,1238196422396334081,QUIET COMMUTES COMING: Ontario schools have been ordered to remain closed from March 14 through to April 5 #otttraffic #otttransit,cbcotttraffic,2020-03-12,20:13:26,,,,Closure,,
2020-03-12 19:56:31+00:00,1238192166893125633,CLOSED: Southbound Bank Street just south of the 417 at Glebe Ave. Possibly a collision. #otttraffic,cbcotttraffic,2020-03-12,19:56:31,Collision,,,Closure,,
2020-03-12 11:08:15+00:00,1238059222463627264,COLLISION: Westbound Maloney at Main in Gatineau #otttraffic,cbcotttraffic,2020-03-12,11:08:15,Collision,,,,,
2020-03-11 20:41:39+00:00,1237841135445233664,HAZARD/VISUAL DISTRACTION: There's a school bus pulled over with police on the southbound 416 after Hunt Club headed to Barrhaven. #OttTraffic,cbcotttraffic,2020-03-11,20:41:39,,,,,,
2020-03-11 19:28:26+00:00,1237822709851213825,COLLISION: Eastbound 174 at Mtl rd. Backed up to split and slow #OttTraffic,cbcotttraffic,2020-03-11,19:28:26,Collision,Slow,,,,
2020-03-11 12:10:58+00:00,1237712617185083393,COLLISION: Westbound 50 after Draveurs Bridge. Backed up to La Verendrye. #Otttraffic,cbcotttraffic,2020-03-11,12:10:58,Collision,,,,,
2020-03-11 10:33:31+00:00,1237688092913434624,"YOU PICKED A FINE TIME TO LEAVE ME, LOOSE WHEEL: Car with flat tire on the eastbound Sir JAM at Island Park. In the turn lane for the Champlain Bridge. #Otttraffic",cbcotttraffic,2020-03-11,10:33:31,,,Accident,,,
2020-03-11 10:30:54+00:00,1237687435242409985,"COLLISION: Eastbound 417 just before Eagleson. car went over the guardrail into centre median. Police there, paramedics too. #Otttraffic",cbcotttraffic,2020-03-11,10:30:54,Collision,,,,,
2020-03-11 09:44:18+00:00,1237675708710879232,"SLIPPERY: That which was a puddle yesterday, is icy this morning. Careful at the bottom of driveways. #Otttraffic #ottwalk",cbcotttraffic,2020-03-11,09:44:18,,,,,,
2020-03-10 21:31:31+00:00,1237491298652864512,LANE REDXN: Stalled car in the left lane of eastbound Walkley over the 417. #otttraffic,cbcotttraffic,2020-03-10,21:31:31,,,,,Lane Reduction,
2020-03-10 20:54:10+00:00,1237481897321791491,COLLISION: Northbound Sussex just before King Edward. Left lane. Two-vehicle collision. #otttraffic,cbcotttraffic,2020-03-10,20:54:10,Collision,,,,,
2020-03-10 20:48:52+00:00,1237480565634465794,"GOING TO CORNWALL? The 417 is pretty foggy out Limoges way, and along the 138 south of Casselman. #otttraffic",cbcotttraffic,2020-03-10,20:48:52,,,,,,
2020-03-10 19:55:32+00:00,1237467144453054466,LANE REDXN: Left lane of eastbound Innes at the bottom of the ramp from the eastbound 417. Backed up past Bantree. #otttraffic,cbcotttraffic,2020-03-10,19:55:32,,,,,Lane Reduction,Ramp
2020-03-10 19:42:02+00:00,1237463745464590336,"FOGGY: Blackburn Bypass, apparently. #otttraffic",cbcotttraffic,2020-03-10,19:42:02,,,,,,
2020-03-10 19:12:21+00:00,1237456274083713030,"FOGGY: Mooney's Bay, Riverside, Walkley, Colonel By. Get more than your running lights on this afternoon. #otttraffic",cbcotttraffic,2020-03-10,19:12:21,,,,,,
2020-03-09 20:23:59+00:00,1237111915744309248,LANE REDXN: Southbound Fisher approaching Baseline. Broken-down car in the turn lane to go east on Baseline (left). #OttTraffic,cbcotttraffic,2020-03-09,20:23:59,,,Accident,,Lane Reduction,
2020-03-09 20:21:29+00:00,1237111284975521793,COLLISION: Eastbound SJAM in the left lane approaching Island Park. Approaching the turn lane for Champlain Bridge. #OttTraffic,cbcotttraffic,2020-03-09,20:21:29,Collision,,,,,
2020-03-09 20:20:24+00:00,1237111013897572357,"YOU PICKED A FINE TIME TO LEAVE ME, LOOSE WHEEL: Car getting a tire change in the right lane of the westbound SJAM after Island park. #OttTraffic",cbcotttraffic,2020-03-09,20:20:24,,,,,,
2020-03-09 20:13:15+00:00,1237109214100819972,DITCHED: Northbound 416... blue truck went into the ravine in the centre median ditch at full speed. Near Brophy exit. Mud creek. Caller/witness called 911. #OttTraffic #ottnews,cbcotttraffic,2020-03-09,20:13:15,,,Accident,,,
2020-03-09 19:50:42+00:00,1237103539689869314,POLICE AT WORK: Three cruisers around a car on eastbound Innes just after Blair. #OttTraffic,cbcotttraffic,2020-03-09,19:50:42,,,,,,
2020-03-09 19:39:45+00:00,1237100783721762816,COLLISION: Eastbound 417 at Nicholas. Far left lane. Three vehicles. #OttTraffic,cbcotttraffic,2020-03-09,19:39:45,Collision,,,,,
2020-03-09 10:39:01+00:00,1236964700933558272,COLLISION: Police on the scene south of Vernon on Hwy. 31 (Bank Street) for serious two-vehicle collision. Possible head-on near Belmeade Rd. #otttraffic,cbcotttraffic,2020-03-09,10:39:01,Collision,,,,,
2020-03-06 21:31:22+00:00,1236041709013864449,COLLISION: Westbound Carling at northbound Maitland. Lane reductions. #otttraffic,cbcotttraffic,2020-03-06,21:31:22,Collision,,,,Lane Reduction,
2020-03-06 20:31:17+00:00,1236026586803195905,COLLISION: Westbound Heron under the Airport Pkwy. Four vehicles involved. Left lane blocked.  One lane affected eastbound as well. #otttraffic,cbcotttraffic,2020-03-06,20:31:17,Collision,,,Closure,,
2020-03-06 20:02:33+00:00,1236019356183781376,COLLISION: Hazeldean in western Kanata east of Huntmar #otttraffic,cbcotttraffic,2020-03-06,20:02:33,Collision,,,,,
2020-03-06 12:46:29+00:00,1235909616678113281,SLOW: Sir GEC Pkwy ... slow westbound after the Yacht Club... police have it closed both ways in Rockcliffe. Detours there. #Otttraffic,cbcotttraffic,2020-03-06,12:46:29,,Slow,,Closure,,
2020-03-06 11:41:31+00:00,1235893269554397184,COLLISION: On Herzberg near Carling in Kanata North. Affecting traffic both ways. #Otttraffic,cbcotttraffic,2020-03-06,11:41:31,Collision,,,,,
2020-03-05 20:21:10+00:00,1235661652265230336,"VISUAL DISTRACTION: Lots of crews -- paramedics and firefighters --  the parking lot of the Merivale arena, north of Colonnade on Merivale. #Otttraffic",cbcotttraffic,2020-03-05,20:21:10,,,Accident,,,
2020-03-05 12:58:18+00:00,1235550204637650944,"HAZARD: Someone changing a tire, on a corner, on northbound Ramsayville north of Russell Rd #Otttraffic",cbcotttraffic,2020-03-05,12:58:18,,,,,,
2020-03-05 12:46:51+00:00,1235547321653485569,STALLED VEHICLE: Westbound Innes after the jail. #Otttraffic,cbcotttraffic,2020-03-05,12:46:51,,,,,,
2020-03-05 12:15:57+00:00,1235539547452329986,"COLLISION: Eastbound Sir JAM Pkwy at Woodroffe. Affecting northbound Woodroffe, too. #Otttraffic",cbcotttraffic,2020-03-05,12:15:57,Collision,,,,,
2020-03-05 12:06:41+00:00,1235537214588751874,CONSTRUCTION: Northbound Prince of Wales at Merivale. Lane reductions. #Otttraffic,cbcotttraffic,2020-03-05,12:06:41,,,,,Lane Reduction,
2020-03-05 11:44:31+00:00,1235531636378394625,"SLIPPERY: Sir JAM around Woodroffe. There's a car in the median, too. Careful around there. #Otttraffic",cbcotttraffic,2020-03-05,11:44:31,,,,,,
2020-03-05 10:49:11+00:00,1235517711956029440,KENT: Re-opened 10 days early at Gladstone. #Otttraffic,cbcotttraffic,2020-03-05,10:49:11,,,,,,
2020-03-04 22:38:56+00:00,1235333934558449668,COLLISION:  Industrial just east of Trainyards. #OttTraffic,cbcotttraffic,2020-03-04,22:38:56,Collision,,,,,
2020-03-04 13:20:47+00:00,1235193472468037632,COLLISION: T-bone collision on southbound King Edward just south of Rideau... near uOttawa campus in Sandy Hill. Both lanes affected #Otttraffic,cbcotttraffic,2020-03-04,13:20:47,Collision,,,,,
2020-03-04 11:15:06+00:00,1235161843360034817,TURKEY ALERT: Crossing the 174 between Trim and Cumberland. #OttTraffic,cbcotttraffic,2020-03-04,11:15:06,,,,,,
2020-03-03 21:40:25+00:00,1234956821296812033,SLOW: Southbound 416 from just after the 417 to nearly West Hunt Club #Otttraffic,cbcotttraffic,2020-03-03,21:40:25,,Slow,,,,
2020-03-03 20:35:43+00:00,1234940540887715840,LANE REDXN: Broken-down car with hood up on the westbound Sir JAM at Island Park. backed up to Bayview #Otttraffic,cbcotttraffic,2020-03-03,20:35:43,,Slow,Accident,,Lane Reduction,
2020-03-03 20:33:46+00:00,1234940047553630208,COLLISION: Westbound 50 on Draveurs Bridge. Affecting traffic both directions. Police and paramedics there #Otttraffic,cbcotttraffic,2020-03-03,20:33:46,Collision,,,,,
2020-03-03 12:27:23+00:00,1234817648472580097,HAZARD: Reports of a missing manhole cover on Eagleson southbound at the 417 near the park and ride #Otttraffic,cbcotttraffic,2020-03-03,12:27:23,,,,,,
2020-03-02 21:32:06+00:00,1234592341845037071,COLLISION: Southbound Prince of Wales at Merivale in the south end near the RCMP. Side-swipe involving car and an SUV. #Otttraffic,cbcotttraffic,2020-03-02,21:32:06,Collision,,,,,
2020-03-02 21:18:45+00:00,1234588981720952832,WATER ON ROAD: Eastbound 417 between the split and Hunt Club. Left lane mostly. #Otttraffic,cbcotttraffic,2020-03-02,21:18:45,,,,,,
2020-03-02 20:40:09+00:00,1234579266731479040,"JUST THE BUMPER: No car, just the bumper and a licence plate -- stuck or left in a snowbank, on southbound Island Park at Fisher south of Carling. Visual distraction.  #Otttraffic",cbcotttraffic,2020-03-02,20:40:09,,,,,,
2020-03-02 13:25:56+00:00,1234469994932637696,Really seeing the March Break effect in Gatineau this morning #otttraffic,cbcotttraffic,2020-03-02,13:25:56,,,,,,
2020-03-02 11:23:39+00:00,1234439218337849344,"ROLLOVER: Westbound 417 on the ramp for Woodroffe. Car upside-down. There's a stopped tractor-trailer there, too. #otttraffic",cbcotttraffic,2020-03-02,11:23:39,,,Accident,,,Ramp
2020-03-02 10:49:59+00:00,1234430746993004546,"LANE REDXN: Metcalfe Street is down to one lane at Waverley for approximately two weeks starting this morning, to relocate a gas main. Parking will be reduced on the east side of Waverley, near Metcalfe #otttraffic",cbcotttraffic,2020-03-02,10:49:59,,,,,Lane Reduction,
2020-02-28 21:12:53+00:00,1233500341393666048,"COLLISION: On Bank St at Cecile, north of Heron. In the intersection. Affecting both directions. #otttraffic",cbcotttraffic,2020-02-28,21:12:53,Collision,,,,,
2020-02-28 19:54:02+00:00,1233480497290006528,SLOW: Southbound Nicholas from downtown all the way to the 417. #otttraffic,cbcotttraffic,2020-02-28,19:54:02,,Slow,,,,
2020-02-28 19:52:06+00:00,1233480013376315394,WONKY LIGHTS: Traffic signals out at few intersections on Churchill in and around Dovercourt. Treat as all-way stops. #otttraffic,cbcotttraffic,2020-02-28,19:52:06,,,,,,
2020-02-28 12:40:11+00:00,1233371317132517377,DUNROBIN: Fours cars in the snowbanks coming in from Constance Bay through Dunrobin. #otttraffic,cbcotttraffic,2020-02-28,12:40:11,,,,,,
2020-02-28 11:53:19+00:00,1233359523018137601,COLLISION: Norrthbound River slow heading up to Limebank. Collision involving three cars. One in the ditch. Anywhere where there's open space and cross-winds this morning -- dangerously slippery. #otttraffic,cbcotttraffic,2020-02-28,11:53:19,Collision,Slow,Accident,,,
2020-02-27 22:26:52+00:00,1233156572244828165,"DITCHED³: There's three vehicles in the ditch on Prince of Wales south of Hartwells Locks, on the bend. Slippery there. #otttraffic",cbcotttraffic,2020-02-27,22:26:52,,,Accident,,,
2020-02-27 22:11:46+00:00,1233152772025044992,MAINTENANCE CREWS: Working on the traffic signals at West Hunt Club and Old Richmond Rd. #otttraffic,cbcotttraffic,2020-02-27,22:11:46,,,,,,
2020-02-27 20:12:37+00:00,1233122788942241793,COLLISION: Northbound Greenbank at Baseline in the left turn lane for Baseline. Mini-van vs car. Seems fresh. #otttraffic,cbcotttraffic,2020-02-27,20:12:37,Collision,,,,,
2020-02-27 19:58:03+00:00,1233119122151673856,COLLISION: Intersection of Mackenzie King Bridge at Elgin near the NAC. Three cars. Affecting flow of traffic and S1 buses. #otttraffic #OttTransit,cbcotttraffic,2020-02-27,19:58:03,Collision,,,,,
2020-02-27 13:28:03+00:00,1233020975001821185,BUS STUCK: Northbound St-Laurent just before Walkley #otttraffic,cbcotttraffic,2020-02-27,13:28:03,,,,,,
2020-02-27 13:27:41+00:00,1233020882853007360,STUCK: Tractor-trailer stuck on eastbound Walkley between Sheffield and Lancaster. #otttraffic,cbcotttraffic,2020-02-27,13:27:41,,,,,,
2020-02-27 13:20:35+00:00,1233019096570224640,SPIN-OUTS: Eastbound 417 at McGee Side. #otttraffic,cbcotttraffic,2020-02-27,13:20:35,,,Accident,,,
2020-02-27 13:15:53+00:00,1233017912157446144,"SPIN OUTS: Northbound Fisher between Baseline and Carling. Two buses, two spin outs. Carlington, Shillington area. One at Prince of Wales and Heron as well.  #otttraffic",cbcotttraffic,2020-02-27,13:15:53,,,Accident,,,
2020-02-27 11:44:11+00:00,1232994836069933056,COLLISION: Northbound Prince of Wales at Vimy Bridge. Car hit the middle traffic island barrier. Slippery spots. #otttraffic,cbcotttraffic,2020-02-27,11:44:11,Collision,,,,,
2020-02-27 11:21:11+00:00,1232989047808720896,COLLISION: Eastbound 417 at Carling. Lane reductions. #otttraffic,cbcotttraffic,2020-02-27,11:21:11,Collision,,,,Lane Reduction,
2020-02-27 11:17:26+00:00,1232988103012425733,"DITCHED: Eastbound 417, a truck has slid into the right-side ditch after Panmure Rd. Towing happening there. #otttraffic",cbcotttraffic,2020-02-27,11:17:26,,,Accident,,,
2020-02-27 11:16:46+00:00,1232987937954041858,"LANE REDXN: Eastbound 417 just before Panmure Rd. Tractor trailer on right shoulder, taking up a bit of the lane. #otttraffic",cbcotttraffic,2020-02-27,11:16:46,,,,,Lane Reduction,
2020-02-27 10:16:51+00:00,1232972858558689285,"BUS CANCELLATIONS: Renfrew County, Upper Canada DSB and Catholic DSB of Eastern Ontario. #otttraffic #OttTransit",cbcotttraffic,2020-02-27,10:16:51,,,,,,
2020-02-26 21:05:35+00:00,1232773730989989890,POTHOLE REPAIRS: Riverside southbound around Uplands. Lane reductions. Questionable timing. #otttraffic,cbcotttraffic,2020-02-26,21:05:35,,,,,Lane Reduction,
2020-02-26 20:27:04+00:00,1232764035424190466,LANE REDXN: Guy parked in left lane of ramp for Eagleson off the eastbound 417 -- right at the bottom of the ramp for Eagleson near the Park &amp; Ride #otttraffic,cbcotttraffic,2020-02-26,20:27:04,,,,,Lane Reduction,Ramp
2020-02-26 20:10:24+00:00,1232759839857762304,COLLISION: Westbound 417 near Island Park. Van vs SUV. Slow there. left lane.  #otttraffic,cbcotttraffic,2020-02-26,20:10:24,Collision,Slow,,,,
2020-02-25 21:02:58+00:00,1232410681162502144,COLLISION: Eastbound Montreal Rd at the Aviation Pkwy. Traffic slows both east and west. #OttTraffic,cbcotttraffic,2020-02-25,21:02:58,Collision,Slow,,,,
2020-02-25 20:50:19+00:00,1232407499153793035,COLLISION: Eastbound 417. Left lane just before St. Laurent. Two vehicles. #otttraffic,cbcotttraffic,2020-02-25,20:50:19,Collision,,,,,
2020-02-25 20:45:09+00:00,1232406200035237890,"COLLISION: Northbound King Edward near St-Patrick. Just cleared, but might still be backed up. #OttTraffic",cbcotttraffic,2020-02-25,20:45:09,Collision,Slow,,,,
2020-02-24 22:14:42+00:00,1232066347414233088,Lights are back on at Cumberland/Murray. #OttTraffic (5:14),cbcotttraffic,2020-02-24,22:14:42,,,,,,
2020-02-24 21:12:16+00:00,1232050637086642178,Caller reports the lights are out going EB on Murray Street in the Market at Cumberland. Police are there. #OttTraffic (4:11),cbcotttraffic,2020-02-24,21:12:16,,,,,,
2020-02-24 21:11:17+00:00,1232050386325901313,"Caller says there's been a 2 vehicle collision on the EB 174 off-ramp to the Montreal Road exit, in the left lane. Tow trucks on scene. #OttTraffic (4:11)",cbcotttraffic,2020-02-24,21:11:17,Collision,,,,,Ramp
2020-02-24 20:52:46+00:00,1232045729922899968,"A reader texted the traffic landline ... But I was able to make it out, I think: A collision on EB Innes at Viseneau (before Jeanne d'Arc/Mer Bleue). #OttTraffic (3:52)",cbcotttraffic,2020-02-24,20:52:46,Collision,,,,,
2020-02-24 20:14:48+00:00,1232036174115540992,"One of the groups organizing this downtown rally @indigsol says it will stay in front of Parliament/the PMO ""all afternoon."" #OttTraffic",cbcotttraffic,2020-02-24,20:14:48,,,,,,
2020-02-24 19:53:52+00:00,1232030903813185538,"It’s sending more buses to Queen Street; Gatineau-bound STO buses are picking up at the Rideau Centre, Mackenzie/Rideau and Lyon Street. OC Transpo routes 12 and 18 detoured. The LRT has run smoothly today. #OttTraffic",cbcotttraffic,2020-02-24,19:53:52,,,,,,
2020-02-24 19:52:23+00:00,1232030530037862401,"GOOD AFTERNOON | @amkfoote in on the traffic desk this afternoon. The #WetsuwetenSolidarity protest has settled in the intersection of Wellington and Metcalfe, closing it to vehicles. #OttTraffic",cbcotttraffic,2020-02-24,19:52:23,,,,Closure,,
2020-02-21 19:52:30+00:00,1230943398108024834,"FIRE: Isabella at Metcalfe/O'Connor. Apparently smoke coming from retirement residence, blowing across the highway. #otttraffic #ottnews",cbcotttraffic,2020-02-21,19:52:30,,,,,,
2020-02-20 22:22:48+00:00,1230618834979217414,LANE REDXN: Stalled car on eastbound Innes near the jail #Otttraffic,cbcotttraffic,2020-02-20,22:22:48,,,,,Lane Reduction,
2020-02-20 21:03:10+00:00,1230598794817032192,CLEAN UP IN AISLE 417: There's a broken bag of insulation blowing around the end of the ramp from Hwy 7 to the eastbound 417. #Otttraffic,cbcotttraffic,2020-02-20,21:03:10,,,Accident,,,Ramp
2020-02-20 12:14:44+00:00,1230465810302427137,COLLISION: Eastbound 417 between Kinburn Side and Panmure Rd. #otttraffic,cbcotttraffic,2020-02-20,12:14:44,Collision,,,,,
2020-02-19 22:53:39+00:00,1230264209126174727,AFTERNOON DE-LIGHT: Traffic signals flashing at Castlefrank and Kakulu. Treat as all-way stop. #otttraffic,cbcotttraffic,2020-02-19,22:53:39,,,,,,
2020-02-19 22:43:07+00:00,1230261560574128129,LANE REDXN: Broken-down car in the middle of the road on eastbound St-Patrick approaching King Edward in Lowertown. #otttraffic,cbcotttraffic,2020-02-19,22:43:07,,,Accident,,Lane Reduction,
2020-02-19 22:11:08+00:00,1230253509515366402,"COLLISION: Southbound Woodroffe approaching Hunt Club. Two lanes blocked, but tow trucks and police there now. #otttraffic",cbcotttraffic,2020-02-19,22:11:08,Collision,,,Closure,,
